event_id,n_detections,frame_start,frame_end,lifetime_frames,lifetime_seconds,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_area_Mm2,total_area_km2,mean_area_km2,original_cluster_id
14,12,0,12,13,130.0,1866.4445326278658,1394.5350639329806,2.599369084222907,2.6196365660090097,1861.952380952381,1391.0,1869.875,1399.3083333333334,8.922619047619037,9.308333333333394,1335.552490234375,1327.8640950520833,4.36280143646911,0.36356678637242584,4362801.43646911,363566.78637242585,17
15,4,0,3,4,40.0,447.34375,1397.875,0.6924537439425106,2.072890493972125,446.375,1396.0,448.0,1401.0,2.625,6.0,1338.716064453125,1322.2098388671875,0.5502648816174786,0.13756622040436964,550264.8816174786,137566.22040436964,18
16,31,0,32,33,330.0,533.8784946236559,1424.0451612903225,1.2380626670463095,1.9583210640127442,531.5,1420.0,536.0,1427.5,5.5,8.5,1347.355224609375,1333.6145216418852,2.8691905541251836,0.09255453400403818,2869190.5541251837,92554.53400403819,21
17,2,0,2,3,30.0,1580.0,1424.5,1.0,2.5,1579.0,1422.0,1581.0,1427.0,3.0,6.0,1332.1328125,1314.4862060546875,0.07860925233035315,0.039304626165176576,78609.25233035315,39304.626165176574,22
18,31,0,30,31,310.0,1153.8439143399296,1518.0149724405894,0.9992882391912352,1.9579947443925396,1152.4166666666665,1514.3333333333335,1157.8333333333333,1521.8,6.4166666666667425,8.46666666666647,1321.941162109375,1315.1573761970767,7.625015731073921,0.2459682493894813,7625015.731073921,245968.2493894813,24
19,6,0,7,8,80.0,1456.8888888888887,1574.125,0.24845199750000488,2.1298963198553427,1456.3333333333333,1571.5,1457.0,1578.0,1.6666666666667425,7.5,1304.528076171875,1294.3713989257812,0.5502635748928286,0.09171059581547143,550263.5748928286,91710.59581547143,26
20,19,0,18,19,190.0,1463.031489553844,1587.765824480229,2.9226940198193603,5.601209053661335,1454.3333333333333,1573.3333333333333,1467.7894736842104,1593.8125,14.456140350877149,21.479166666666742,1325.625732421875,1313.0424611944902,9.904671981151228,0.5212985253237489,9904671.981151229,521298.5253237489,28
21,4,0,3,4,40.0,947.75,1801.1875,1.0307764064044151,2.458245054912142,946.5,1799.0,949.0,1805.25,3.5,7.25,1295.271240234375,1289.3512268066406,0.2751323447195591,0.06878308617988978,275132.3447195591,68783.08617988978,29
22,8,0,7,8,80.0,1318.48125,1934.0979166666666,1.239439767596641,1.7096628464732844,1316.0,1931.5,1319.5,1936.5,4.5,6.0,1319.825439453125,1307.2351379394531,1.1398318528268643,0.14247898160335803,1139831.8528268642,142478.98160335803,31
23,10,0,9,10,100.0,675.0143277310924,1938.8398669467783,0.7171358688729245,2.6174171239458652,673.5625,1935.904761904762,675.9375,1944.0,3.375,9.095238095238074,1327.260986328125,1325.5267456054687,6.838981393418512,0.6838981393418513,6838981.393418512,683898.1393418512,32
24,50,0,49,50,500.0,197.48,2023.52,0.09797958971132711,0.09797958971132711,197.0,2023.5,197.5,2024.0,1.5,1.5,1963.6666259765625,1638.0266284179688,3.8517636263836335,0.07703527252767267,3851763.6263836334,77035.27252767267,34
25,5,1,6,6,60.0,534.7,59.5,0.9797958971132713,1.4832396974191326,533.0,57.0,536.0,61.5,4.0,5.5,1356.856201171875,1318.77177734375,0.2751317297996963,0.05502634595993926,275131.7297996963,55026.34595993926,35
26,2,1,3,3,30.0,655.0,95.0,0.0,2.0,655.0,93.0,655.0,97.0,1.0,5.0,1325.112060546875,1312.401123046875,0.07860917545816731,0.039304587729083656,78609.17545816732,39304.58772908366,36
27,7,1,8,8,80.0,1581.2619047619048,404.38095238095235,1.69290569885494,1.7960810197422838,1577.3333333333333,401.0,1583.0,406.83333333333337,6.6666666666667425,6.833333333333371,1308.535400390625,1305.6429792131696,0.904003327174828,0.12914333245354687,904003.327174828,129143.33245354687,37
28,2,2,3,2,20.0,1953.0,1134.5,2.0,0.5,1951.0,1134.0,1955.0,1135.0,5.0,2.0,1285.741455078125,1283.9879760742188,0.07860913702301062,0.03930456851150531,78609.13702301061,39304.568511505306,38
29,6,2,8,7,70.0,62.916666666666664,1496.4166666666667,0.18633899812498247,1.16963907063485,62.5,1495.0,63.0,1498.0,1.5,4.0,1303.56689453125,1294.837178548177,0.31443581790388847,0.05240596965064808,314435.81790388847,52405.96965064808,39
30,2,2,4,3,30.0,543.0,1951.0,0.0,1.0,543.0,1950.0,543.0,1952.0,1.0,3.0,1298.4156494140625,1293.4352416992188,0.0786090985990934,0.0393045492995467,78609.0985990934,39304.5492995467,40
31,2,3,5,3,30.0,537.5,297.5,0.5,1.5,537.0,296.0,538.0,299.0,2.0,4.0,1314.6981201171875,1302.6550903320312,0.07860902172949223,0.039304510864746116,78609.02172949223,39304.51086474612,42
32,7,3,10,8,80.0,550.6428571428571,1184.357142857143,2.012714686229339,1.8070158058105026,547.0,1182.0,552.0,1187.5,6.0,6.5,1296.584228515625,1285.2164306640625,0.3930439556970169,0.05614913652814527,393043.9556970169,56149.136528145274,43
33,4,3,6,4,40.0,1361.5,1516.5833333333335,1.5,0.8936504412302829,1360.0,1515.6666666666667,1363.0,1518.0,4.0,3.3333333333332575,1323.734130859375,1300.1705017089844,0.3144359332117719,0.07860898330294297,314435.9332117719,78608.98330294297,45
34,6,3,8,6,60.0,700.9666666666667,2006.2333333333333,0.07453559925000994,1.127928287712591,700.8,2004.0,701.0,2007.4,1.2000000000000455,4.400000000000091,1328.646240234375,1315.6349690755208,0.62887121306068,0.10481186884344666,628871.21306068,104811.86884344666,46
35,12,3,16,14,140.0,1213.8708333333334,2020.6791666666668,0.9152545942098472,1.1524355248294302,1212.5,2019.0,1215.75,2022.5,4.25,4.5,1340.671630859375,1334.4993896484375,1.2577395437016725,0.10481162864180604,1257739.5437016725,104811.62864180605,47
36,19,4,21,18,180.0,212.44914624725993,136.90042779252715,1.2621462282177545,4.408090396839618,210.0,128.25,215.14814814814815,145.5,6.148148148148152,18.25,1346.476318359375,1333.615080180921,9.668822586537864,0.5088853992914665,9668822.586537864,508885.39929146646,49
37,2,4,6,3,30.0,588.0,530.5,0.0,0.5,588.0,530.0,588.0,531.0,1.0,2.0,1300.970458984375,1291.2369384765625,0.07860894487112964,0.03930447243556482,78608.94487112964,39304.47243556482,50
38,20,4,24,21,210.0,562.5523724967842,1143.6012011191424,2.293200537945388,2.2652107902251615,556.0,1139.1666666666667,565.2142857142857,1148.1666666666667,10.214285714285666,10.0,1333.762939453125,1321.70830078125,8.253861502353022,0.4126930751176511,8253861.502353022,412693.0751176511,52
39,2,4,5,2,20.0,1049.5,1439.5,0.0,0.5,1049.5,1439.0,1049.5,1440.0,1.0,2.0,1333.22900390625,1330.183349609375,0.15721796661115003,0.07860898330557502,157217.96661115004,78608.98330557502,53
40,4,4,7,4,40.0,1674.0833333333333,1569.2291666666667,0.8539125638299832,2.0593410151469924,1673.3333333333333,1566.5,1675.5,1572.25,3.1666666666667425,6.75,1310.447021484375,1305.3755798339844,0.3930444937570538,0.09826112343926345,393044.4937570538,98261.12343926345,54
41,9,5,14,10,100.0,9.774074074074074,310.4462962962963,1.214803522982751,2.169681346828704,6.5,308.2,10.6,315.75,5.1,8.550000000000011,1361.6959228515625,1340.301513671875,1.2184343410623464,0.13538159345137182,1218434.3410623465,135381.59345137182,55
42,5,5,10,6,60.0,1585.9,1422.6,5.8,1.019803902718557,1581.0,1421.0,1593.0,1424.0,13.0,4.0,1317.2264404296875,1302.6735595703126,0.23582633498646047,0.047165266997292093,235826.33498646045,47165.26699729209,57
43,2,6,7,2,20.0,687.0,473.0,0.0,0.0,687.0,473.0,687.0,473.0,1.0,1.0,1331.05419921875,1308.4296875,0.07860882957048612,0.03930441478524306,78608.82957048612,39304.41478524306,58
44,4,6,9,4,40.0,1226.0,670.875,0.0,2.011684617428885,1226.0,668.0,1226.0,673.0,1.0,6.0,1316.475830078125,1305.5223693847656,0.19652190097842784,0.04913047524460696,196521.90097842785,49130.47524460696,59
45,3,6,9,4,40.0,1951.6666666666667,1136.3333333333333,3.299831645537222,1.247219128924647,1947.0,1135.0,1954.0,1138.0,8.0,4.0,1293.167236328125,1284.6502278645833,0.11791314827389987,0.039304382757966626,117913.14827389987,39304.382757966625,60
46,2,7,8,2,20.0,706.75,90.25,0.25,1.25,706.5,89.0,707.0,91.5,1.5,3.5,1299.1629638671875,1298.9446411132812,0.11791314827331018,0.05895657413665509,117913.14827331017,58956.57413665509,61
47,3,7,10,4,40.0,1776.1666666666667,1182.1666666666667,0.8498365855987975,1.3123346456686351,1775.0,1181.0,1777.0,1184.0,3.0,4.0,1307.2049560546875,1288.8669026692708,0.1572173132509068,0.052405771083635595,157217.3132509068,52405.7710836356,63
48,14,7,21,15,150.0,240.56819727891158,1572.6527210884353,2.722237071554758,1.1853843000180178,237.5,1570.4,248.83333333333331,1575.0,12.333333333333314,5.599999999999909,1343.71630859375,1331.0330374581474,1.8472964458674057,0.13194974613338611,1847296.4458674057,131949.74613338613,64
49,8,7,14,8,80.0,904.5309523809524,1741.2449404761905,1.2412431364601626,1.2936162801840347,902.9642857142858,1739.0,906.0,1743.0,4.035714285714221,5.0,1320.469970703125,1307.684799194336,1.2184304595704687,0.1523038074463086,1218430.4595704686,152303.80744630858,65
50,7,8,15,8,80.0,1729.5714285714287,118.0,0.4164965639175215,0.7559289460184544,1729.0,117.0,1730.0,119.0,2.0,3.0,1317.677490234375,1305.7425537109375,0.35373798443885396,0.05053399777697914,353737.984438854,50533.99777697914,66
51,6,8,14,7,70.0,629.3333333333334,539.6666666666666,2.357022603955158,0.4714045207910317,627.0,539.0,633.0,540.0,7.0,2.0,1311.505126953125,1294.9572143554688,0.23582548949778132,0.03930424824963022,235825.48949778132,39304.24824963022,67
52,3,8,11,4,40.0,1840.8333333333333,1162.5,0.8498365855987975,0.408248290463863,1840.0,1162.0,1842.0,1163.0,3.0,2.0,1309.4976806640625,1297.4434407552083,0.19652147822921684,0.06550715940973895,196521.47822921685,65507.159409738946,68
53,2,8,9,2,20.0,671.125,1967.375,0.125,0.375,671.0,1967.0,671.25,1967.75,1.25,1.75,1322.287109375,1300.202392578125,0.19652163194940073,0.09826081597470036,196521.63194940073,98260.81597470037,69
54,19,9,27,19,190.0,530.6917192821799,289.39061475804897,4.1970750623745605,4.337180801932268,519.0,279.0,536.0,297.0,18.0,19.0,1336.074462890625,1322.2386281866777,6.170704401850351,0.32477391588686055,6170704.401850351,324773.9158868606,70
55,5,9,13,5,50.0,1049.28,1438.8200000000002,0.39191835884531406,1.2979214151866223,1049.0,1437.0,1050.0,1440.25,2.0,4.25,1342.6246337890625,1333.744677734375,0.7467806334511269,0.14935612669022538,746780.6334511269,149356.12669022538,71
56,10,9,22,14,140.0,1365.225,1513.6,2.3990883685266784,1.8580904176062047,1359.0,1510.0,1368.0,1517.0,10.0,8.0,1329.8140869140625,1301.1603515625,0.6288655251540961,0.06288655251540962,628865.5251540961,62886.55251540962,72
57,34,10,41,32,320.0,1576.7354341736695,1269.2233893557423,3.6967197914441856,5.735768280881958,1568.0,1255.0,1580.5,1274.7142857142858,13.5,20.71428571428578,1319.109130859375,1309.5831909179688,5.2273962184569625,0.15374694760167537,5227396.218456962,153746.94760167538,73
58,5,10,14,5,50.0,1131.9,1703.4,0.19999999999999998,0.8,1131.5,1702.0,1132.0,1704.0,1.5,3.0,1326.0966796875,1306.3852294921876,0.23582522047616591,0.047165044095233186,235825.2204761659,47165.044095233185,74
59,11,10,21,12,120.0,744.1764069264069,1740.5151515151513,1.0177235068575796,1.23017248302816,742.25,1738.0,746.0,1742.5714285714287,4.75,5.571428571428669,1311.1353759765625,1298.6448752663352,1.807984709821992,0.16436224634745383,1807984.709821992,164362.24634745382,75
60,3,10,12,3,30.0,1721.8333333333333,1781.0,0.23570226039551584,0.816496580927726,1721.5,1780.0,1722.0,1782.0,1.5,3.0,1311.0753173828125,1309.8921305338542,0.19652117077526948,0.06550705692508983,196521.17077526948,65507.05692508983,76
61,7,11,19,9,90.0,470.14285714285717,1270.7857142857142,2.415933503612538,1.8871206876604152,467.0,1269.0,474.0,1274.0,8.0,6.0,1330.16845703125,1296.3293980189733,0.3144326665084556,0.0449189523583508,314432.6665084556,44918.9523583508,77
62,12,12,23,12,120.0,534.3180555555555,60.19652777777778,0.703017910226173,1.2169114020089984,533.3333333333334,58.66666666666667,535.6666666666667,62.4,3.3333333333333712,4.733333333333327,1356.5081787109375,1346.2386779785156,1.9258968204889884,0.1604914017074157,1925896.8204889884,160491.4017074157,78
63,2,12,14,3,30.0,311.5,444.5,0.5,0.5,311.0,444.0,312.0,445.0,2.0,2.0,1291.9007568359375,1285.4329223632812,0.07860832996273084,0.03930416498136542,78608.32996273084,39304.16498136542,79
64,2,12,13,2,20.0,980.5,659.0,0.5,0.0,980.0,659.0,981.0,659.0,2.0,1.0,1284.114501953125,1281.7801513671875,0.07860836839692384,0.03930418419846192,78608.36839692383,39304.18419846192,80
65,2,12,14,3,30.0,1781.0,1151.5,0.0,0.5,1781.0,1151.0,1781.0,1152.0,1.0,2.0,1290.6121826171875,1285.9790649414062,0.07860832996273084,0.03930416498136542,78608.32996273084,39304.16498136542,81
66,2,12,13,2,20.0,1156.0,1805.0,0.0,0.0,1156.0,1805.0,1156.0,1805.0,1.0,1.0,1319.943359375,1303.1071166992188,0.07860836839692384,0.03930418419846192,78608.36839692383,39304.18419846192,82
67,2,12,14,3,30.0,966.5,1885.0,1.5,0.0,965.0,1885.0,968.0,1885.0,4.0,1.0,1287.9619140625,1284.5339965820312,0.07860832996273084,0.03930416498136542,78608.32996273084,39304.16498136542,83
68,3,12,14,3,30.0,211.83333333333334,2037.3333333333333,0.23570226039551584,0.4714045207910317,211.5,2037.0,212.0,2038.0,1.5,2.0,1288.728515625,1285.6043294270833,0.15721665993903441,0.05240555331301147,157216.6599390344,52405.55331301147,84
69,15,13,27,15,150.0,563.2055555555556,459.51111111111106,0.7828406646137144,0.968421140915895,562.0,458.3333333333333,564.6666666666666,461.5,3.6666666666666288,4.166666666666686,1340.8819580078125,1324.9968017578126,1.5721569528586015,0.10481046352390676,1572156.9528586015,104810.46352390676,85
70,2,13,14,2,20.0,1364.0,586.0,0.0,0.0,1364.0,586.0,1364.0,586.0,1.0,1.0,1323.6697998046875,1301.3789672851562,0.07860829154211059,0.039304145771055295,78608.29154211059,39304.14577105529,86
71,10,13,23,11,110.0,1675.2166666666667,1570.1,1.9120233610846153,3.52703841770968,1673.0,1565.5,1679.0,1576.0,7.0,11.5,1315.398681640625,1301.0390869140624,0.5502554657748638,0.05502554657748639,550255.4657748638,55025.546577486384,87
72,3,13,16,4,40.0,946.1111111111112,1799.6666666666667,3.6243347622889166,2.0548046676563256,941.0,1797.0,949.0,1802.0,9.0,6.0,1289.62255859375,1283.8885091145833,0.19652040217308825,0.06550680072436275,196520.40217308825,65506.80072436275,88
73,2,14,15,2,20.0,1631.25,860.0,0.25,0.0,1631.0,860.0,1631.5,860.0,1.5,1.0,1315.496826171875,1302.2643432617188,0.11791234123049521,0.058956170615247605,117912.3412304952,58956.1706152476,89
74,2,14,16,3,30.0,1902.0,1568.0,1.0,1.0,1901.0,1567.0,1903.0,1569.0,3.0,3.0,1305.22998046875,1295.1737670898438,0.07860817624141174,0.03930408812070587,78608.17624141174,39304.08812070587,90
75,2,15,16,2,20.0,1527.0,270.0,0.0,0.5,1527.0,269.5,1527.0,270.5,1.0,2.0,1315.9163818359375,1315.8413696289062,0.15721627562006113,0.07860813781003056,157216.27562006112,78608.13781003056,91
76,2,15,16,2,20.0,1234.75,836.25,0.25,0.25,1234.5,836.0,1235.0,836.5,1.5,1.5,1309.833984375,1303.1949462890625,0.1179121874974835,0.05895609374874175,117912.1874974835,58956.09374874175,92
77,3,15,18,4,40.0,994.3333333333334,1081.0,0.4714045207910317,1.632993161855452,994.0,1079.0,995.0,1083.0,2.0,5.0,1321.034423828125,1313.5780843098958,0.1179120721945763,0.03930402406485877,117912.0721945763,39304.02406485877,93
78,4,15,19,5,50.0,1720.375,1782.875,0.960143218483576,1.340475661845451,1719.0,1781.5,1721.5,1785.0,3.5,4.5,1308.83203125,1290.8699035644531,0.19652017157182966,0.049130042892957415,196520.17157182965,49130.04289295741,94
79,3,16,20,5,50.0,548.6666666666666,1187.3333333333333,4.0276819911981905,1.247219128924647,543.0,1186.0,552.0,1189.0,10.0,4.0,1299.0162353515625,1287.2274169921875,0.15721589128172425,0.052405297093908086,157215.89128172424,52405.297093908084,95
80,4,16,19,4,40.0,1856.0,1399.375,1.3693063937629153,0.960143218483576,1854.5,1398.0,1858.0,1400.5,4.5,3.5,1325.43408203125,1311.0368347167969,0.2751278866057002,0.06878197165142505,275127.8866057002,68781.97165142505,96
81,3,16,18,3,30.0,674.5493589743589,1943.7126068376067,1.1479081537823743,0.9619455453560042,673.4230769230769,1942.375,676.125,1944.5961538461538,3.7019230769230944,3.221153846153811,1327.130859375,1326.8774007161458,1.729376495139678,0.576458831713226,1729376.495139678,576458.8317132259,97
82,3,16,18,3,30.0,672.0416666666666,1971.232142857143,0.05892556509887896,1.263279798912376,672.0,1970.125,672.125,1973.0,1.125,3.875,1322.0330810546875,1300.7732340494792,0.5109519156872506,0.17031730522908353,510951.9156872506,170317.30522908352,98
83,3,17,19,3,30.0,1475.6666666666667,360.0,0.9428090415820634,1.4719601443879744,1475.0,358.0,1477.0,361.5,3.0,4.5,1331.613525390625,1318.3942057291667,0.19651982566615073,0.06550660855538358,196519.82566615072,65506.60855538358,99
84,2,18,19,2,20.0,1858.1457023060798,1160.5740740740741,0.40985324947587287,0.925925925925867,1857.735849056604,1159.6481481481483,1858.5555555555557,1161.5,1.8197064989517457,2.851851851851734,1320.30859375,1320.2208251953125,4.284130923566588,2.142065461783294,4284130.923566588,2142065.461783294,100
85,13,19,32,14,140.0,9.94822954822955,311.50146520146524,0.609590432632058,2.0766217455560128,9.0,308.4,11.0,314.3333333333333,3.0,6.933333333333337,1347.2713623046875,1339.7536996694712,2.0437889467453045,0.15721453436502342,2043788.9467453046,157214.53436502343,101
86,6,19,24,6,60.0,1968.1944444444446,1114.1666666666667,1.0679101548189547,1.8788540636762017,1966.0,1110.75,1969.0,1116.25,4.0,6.5,1323.6513671875,1307.3848470052083,0.8253803546255721,0.13756339243759536,825380.3546255721,137563.39243759535,102
87,5,19,22,4,40.0,1952.4,1137.0,5.885575587824865,0.8944271909999159,1948.0,1136.0,1964.0,1138.0,17.0,3.0,1294.477783203125,1288.598583984375,0.19651932604651762,0.039303865209303526,196519.3260465176,39303.86520930353,103
88,14,20,34,15,150.0,1342.7189675870347,1931.517807122849,1.8861660000446068,1.9737735130910077,1340.0,1929.0588235294117,1346.0,1934.3333333333333,7.0,6.274509803921546,1317.578369140625,1301.0147966657366,3.0656871285160228,0.21897765203685876,3065687.1285160226,218977.65203685875,105
89,2,20,21,2,20.0,675.0,2007.0,0.0,1.0,675.0,2006.0,675.0,2008.0,1.0,3.0,1305.97265625,1294.7951049804688,0.07860775347639545,0.03930387673819773,78607.75347639545,39303.87673819772,106
90,5,21,25,5,50.0,959.0,681.6,0.0,0.48989794855663565,959.0,681.0,959.0,682.0,1.0,2.0,1286.4588623046875,1285.0348388671875,0.19651890330033547,0.039303780660067095,196518.90330033549,39303.780660067096,107
91,5,21,26,6,60.0,536.7,1798.1,0.4,0.19999999999999998,536.0,1798.0,537.0,1798.5,2.0,1.5,1317.455810546875,1296.2302978515625,0.2358224149521876,0.04716448299043752,235822.4149521876,47164.482990437515,108
92,13,22,35,14,140.0,335.97820512820516,116.45128205128206,2.3557837955244874,3.828377295319632,333.0,109.16666666666667,339.8333333333333,123.0,7.833333333333314,14.833333333333329,1338.6240234375,1309.071505033053,1.3363182430606904,0.10279371100466848,1336318.2430606904,102793.71100466848,109
93,8,22,30,9,90.0,1864.3229166666665,1395.9791666666665,1.601018284908427,2.0266240058558305,1861.5,1393.0,1866.5,1398.5,6.0,6.5,1343.78125,1316.4361267089844,0.6681619270016588,0.08352024087520735,668161.9270016588,83520.24087520735,110
94,2,23,25,3,30.0,711.0,92.5,0.0,0.5,711.0,92.0,711.0,93.0,1.0,2.0,1297.40185546875,1293.1471557617188,0.07860748446187976,0.03930374223093988,78607.48446187977,39303.74223093988,112
95,6,23,30,8,80.0,50.77777777777777,1055.611111111111,0.6849348892187752,2.1808651584878245,50.0,1053.0,52.0,1059.0,3.0,7.0,1300.7435302734375,1298.1148478190105,0.3144294766689142,0.05240491277815237,314429.4766689142,52404.912778152364,113
96,2,23,25,3,30.0,1899.0,1564.5,1.0,0.5,1898.0,1564.0,1900.0,1565.0,3.0,2.0,1309.38818359375,1302.8660278320312,0.07860748446187976,0.03930374223093988,78607.48446187977,39303.74223093988,114
97,2,23,25,3,30.0,944.5,1800.0,3.5,1.5,941.0,1798.5,948.0,1801.5,8.0,4.0,1286.9755859375,1283.2283935546875,0.15721496892375952,0.07860748446187976,157214.96892375953,78607.48446187977,115
98,5,24,28,5,50.0,254.23333333333335,169.2,0.2000000000000019,1.8451136670797372,254.0,167.0,254.5,172.0,1.5,6.0,1316.5771484375,1306.430029296875,0.3930366152767529,0.07860732305535058,393036.61527675285,78607.32305535057,116
99,5,24,29,6,60.0,238.4,173.2,0.4898979485566356,2.1587033144922905,238.0,171.0,239.0,176.0,2.0,6.0,1302.7591552734375,1291.435888671875,0.27512550386451234,0.05502510077290247,275125.5038645124,55025.10077290247,117
100,17,24,40,17,170.0,1550.6617647058824,289.7261437908497,3.978339082221813,2.2940173245852016,1544.0,285.0,1556.3333333333335,293.5,13.333333333333485,9.5,1332.013427734375,1320.994908949908,2.476119504416771,0.1456540884951042,2476119.5044167712,145654.0884951042,118
101,3,24,26,3,30.0,1576.8333333333333,1440.0,0.23570226039551584,0.816496580927726,1576.5,1439.0,1577.0,1441.0,1.5,3.0,1312.352294921875,1304.0939127604167,0.15721481520230032,0.05240493840076677,157214.81520230032,52404.93840076677,119
102,2,24,25,2,20.0,1935.0,1569.5,0.0,0.5,1935.0,1569.0,1935.0,1570.0,1.0,2.0,1294.541748046875,1292.942626953125,0.07860744602782682,0.03930372301391341,78607.44602782682,39303.72301391341,120
103,11,24,35,12,120.0,1213.659090909091,2023.9090909090912,1.6811696811405232,1.791342305189557,1210.1666666666665,2021.0,1217.0,2026.0,7.833333333333485,6.0,1345.1029052734375,1325.9916326349432,0.9432848175612825,0.08575316523284386,943284.8175612824,85753.16523284386,121
104,11,25,39,15,150.0,616.4545454545455,126.22727272727273,1.3560394445614816,2.1144915181114556,614.0,122.0,619.0,129.0,6.0,8.0,1347.9276123046875,1299.8189808238637,0.589551521782719,0.05359559288933809,589551.521782719,53595.592889338084,122
105,2,25,27,3,30.0,155.0,372.0,0.0,2.0,155.0,370.0,155.0,374.0,1.0,5.0,1297.19384765625,1292.191650390625,0.07860733074382102,0.03930366537191051,78607.33074382102,39303.66537191051,123
106,17,25,44,20,200.0,1775.6627450980393,1183.3715686274509,2.160871052669921,2.426674778495137,1773.0,1178.0,1781.5,1186.4,9.5,9.400000000000091,1323.22900390625,1300.9185360179229,1.7293502466272572,0.10172648509572102,1729350.2466272572,101726.48509572101,125
107,2,25,27,3,30.0,1366.0,1512.75,0.0,3.25,1366.0,1509.5,1366.0,1516.0,1.0,7.5,1299.4559326171875,1297.605224609375,0.11791103454661916,0.05895551727330958,117911.03454661916,58955.51727330958,126
108,15,25,39,15,150.0,674.692623950124,1944.8315180190182,0.7926685273216172,2.6446625676263023,673.25,1940.3333333333333,676.25,1951.6153846153848,4.0,12.282051282051498,1328.808349609375,1322.7380452473958,6.131344588833754,0.40875630592225026,6131344.588833754,408756.30592225026,127
109,5,25,30,6,60.0,671.5333333333333,1972.4,0.45215533220834897,2.154065922853802,671.0,1969.0,672.0,1975.0,2.0,7.0,1314.120361328125,1296.4134033203125,0.3144291308219183,0.06288582616438367,314429.1308219183,62885.82616438367,128
