event_id,n_detections,frame_start,frame_end,lifetime_frames,lifetime_seconds,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_area_Mm2,total_area_km2,mean_area_km2,original_cluster_id
67,1,9,9,1,10.0,1981.0,1103.0,0.0,0.0,1981.0,1103.0,1981.0,1103.0,1.0,1.0,1331.056396484375,1331.056396484375,0.03930431870341375,0.03930431870341375,39304.31870341375,39304.31870341375,82
68,1,9,9,1,10.0,1862.0,1192.75,0.0,0.0,1862.0,1192.75,1862.0,1192.75,1.0,1.0,1333.72412109375,1333.72412109375,0.19652159351706874,0.19652159351706874,196521.59351706874,196521.59351706874,83
69,5,9,13,5,50.0,1049.1,1438.75,0.4898979485566356,1.2649110640673518,1048.5,1437.0,1050.0,1440.0,2.5,4.0,1342.6246337890625,1333.744677734375,0.6288679463582858,0.12577358927165716,628867.9463582858,125773.58927165715,84
70,6,9,14,6,60.0,905.1944444444445,1740.763888888889,0.9690424190284407,1.296734383645495,903.1666666666667,1739.0,906.0,1742.0833333333335,3.8333333333332575,4.083333333333485,1320.469970703125,1317.6542154947917,0.6288671777672487,0.10481119629454144,628867.1777672487,104811.19629454144,85
71,1,9,9,1,10.0,710.0,1932.0,0.0,0.0,710.0,1932.0,710.0,1932.0,1.0,1.0,1329.709228515625,1329.709228515625,0.03930431870341375,0.03930431870341375,39304.31870341375,39304.31870341375,86
72,1,9,9,1,10.0,671.0,1968.0,0.0,0.0,671.0,1968.0,671.0,1968.0,1.0,1.0,1322.287109375,1322.287109375,0.0786086374068275,0.0786086374068275,78608.6374068275,78608.6374068275,87
73,1,10,10,1,10.0,536.0,295.0,0.0,0.0,536.0,295.0,536.0,295.0,1.0,1.0,1326.3489990234375,1326.3489990234375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,89
74,1,10,10,1,10.0,565.0,457.0,0.0,0.0,565.0,457.0,565.0,457.0,1.0,1.0,1333.8858642578125,1333.8858642578125,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,90
75,1,10,10,1,10.0,451.0,1093.0,0.0,0.0,451.0,1093.0,451.0,1093.0,1.0,1.0,1317.43505859375,1317.43505859375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,91
76,1,10,10,1,10.0,1880.0,1610.0,0.0,0.0,1880.0,1610.0,1880.0,1610.0,1.0,1.0,1319.1126708984375,1319.1126708984375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,92
77,1,10,10,1,10.0,1472.0,1975.0,0.0,0.0,1472.0,1975.0,1472.0,1975.0,1.0,1.0,1330.330322265625,1330.330322265625,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,93
78,1,11,11,1,10.0,337.0,104.0,0.0,0.0,337.0,104.0,337.0,104.0,1.0,1.0,1343.49560546875,1343.49560546875,0.039304241841214164,0.039304241841214164,39304.24184121416,39304.24184121416,94
79,2,11,13,3,30.0,110.0,1041.0,0.0,0.0,110.0,1041.0,110.0,1041.0,1.0,1.0,1312.6796875,1312.5219116210938,0.07860840682936596,0.03930420341468298,78608.40682936595,39304.203414682976,95
80,1,11,11,1,10.0,1859.25,1196.25,0.0,0.0,1859.25,1196.25,1859.25,1196.25,1.0,1.0,1330.251953125,1330.251953125,0.11791272552364249,0.11791272552364249,117912.72552364248,117912.72552364248,96
81,9,11,19,9,90.0,1464.3240740740741,1591.513888888889,3.170671065698672,1.7877325455226765,1460.0,1589.5,1468.5,1594.0,9.5,5.5,1325.625732421875,1318.2840711805557,0.9826027026060509,0.10917807806733898,982602.7026060509,109178.07806733898,97
82,2,11,12,2,20.0,1131.5,1703.5,0.5,0.5,1131.0,1703.0,1132.0,1704.0,2.0,2.0,1326.0966796875,1321.428955078125,0.07860844524998621,0.039304222624993106,78608.44524998621,39304.222624993105,98
83,8,12,19,8,80.0,973.0104166666667,44.21875,3.0415061316083407,1.5483736427296868,969.0,42.0,979.0,47.0,11.0,6.0,1330.594482421875,1318.4374237060547,0.4716486731022044,0.05895608413777555,471648.6731022044,58956.08413777555,99
84,1,12,12,1,10.0,1234.0,835.0,0.0,0.0,1234.0,835.0,1234.0,835.0,1.0,1.0,1314.9298095703125,1314.9298095703125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,100
85,1,12,12,1,10.0,637.0,1171.0,0.0,0.0,637.0,1171.0,637.0,1171.0,1.0,1.0,1319.3251953125,1319.3251953125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,101
86,1,12,12,1,10.0,1867.0,1394.0,0.0,0.0,1867.0,1394.0,1867.0,1394.0,1.0,1.0,1314.082763671875,1314.082763671875,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,102
87,3,12,13,2,20.0,1365.0,1514.0,3.559026084010437,2.943920288775949,1360.0,1511.0,1368.0,1518.0,9.0,8.0,1329.8140869140625,1322.8041178385417,0.11791253338507562,0.03930417779502521,117912.53338507563,39304.17779502521,103
88,1,12,12,1,10.0,1052.0,1769.0,0.0,0.0,1052.0,1769.0,1052.0,1769.0,1.0,1.0,1329.993408203125,1329.993408203125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,104
89,1,12,12,1,10.0,1156.0,1805.0,0.0,0.0,1156.0,1805.0,1156.0,1805.0,1.0,1.0,1319.943359375,1319.943359375,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,105
90,1,12,12,1,10.0,670.0,1972.0,0.0,0.0,670.0,1972.0,670.0,1972.0,1.0,1.0,1312.98388671875,1312.98388671875,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,106
91,11,13,23,11,110.0,534.0878787878788,60.55151515151515,0.6353671852205546,1.1514035033593606,533.0,59.2,535.2,62.5,3.2000000000000455,4.299999999999997,1356.5081787109375,1351.3242853338068,1.375640624506713,0.12505823859151935,1375640.624506713,125058.23859151934,107
92,1,13,13,1,10.0,346.0,96.0,0.0,0.0,346.0,96.0,346.0,96.0,1.0,1.0,1318.2674560546875,1318.2674560546875,0.03930416498815179,0.03930416498815179,39304.164988151795,39304.164988151795,108
93,11,13,23,11,110.0,563.2272727272727,459.28787878787875,0.8296059892123597,1.0177488256816174,562.0,458.0,564.5,461.0,3.5,4.0,1340.8819580078125,1330.3599964488637,0.9432954630196779,0.0857541330017889,943295.4630196779,85754.1330017889,110
94,1,13,13,1,10.0,1364.0,586.0,0.0,0.0,1364.0,586.0,1364.0,586.0,1.0,1.0,1323.6697998046875,1323.6697998046875,0.03930416498815179,0.03930416498815179,39304.164988151795,39304.164988151795,111
95,2,13,14,2,20.0,1859.975,1197.0625,0.22500000000002274,0.0625,1859.75,1197.0,1860.2,1197.125,1.4500000000000455,1.125,1336.5380859375,1331.614990234375,0.4716497876868565,0.23582489384342825,471649.7876868565,235824.89384342826,112
96,2,13,14,2,20.0,1568.0,1255.0,0.0,0.0,1568.0,1255.0,1568.0,1255.0,1.0,1.0,1314.5345458984375,1313.7084350585938,0.07860829154211059,0.039304145771055295,78608.29154211059,39304.14577105529,113
97,3,13,15,3,30.0,263.0,1595.0,0.0,0.0,263.0,1595.0,263.0,1595.0,1.0,1.0,1318.584228515625,1318.2502848307292,0.1179123796646882,0.03930412655489607,117912.37966468821,39304.126554896065,114
98,2,14,15,2,20.0,1729.0,119.0,0.0,0.0,1729.0,119.0,1729.0,119.0,1.0,1.0,1317.677490234375,1317.3464965820312,0.07860821467653642,0.03930410733826821,78608.21467653642,39304.10733826821,115
99,1,14,14,1,10.0,1786.5,1173.5,0.0,0.0,1786.5,1173.5,1786.5,1173.5,1.0,1.0,1315.994384765625,1315.994384765625,0.0786082531079176,0.0786082531079176,78608.2531079176,78608.2531079176,116
100,1,14,14,1,10.0,471.0,1269.0,0.0,0.0,471.0,1269.0,471.0,1269.0,1.0,1.0,1330.16845703125,1330.16845703125,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,117
101,3,14,16,3,30.0,1580.0,1270.6666666666667,0.408248290463863,0.23570226039551584,1579.5,1270.5,1580.5,1271.0,2.0,1.5,1318.11865234375,1317.2303059895833,0.19652047904052578,0.06550682634684192,196520.47904052577,65506.82634684192,118
102,1,14,14,1,10.0,673.0,2004.0,0.0,0.0,673.0,2004.0,673.0,2004.0,1.0,1.0,1318.74169921875,1318.74169921875,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,119
103,1,15,15,1,10.0,256.0,167.0,0.0,0.0,256.0,167.0,256.0,167.0,1.0,1.0,1312.72802734375,1312.72802734375,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,120
104,2,15,16,2,20.0,1527.0,270.0,0.0,0.5,1527.0,269.5,1527.0,270.5,1.0,2.0,1315.9163818359375,1315.8413696289062,0.15721627562006113,0.07860813781003056,157216.27562006112,78608.13781003056,121
105,2,15,16,2,20.0,1566.0,390.5,1.0,0.5,1565.0,390.0,1567.0,391.0,3.0,2.0,1321.3441162109375,1320.4664916992188,0.11791222593260817,0.05895611296630408,117912.22593260817,58956.112966304085,122
106,1,15,15,1,10.0,153.0,435.0,0.0,0.0,153.0,435.0,153.0,435.0,1.0,1.0,1314.76171875,1314.76171875,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,123
107,1,15,15,1,10.0,1631.0,860.0,0.0,0.0,1631.0,860.0,1631.0,860.0,1.0,1.0,1315.496826171875,1315.496826171875,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,124
108,1,15,15,1,10.0,995.0,1079.0,0.0,0.0,995.0,1079.0,995.0,1079.0,1.0,1.0,1321.034423828125,1321.034423828125,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,125
109,1,15,15,1,10.0,671.0,1969.0,0.0,0.0,671.0,1969.0,671.0,1969.0,1.0,1.0,1316.452392578125,1316.452392578125,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,126
110,1,16,16,1,10.0,2047.0,27.0,0.0,0.0,2047.0,27.0,2047.0,27.0,1.0,1.0,1329.623046875,1329.623046875,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,127
111,2,16,17,2,20.0,1858.2710622710624,1197.9505494505495,0.6520146520146,0.3351648351649601,1857.6190476190477,1197.6153846153845,1858.923076923077,1198.2857142857144,2.3040293040292,1.6703296703299202,1336.2967529296875,1335.9551391601562,0.8646887472057572,0.4323443736028786,864688.7472057572,432344.3736028786,128
112,1,16,16,1,10.0,1568.0,1257.0,0.0,0.0,1568.0,1257.0,1568.0,1257.0,1.0,1.0,1314.248046875,1314.248046875,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,129
113,1,16,16,1,10.0,1214.0,2022.0,0.0,0.0,1214.0,2022.0,1214.0,2022.0,1.0,1.0,1323.160400390625,1323.160400390625,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,130
114,3,17,19,3,30.0,701.3333333333334,114.33333333333333,0.4714045207910317,0.6236095644623235,701.0,113.5,702.0,115.0,2.0,2.5,1347.19873046875,1335.5547688802083,0.19651990253112234,0.06550663417704078,196519.90253112232,65506.63417704078,131
115,1,17,17,1,10.0,994.0,1081.0,0.0,0.0,994.0,1081.0,994.0,1081.0,1.0,1.0,1316.947265625,1316.947265625,0.03930401125209654,0.03930401125209654,39304.01125209654,39304.01125209654,132
116,3,17,19,3,30.0,1856.0,1400.0,0.816496580927726,0.816496580927726,1855.0,1399.0,1857.0,1401.0,3.0,3.0,1325.43408203125,1322.2157796223958,0.11791191845912363,0.03930397281970788,117911.91845912363,39303.97281970788,133
117,1,17,17,1,10.0,927.0,1933.0,0.0,0.0,927.0,1933.0,927.0,1933.0,1.0,1.0,1313.3486328125,1313.3486328125,0.03930401125209654,0.03930401125209654,39304.01125209654,39304.01125209654,134
