frame,x,y,area_px,intensity,area_km2
0,1141.6666666666667,0.3333333333333333,3.0,5723.5986328125,103954.8717643702
0,107.0,1.0,1.0,5399.134765625,34651.62392145673
0,97.0,2.0,1.0,4981.8994140625,34651.62392145673
0,97.33333333333333,4.333333333333333,3.0,5084.92578125,103954.8717643702
0,94.66666666666667,6.333333333333333,3.0,5399.134765625,103954.8717643702
0,98.0,7.5,2.0,5399.134765625,69303.24784291346
0,1123.0,7.5,2.0,5084.92578125,69303.24784291346
0,77.66666666666667,9.333333333333334,3.0,5399.134765625,103954.8717643702
0,83.4,10.2,5.0,5723.5986328125,173258.11960728368
0,19.75,11.25,4.0,5084.92578125,138606.49568582693
0,26.90909090909091,12.0,11.0,5723.5986328125,381167.86313602404
0,42.0,13.0,1.0,4881.203125,34651.62392145673
0,96.0,13.5,2.0,5084.92578125,69303.24784291346
0,22.703703703703702,16.444444444444443,27.0,7610.248046875,935593.8458793318
0,84.38461538461539,16.23076923076923,13.0,5833.6181640625,450471.11097893753
0,76.75,20.5,36.0,5945.0361328125,1247458.4611724424
0,74.0,16.0,1.0,4881.203125,34651.62392145673
0,98.0,19.0,1.0,4981.8994140625,34651.62392145673
0,26.6,23.0,15.0,5833.6181640625,519774.35882185097
0,20.0,22.0,1.0,4881.203125,34651.62392145673
0,32.0,22.0,1.0,5084.92578125,34651.62392145673
0,90.0,22.0,1.0,4981.8994140625,34651.62392145673
0,13.5,27.0,2.0,5833.6181640625,69303.24784291346
0,42.0,28.5,2.0,5399.134765625,69303.24784291346
0,55.5,29.0,2.0,5188.4189453125,69303.24784291346
0,83.6,31.933333333333334,30.0,7610.248046875,1039548.7176437019
0,77.0,32.0,1.0,5188.4189453125,34651.62392145673
0,68.45454545454545,34.81818181818182,11.0,6170.669921875,381167.86313602404
0,73.44444444444444,34.22222222222222,9.0,5945.0361328125,311864.6152931106
0,7.0,35.5,2.0,5188.4189453125,69303.24784291346
0,81.66666666666667,35.666666666666664,3.0,5614.9775390625,103954.8717643702
0,11.0,37.0,1.0,5188.4189453125,34651.62392145673
0,57.21875,41.09375,32.0,6991.62109375,1108851.9654866154
0,84.0,38.0,1.0,4881.203125,34651.62392145673
0,17.65,42.1,20.0,6400.0322265625,693032.4784291347
0,87.0,40.4,10.0,5723.5986328125,346516.23921456735
0,0.5,40.5,2.0,5084.92578125,69303.24784291346
0,3.611111111111111,42.77777777777778,18.0,5945.0361328125,623729.2305862212
0,91.0,42.0,1.0,5188.4189453125,34651.62392145673
0,95.0,43.0,1.0,5833.6181640625,34651.62392145673
0,39.0,44.0,1.0,4881.203125,34651.62392145673
0,49.0,44.0,1.0,4981.8994140625,34651.62392145673
0,9.181818181818182,46.36363636363637,11.0,6170.669921875,381167.86313602404
0,16.375,49.166666666666664,24.0,6056.455078125,831638.9741149616
0,43.09090909090909,48.90909090909091,22.0,6056.455078125,762335.7262720481
0,29.5,48.0,2.0,5614.9775390625,69303.24784291346
0,27.68421052631579,54.85263157894737,95.0,7610.248046875,3291904.2725383895
0,66.58823529411765,55.64705882352941,17.0,8123.9833984375,589077.6066647645
0,87.0,54.0,1.0,5084.92578125,34651.62392145673
0,53.23255813953488,62.116279069767444,43.0,6991.62109375,1490019.8286226394
0,94.0813953488372,62.66279069767442,86.0,7235.90185546875,2980039.657245279
0,62.82222222222222,62.75555555555555,45.0,6284.4189453125,1559323.076465553
0,102.66666666666667,62.0,3.0,5084.92578125,103954.8717643702
0,37.111111111111114,66.33333333333333,9.0,6515.1806640625,311864.6152931106
0,48.03968253968254,78.5515873015873,252.0,10053.521484375,8732209.228207096
0,61.666666666666664,68.33333333333333,3.0,5399.134765625,103954.8717643702
0,45.0,69.5,2.0,5084.92578125,69303.24784291346
0,43.0,70.0,1.0,4881.203125,34651.62392145673
0,134.015503875969,86.05038759689923,258.0,30567.04296875,8940118.971735837
0,60.0,75.0,1.0,4881.203125,34651.62392145673
0,41.0,91.0,1.0,4981.8994140625,34651.62392145673
0,90.30890052356021,104.41361256544502,191.0,9481.978515625,6618460.168998236
0,74.0,109.0,1.0,4981.8994140625,34651.62392145673
0,86.25,111.0,4.0,5293.310546875,138606.49568582693
0,1536.0,114.0,1.0,4881.203125,34651.62392145673
0,56.12820512820513,123.92307692307692,117.0,6515.1806640625,4054239.9988104375
0,80.33333333333333,116.66666666666667,3.0,5084.92578125,103954.8717643702
0,87.5,118.16666666666667,6.0,5293.310546875,207909.7435287404
0,121.0,118.0,1.0,5084.92578125,34651.62392145673
0,65.33333333333333,121.0,3.0,5188.4189453125,103954.8717643702
0,120.38461538461539,121.76923076923077,13.0,6056.455078125,450471.11097893753
0,105.8,125.4,5.0,6170.669921875,173258.11960728368
0,1529.9411764705883,162.2252816020025,799.0,6056.455078125,27686647.51324393
0,64.0,133.0,1.0,4981.8994140625,34651.62392145673
0,1518.0,133.0,1.0,4881.203125,34651.62392145673
0,61.0,134.0,1.0,4881.203125,34651.62392145673
0,74.21875,138.5,32.0,6515.1806640625,1108851.9654866154
0,79.0,135.0,1.0,5084.92578125,34651.62392145673
0,67.0,144.5,2.0,5084.92578125,69303.24784291346
0,1531.0,147.0,1.0,4981.8994140625,34651.62392145673
0,1510.0,149.0,1.0,4881.203125,34651.62392145673
0,1624.25,149.75,4.0,5188.4189453125,138606.49568582693
0,1534.0,150.0,1.0,4881.203125,34651.62392145673
0,1512.0,151.0,1.0,4981.8994140625,34651.62392145673
0,1620.0,152.0,1.0,4881.203125,34651.62392145673
0,1624.0,152.0,1.0,4981.8994140625,34651.62392145673
0,1636.0,152.0,1.0,4881.203125,34651.62392145673
0,1555.0,153.0,1.0,4881.203125,34651.62392145673
0,1618.0,153.0,1.0,4981.8994140625,34651.62392145673
0,1622.0,154.0,1.0,4881.203125,34651.62392145673
0,1632.0,155.0,1.0,4881.203125,34651.62392145673
0,1625.0,156.0,1.0,4881.203125,34651.62392145673
0,1620.0,157.0,1.0,4881.203125,34651.62392145673
0,1623.0,157.0,1.0,4881.203125,34651.62392145673
0,1631.4,158.4,5.0,5293.310546875,173258.11960728368
0,1555.0,158.0,1.0,4881.203125,34651.62392145673
0,1635.0,159.0,1.0,4981.8994140625,34651.62392145673
0,1624.0,161.0,1.0,4881.203125,34651.62392145673
0,1629.5,161.0,2.0,4881.203125,69303.24784291346
0,1623.6838833094214,196.38546150167383,2091.0,6870.87890625,72456545.61976603
0,1662.0,170.0,1.0,4881.203125,34651.62392145673
0,1664.0,170.0,1.0,4881.203125,34651.62392145673
0,1650.0,171.0,1.0,4981.8994140625,34651.62392145673
0,1635.0,173.0,1.0,4881.203125,34651.62392145673
0,1659.0,173.0,1.0,4881.203125,34651.62392145673
0,1633.0,174.0,1.0,4881.203125,34651.62392145673
0,1651.0,174.0,1.0,4881.203125,34651.62392145673
0,1655.0,177.0,1.0,4881.203125,34651.62392145673
0,1648.5,178.0,2.0,4981.8994140625,69303.24784291346
0,1537.5,182.0,2.0,4981.8994140625,69303.24784291346
0,1562.0,183.0,1.0,4881.203125,34651.62392145673
0,1539.0,186.0,1.0,4881.203125,34651.62392145673
0,1562.5,186.5,2.0,4981.8994140625,69303.24784291346
0,1650.0,187.0,1.0,4881.203125,34651.62392145673
0,1562.0,189.0,1.0,5084.92578125,34651.62392145673
0,1565.0,190.0,1.0,4981.8994140625,34651.62392145673
0,1648.0,191.33333333333334,3.0,4881.203125,103954.8717643702
0,1652.0,194.1764705882353,17.0,5293.310546875,589077.6066647645
0,1565.0,195.0,1.0,4881.203125,34651.62392145673
0,1648.0,195.0,1.0,4881.203125,34651.62392145673
0,1567.0,197.0,1.0,4881.203125,34651.62392145673
0,1546.0,199.0,1.0,4881.203125,34651.62392145673
0,1563.349315068493,213.63013698630138,146.0,6284.4189453125,5059137.092532683
0,1652.0,199.0,1.0,5084.92578125,34651.62392145673
0,1647.6666666666667,200.66666666666666,3.0,4981.8994140625,103954.8717643702
0,1641.0,202.0,1.0,4881.203125,34651.62392145673
0,1559.0,206.0,1.0,4881.203125,34651.62392145673
0,1562.0,206.0,1.0,4881.203125,34651.62392145673
0,1550.0,209.5,2.0,4981.8994140625,69303.24784291346
0,1558.0,210.0,3.0,4981.8994140625,103954.8717643702
0,1571.0,216.0,1.0,4881.203125,34651.62392145673
0,1643.0,217.0,1.0,4881.203125,34651.62392145673
0,1644.0,219.5,2.0,4981.8994140625,69303.24784291346
0,1642.0,220.0,1.0,4881.203125,34651.62392145673
0,1627.6666666666667,232.66666666666666,3.0,4981.8994140625,103954.8717643702
0,1631.0,234.0,1.0,4881.203125,34651.62392145673
0,1619.0,236.0,1.0,4881.203125,34651.62392145673
0,1687.0,245.0,1.0,4881.203125,34651.62392145673
0,1683.0,247.0,4.0,5084.92578125,138606.49568582693
0,1687.3,247.8,10.0,5084.92578125,346516.23921456735
0,1634.0,251.0,1.0,4881.203125,34651.62392145673
0,1686.5,252.0,2.0,5084.92578125,69303.24784291346
0,1617.0156950672647,347.18699551569506,2230.0,9481.978515625,77273121.34484851
0,1601.0,299.0,1.0,4881.203125,34651.62392145673
0,1919.0,300.0,1.0,4881.203125,34651.62392145673
0,1600.0,313.0,1.0,4981.8994140625,34651.62392145673
0,1590.0,318.0,1.0,4881.203125,34651.62392145673
0,1632.0,318.0,1.0,4881.203125,34651.62392145673
0,1592.0,319.0,1.0,4881.203125,34651.62392145673
0,1705.0454545454545,325.72727272727275,22.0,6870.87890625,762335.7262720481
0,1699.3333333333333,324.6666666666667,3.0,5293.310546875,103954.8717643702
0,1599.0,330.0,1.0,4881.203125,34651.62392145673
0,1617.0,350.3333333333333,3.0,5084.92578125,103954.8717643702
0,1644.5,357.1666666666667,6.0,5506.3564453125,207909.7435287404
0,1812.0,371.0,1.0,4881.203125,34651.62392145673
0,1809.0,372.0,1.0,4881.203125,34651.62392145673
0,1819.232245681382,389.0172744721689,521.0,7483.91162109375,18053496.06307896
0,1588.0,389.0,1.0,4981.8994140625,34651.62392145673
0,1851.1368421052632,397.4,95.0,6284.4189453125,3291904.2725383895
0,1726.0,394.0,1.0,5084.92578125,34651.62392145673
0,1590.5,397.5,2.0,4881.203125,69303.24784291346
0,1588.0,400.0,1.0,4881.203125,34651.62392145673
0,1828.5,400.0,2.0,4981.8994140625,69303.24784291346
0,1579.0,402.0,1.0,5084.92578125,34651.62392145673
0,1591.0,406.0,1.0,4981.8994140625,34651.62392145673
0,1837.2857142857142,413.95238095238096,63.0,5614.9775390625,2183052.307051774
0,1829.6,409.4,5.0,5614.9775390625,173258.11960728368
