frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
5,1682.4,462.2,5.0,2988.0498046875,173258.11960728368,158,7
5,1111.5,795.5,4.0,3395.9697265625,138606.49568582693,174,8
5,1088.0,825.1666666666666,6.0,3067.1787109375,207909.7435287404,162,4
5,69.5,949.0,4.0,3147.6708984375,138606.49568582693,151,18
5,31.8,966.2,5.0,3832.0849609375,173258.11960728368,177,3
6,278.0,40.0,3.0,2987.8330078125,103954.8717643702,195,8
6,1331.0,687.5,4.0,3147.7724609375,138606.49568582693,198,1
6,1110.0,794.5,6.0,4387.62890625,207909.7435287404,174,8
6,943.5,905.0,4.0,2987.8330078125,138606.49568582693,202,8
6,68.33333333333333,948.3333333333334,3.0,2987.8330078125,103954.8717643702,151,18
6,1174.5,948.0,4.0,3067.1494140625,138606.49568582693,176,9
6,30.166666666666668,965.1666666666666,6.0,3567.44921875,207909.7435287404,177,3
6,1816.0,2026.0,3.0,3395.7431640625,103954.8717643702,96,20
7,1713.5,331.3333333333333,6.0,3567.6494140625,207909.7435287404,205,1
7,1836.6,494.0,5.0,2987.77734375,173258.11960728368,206,25
7,714.3333333333334,501.6666666666667,3.0,3067.3134765625,103954.8717643702,207,12
7,1377.0,713.0,3.0,3832.15234375,103954.8717643702,210,1
7,944.5,906.25,4.0,3147.7744140625,138606.49568582693,202,8
8,716.2,501.8,5.0,2987.93359375,173258.11960728368,207,12
8,703.0,568.0,3.0,2908.69921875,103954.8717643702,109,23
8,1110.0,796.0,5.0,2987.93359375,173258.11960728368,174,8
8,1250.5,807.0,6.0,3832.05810546875,207909.7435287404,215,2
8,1144.5,833.5,4.0,3481.75830078125,138606.49568582693,124,12
8,946.0,906.0,3.0,3229.458984375,103954.8717643702,202,8
8,1168.1666666666667,946.1666666666666,6.0,3921.7177734375,207909.7435287404,218,2
8,258.1666666666667,1985.8333333333333,6.0,3395.9208984375,207909.7435287404,220,3
9,716.3333333333334,502.6666666666667,3.0,2908.8212890625,103954.8717643702,207,12
9,703.6666666666666,569.6666666666666,3.0,2908.8212890625,103954.8717643702,109,23
9,1372.0,726.0,3.0,3229.4921875,103954.8717643702,226,1
9,1110.3333333333333,796.3333333333334,3.0,2908.8212890625,103954.8717643702,174,8
9,1145.4,834.2,5.0,3567.6533203125,173258.11960728368,124,12
9,947.2,907.0,5.0,3147.8662109375,173258.11960728368,202,8
9,1819.0,2028.5,6.0,5399.169921875,207909.7435287404,96,20
10,1835.8333333333333,498.0,6.0,2908.7177734375,207909.7435287404,206,25
10,1145.3333333333333,833.6666666666666,3.0,3481.86669921875,103954.8717643702,124,12
10,947.0,906.5,6.0,3396.0087890625,207909.7435287404,202,8
10,258.75,1985.75,4.0,3229.537109375,138606.49568582693,220,3
10,1819.5,2028.5,6.0,5293.06982421875,207909.7435287404,96,20
11,86.0,188.5,4.0,3921.9345703125,138606.49568582693,234,1
11,1224.0,809.0,3.0,3147.779296875,103954.8717643702,240,1
11,1145.3333333333333,833.6666666666666,3.0,3481.646484375,103954.8717643702,124,12
11,947.0,906.5,6.0,3312.6259765625,207909.7435287404,202,8
11,258.5,1985.0,4.0,3396.0927734375,138606.49568582693,220,3
12,1747.0,368.0,3.0,3067.1787109375,103954.8717643702,246,8
12,1654.0,506.0,3.0,2908.921875,103954.8717643702,248,3
12,1144.5,833.5,4.0,3312.7490234375,138606.49568582693,124,12
13,1680.8,464.6,5.0,3312.8095703125,173258.11960728368,158,7
13,1651.0,510.0,5.0,2988.15087890625,173258.11960728368,248,3
13,1311.6,802.8,5.0,6991.716796875,173258.11960728368,255,5
13,1144.3333333333333,833.3333333333334,3.0,3567.58837890625,103954.8717643702,124,12
14,193.0,141.0,3.0,2987.890625,103954.8717643702,155,11
14,701.2,566.2,5.0,2908.8427734375,173258.11960728368,109,23
14,687.1666666666666,580.5,6.0,3147.59326171875,207909.7435287404,259,20
14,1446.1666666666667,715.0,6.0,3567.57666015625,207909.7435287404,260,1
15,716.6666666666666,8.0,3.0,3312.779296875,103954.8717643702,262,1
15,1469.6666666666667,379.1666666666667,6.0,3312.779296875,207909.7435287404,264,6
15,1837.0,494.0,3.0,2830.99609375,103954.8717643702,206,25
15,1636.0,521.8,5.0,2988.228515625,173258.11960728368,266,1
15,946.0,906.5,6.0,3229.349609375,207909.7435287404,202,8
16,701.5,567.0,4.0,3067.0068359375,138606.49568582693,109,23
16,265.6666666666667,881.6666666666666,3.0,3229.318359375,103954.8717643702,76,16
16,69.0,949.0,3.0,3312.7666015625,103954.8717643702,151,18
17,701.0,566.25,4.0,2987.845703125,138606.49568582693,109,23
17,686.75,580.75,4.0,2987.845703125,138606.49568582693,259,20
17,1143.3333333333333,832.6666666666666,3.0,2987.845703125,103954.8717643702,124,12
17,423.4,871.8,5.0,3312.8330078125,173258.11960728368,279,1
17,710.3333333333334,1085.6666666666667,3.0,2987.845703125,103954.8717643702,280,1
18,348.2,2.0,5.0,3481.75,173258.11960728368,281,1
18,173.0,62.0,3.0,4292.3193359375,103954.8717643702,282,5
18,698.3333333333334,565.0,3.0,2987.7939453125,103954.8717643702,109,23
18,684.0,579.8,5.0,3312.599609375,173258.11960728368,259,20
18,1038.6666666666667,763.3333333333334,3.0,2908.7607421875,103954.8717643702,288,2
18,25.0,1298.5,6.0,3229.7119140625,207909.7435287404,290,1
19,174.5,63.0,6.0,5615.1484375,207909.7435287404,282,5
19,700.8,567.2,5.0,2987.8935546875,173258.11960728368,109,23
19,689.0,587.0,3.0,3229.5693359375,103954.8717643702,259,20
19,1026.0,753.0,3.0,2909.015625,103954.8717643702,292,2
19,1040.3333333333333,764.6666666666666,3.0,3067.228515625,103954.8717643702,288,2
19,263.75,2004.75,4.0,2909.015625,138606.49568582693,296,5
20,1185.8,57.4,5.0,3067.279296875,173258.11960728368,297,4
20,1353.5,69.5,4.0,3067.279296875,138606.49568582693,298,2
20,116.0,120.75,4.0,2988.02734375,138606.49568582693,299,12
20,1470.0,379.5,4.0,2988.02734375,138606.49568582693,264,6
20,701.8,568.2,5.0,2908.7763671875,173258.11960728368,109,23
20,687.2,581.6,5.0,2908.7763671875,173258.11960728368,259,20
20,422.0,878.0,3.0,3147.462890625,103954.8717643702,301,1
20,265.0,881.25,4.0,2988.02734375,138606.49568582693,76,16
21,1187.0,58.6,5.0,3229.52734375,173258.11960728368,297,4
21,177.0,65.0,3.0,4387.34765625,103954.8717643702,282,5
21,1355.6666666666667,69.66666666666667,3.0,3229.52734375,103954.8717643702,298,2
21,1470.0,376.5,4.0,3481.919921875,138606.49568582693,264,6
21,704.5,569.5,4.0,2988.0498046875,138606.49568582693,109,23
21,691.6666666666666,589.3333333333334,3.0,3067.1787109375,103954.8717643702,259,20
22,332.0,0.0,3.0,3567.4814453125,103954.8717643702,305,1
22,176.66666666666666,64.5,6.0,5945.0556640625,207909.7435287404,282,5
22,1691.5,472.8333333333333,6.0,3067.1044921875,207909.7435287404,306,1
22,704.3333333333334,569.6666666666666,3.0,2908.80859375,103954.8717643702,109,23
22,688.0,582.25,4.0,2908.80859375,138606.49568582693,259,20
22,1318.6666666666667,706.6666666666666,3.0,3147.59375,103954.8717643702,307,21
23,351.0,6.5,4.0,3831.99609375,138606.49568582693,310,1
23,176.0,64.0,3.0,4981.9609375,103954.8717643702,282,5
23,1318.6,706.2,5.0,3229.5009765625,173258.11960728368,307,21
23,1317.5,732.25,4.0,3147.8935546875,138606.49568582693,189,19
23,664.6666666666666,974.6666666666666,3.0,2908.6669921875,103954.8717643702,86,4
24,1694.8,446.8,5.0,3067.2822265625,173258.11960728368,322,2
24,1685.8333333333333,473.0,6.0,3147.5458984375,207909.7435287404,323,1
24,1317.6666666666667,706.6666666666666,3.0,3147.5458984375,103954.8717643702,307,21
24,1317.5,732.75,4.0,3654.8134765625,138606.49568582693,189,19
24,241.66666666666666,1999.6666666666667,3.0,3067.2822265625,103954.8717643702,326,2
25,1687.8333333333333,481.0,6.0,2987.9423828125,207909.7435287404,328,2
25,1145.3333333333333,838.6666666666666,3.0,2908.6669921875,103954.8717643702,124,12
26,1688.8,483.2,5.0,3147.7744140625,173258.11960728368,328,2
26,662.5,974.5,4.0,3312.8330078125,138606.49568582693,86,4
26,931.0,1448.3333333333333,3.0,3567.4150390625,103954.8717643702,334,1
27,60.333333333333336,186.0,3.0,2987.845703125,103954.8717643702,335,21
27,1836.0,495.0,3.0,2909.0458984375,103954.8717643702,206,25
27,687.0,581.25,4.0,2987.845703125,138606.49568582693,259,20
27,861.6666666666666,912.6666666666666,3.0,3312.8330078125,103954.8717643702,336,3
27,925.0,1447.0,3.0,4582.0107421875,103954.8717643702,338,1
28,194.33333333333334,144.0,3.0,3567.5947265625,103954.8717643702,155,11
28,718.6666666666666,506.3333333333333,3.0,2987.8798828125,103954.8717643702,207,12
28,1632.0,580.0,3.0,2908.765625,103954.8717643702,340,1
28,862.6666666666666,912.6666666666666,3.0,3481.66015625,103954.8717643702,336,3
29,113.4,127.8,5.0,3481.775390625,173258.11960728368,299,12
29,59.25,184.5,4.0,3147.865234375,138606.49568582693,335,21
29,1629.75,593.0,4.0,2908.763671875,138606.49568582693,347,1
30,189.33333333333334,142.33333333333334,3.0,3655.0458984375,103954.8717643702,155,11
30,59.75,185.5,4.0,3147.7744140625,138606.49568582693,335,21
30,1469.3333333333333,381.0,3.0,2987.77734375,103954.8717643702,264,6
