frame,x,y,area_px,intensity,area_km2
0,66.5,78.0,2.0,4105.4716796875,69303.24784291346
0,31.5,79.0,2.0,4105.4716796875,69303.24784291346
0,1282.0,79.0,1.0,3831.822265625,34651.62392145673
0,106.75,81.25,4.0,4198.2431640625,138606.49568582693
0,108.0,88.0,1.0,3831.822265625,34651.62392145673
0,1519.5,91.0,2.0,3831.822265625,69303.24784291346
0,1523.0,93.0,1.0,4013.16796875,34651.62392145673
0,145.0,94.0,1.0,4013.16796875,34651.62392145673
0,58.5,95.5,2.0,3831.822265625,69303.24784291346
0,106.0,95.5,2.0,4105.4716796875,69303.24784291346
0,1626.0,96.0,1.0,3831.822265625,34651.62392145673
0,1629.6666666666667,96.66666666666667,3.0,3921.7958984375,103954.8717643702
0,135.0,100.0,1.0,3831.822265625,34651.62392145673
0,1635.0,100.0,1.0,3831.822265625,34651.62392145673
0,1522.0,101.0,1.0,3831.822265625,34651.62392145673
0,1629.0,101.0,1.0,3831.822265625,34651.62392145673
0,1632.6666666666667,101.66666666666667,3.0,4013.16796875,103954.8717643702
0,1522.0,103.0,1.0,3831.822265625,34651.62392145673
0,1612.0,103.0,1.0,3831.822265625,34651.62392145673
0,1657.0,103.0,1.0,3831.822265625,34651.62392145673
0,1621.0,104.0,1.0,3831.822265625,34651.62392145673
0,1610.5,106.25,4.0,3921.7958984375,138606.49568582693
0,1636.6666666666667,106.0,3.0,3831.822265625,103954.8717643702
0,1647.5,105.5,2.0,4013.16796875,69303.24784291346
0,1659.0,105.0,1.0,3921.7958984375,34651.62392145673
0,1662.9,107.8,10.0,3921.7958984375,346516.23921456735
0,1538.0,106.0,1.0,3831.822265625,34651.62392145673
0,1654.0,106.33333333333333,3.0,4013.16796875,103954.8717643702
0,1661.0,106.0,1.0,3831.822265625,34651.62392145673
0,1487.0,107.66666666666667,3.0,3921.7958984375,103954.8717643702
0,1616.0,107.0,1.0,3831.822265625,34651.62392145673
0,1642.0,107.0,1.0,3831.822265625,34651.62392145673
0,1659.5,108.0,2.0,3831.822265625,69303.24784291346
0,102.0,109.0,1.0,4013.16796875,34651.62392145673
0,1477.5,109.5,2.0,3921.7958984375,69303.24784291346
0,1490.0,109.0,1.0,3831.822265625,34651.62392145673
0,1496.0,109.0,1.0,3831.822265625,34651.62392145673
0,1618.0,109.0,1.0,3921.7958984375,34651.62392145673
0,1640.0,109.0,1.0,3831.822265625,34651.62392145673
0,1669.0,109.0,1.0,3831.822265625,34651.62392145673
0,1608.0,110.0,1.0,3831.822265625,34651.62392145673
0,1481.3333333333333,112.0,3.0,4013.16796875,103954.8717643702
0,1488.0,111.0,1.0,3831.822265625,34651.62392145673
0,1496.0,111.0,1.0,3831.822265625,34651.62392145673
0,1620.1666666666667,112.5,6.0,3921.7958984375,207909.7435287404
0,1479.0,112.0,1.0,3921.7958984375,34651.62392145673
0,1490.0,113.0,1.0,3921.7958984375,34651.62392145673
0,1526.0,113.0,1.0,4013.16796875,34651.62392145673
0,1623.0,114.5,4.0,3921.7958984375,138606.49568582693
0,85.0,115.0,1.0,3831.822265625,34651.62392145673
0,1657.0,116.0,3.0,3831.822265625,103954.8717643702
0,1660.0,115.0,1.0,3831.822265625,34651.62392145673
0,1508.0,116.0,1.0,3831.822265625,34651.62392145673
0,93.0,118.0,1.0,3831.822265625,34651.62392145673
0,1479.0,118.0,1.0,3921.7958984375,34651.62392145673
0,1547.0,118.0,1.0,3831.822265625,34651.62392145673
0,1652.0,118.0,1.0,3831.822265625,34651.62392145673
0,1658.0,118.0,1.0,3831.822265625,34651.62392145673
0,99.0,119.0,1.0,3831.822265625,34651.62392145673
0,1477.0,119.0,1.0,3921.7958984375,34651.62392145673
0,1481.0,119.0,1.0,3831.822265625,34651.62392145673
0,1520.0,119.0,1.0,3831.822265625,34651.62392145673
0,1477.0,121.0,1.0,3831.822265625,34651.62392145673
0,1547.0,121.0,1.0,3921.7958984375,34651.62392145673
0,1521.0,124.0,1.0,3831.822265625,34651.62392145673
0,1610.0,126.0,1.0,3921.7958984375,34651.62392145673
0,1613.6666666666667,126.66666666666667,3.0,3831.822265625,103954.8717643702
0,1551.0,128.0,1.0,3831.822265625,34651.62392145673
0,70.0,129.0,1.0,3831.822265625,34651.62392145673
0,1614.0,130.0,1.0,3831.822265625,34651.62392145673
0,1213.0,132.66666666666666,3.0,3921.7958984375,103954.8717643702
0,204.0,133.0,1.0,3831.822265625,34651.62392145673
0,1534.0,133.0,1.0,3831.822265625,34651.62392145673
0,1311.25,135.625,8.0,4198.2431640625,277212.99137165386
0,1617.0,135.0,1.0,3921.7958984375,34651.62392145673
0,1303.0,138.0,1.0,3831.822265625,34651.62392145673
0,1308.0,138.0,1.0,4105.4716796875,34651.62392145673
0,1615.0,138.0,1.0,3831.822265625,34651.62392145673
0,1651.0,141.0,1.0,3831.822265625,34651.62392145673
0,1617.0,143.0,1.0,3921.7958984375,34651.62392145673
0,1303.0,144.0,1.0,3921.7958984375,34651.62392145673
0,1648.0,147.0,1.0,3831.822265625,34651.62392145673
0,1291.0,149.0,1.0,3831.822265625,34651.62392145673
0,1649.0,149.0,1.0,3831.822265625,34651.62392145673
0,78.0,150.0,1.0,4105.4716796875,34651.62392145673
0,165.0,150.0,1.0,3921.7958984375,34651.62392145673
0,1283.0,152.5,2.0,4105.4716796875,69303.24784291346
0,1657.0,156.0,1.0,4105.4716796875,34651.62392145673
0,1651.0,157.0,1.0,3831.822265625,34651.62392145673
0,1654.0,157.0,1.0,3921.7958984375,34651.62392145673
0,1508.0,163.0,1.0,3831.822265625,34651.62392145673
0,1673.0,164.0,1.0,3831.822265625,34651.62392145673
0,1448.0,171.0,1.0,3831.822265625,34651.62392145673
0,1501.0,172.0,1.0,3831.822265625,34651.62392145673
0,1504.6666666666667,173.66666666666666,3.0,3831.822265625,103954.8717643702
0,1448.0,177.0,1.0,3831.822265625,34651.62392145673
0,1435.0,179.0,1.0,3921.7958984375,34651.62392145673
0,1662.5,179.0,2.0,4198.2431640625,69303.24784291346
0,1670.0,180.0,3.0,4105.4716796875,103954.8717643702
0,1675.0,179.0,1.0,4013.16796875,34651.62392145673
0,1448.0,180.0,1.0,3831.822265625,34651.62392145673
0,1521.0,187.8,5.0,3921.7958984375,173258.11960728368
0,33.0,189.0,1.0,3921.7958984375,34651.62392145673
0,1527.3636363636363,195.0909090909091,11.0,3921.7958984375,381167.86313602404
0,1515.0,194.0,1.0,3921.7958984375,34651.62392145673
0,1522.0,195.0,1.0,3921.7958984375,34651.62392145673
0,1599.0,199.0,1.0,3921.7958984375,34651.62392145673
0,1530.6666666666667,200.33333333333334,3.0,3921.7958984375,103954.8717643702
0,1447.0,202.0,1.0,3831.822265625,34651.62392145673
0,1526.0,203.0,1.0,3921.7958984375,34651.62392145673
0,1527.6,206.2,5.0,4013.16796875,173258.11960728368
0,1536.0,211.0,1.0,4105.4716796875,34651.62392145673
0,1545.0,216.0,1.0,4105.4716796875,34651.62392145673
0,1582.5,219.0,2.0,3831.822265625,69303.24784291346
0,1653.0,221.0,1.0,3921.7958984375,34651.62392145673
0,1654.75,225.5,4.0,3921.7958984375,138606.49568582693
0,1658.0,226.0,1.0,3921.7958984375,34651.62392145673
0,1598.0,227.0,1.0,3831.822265625,34651.62392145673
0,1663.0,227.0,1.0,3831.822265625,34651.62392145673
0,1639.0,228.0,1.0,3831.822265625,34651.62392145673
0,1661.0,228.0,1.0,3831.822265625,34651.62392145673
0,1660.0,230.0,1.0,3921.7958984375,34651.62392145673
0,1600.0,231.0,1.0,3921.7958984375,34651.62392145673
0,1665.0,231.0,1.0,3831.822265625,34651.62392145673
0,1602.0,232.0,1.0,4013.16796875,34651.62392145673
0,1600.0,233.5,2.0,4013.16796875,69303.24784291346
0,1639.0,233.0,1.0,3831.822265625,34651.62392145673
0,1601.0,236.0,1.0,3831.822265625,34651.62392145673
0,1635.0,237.0,1.0,3921.7958984375,34651.62392145673
0,1656.0,239.0,1.0,3831.822265625,34651.62392145673
0,1659.0,239.0,1.0,3921.7958984375,34651.62392145673
0,1673.0,239.0,1.0,3921.7958984375,34651.62392145673
0,1675.0,239.0,1.0,3831.822265625,34651.62392145673
0,1628.0,241.0,1.0,3921.7958984375,34651.62392145673
0,1682.0,241.0,1.0,3831.822265625,34651.62392145673
0,1634.5,243.0,2.0,3921.7958984375,69303.24784291346
0,1630.0,244.0,1.0,3831.822265625,34651.62392145673
0,1651.0,245.0,1.0,3831.822265625,34651.62392145673
0,1648.0,246.0,1.0,3831.822265625,34651.62392145673
0,1651.5,247.0,2.0,3831.822265625,69303.24784291346
0,1628.0,254.0,1.0,3831.822265625,34651.62392145673
0,1665.5,256.0,2.0,3921.7958984375,69303.24784291346
0,1638.0,257.0,1.0,3831.822265625,34651.62392145673
0,1669.25,259.0,4.0,3921.7958984375,138606.49568582693
0,1627.0,259.5,6.0,4013.16796875,207909.7435287404
0,1639.5,261.0,2.0,4013.16796875,69303.24784291346
0,1664.909090909091,262.6363636363636,11.0,4198.2431640625,381167.86313602404
0,1637.0,262.0,1.0,3921.7958984375,34651.62392145673
0,1660.25,263.0,4.0,4013.16796875,138606.49568582693
0,1675.0,262.0,1.0,3831.822265625,34651.62392145673
0,1680.0,262.0,1.0,3921.7958984375,34651.62392145673
0,1631.75,264.0,4.0,4013.16796875,138606.49568582693
0,1616.5,264.0,4.0,4013.16796875,138606.49568582693
0,1674.0,277.0,1.0,3831.822265625,34651.62392145673
0,1665.6666666666667,289.6666666666667,3.0,4198.2431640625,103954.8717643702
0,1598.0,296.0,1.0,3831.822265625,34651.62392145673
0,1664.0,298.5,2.0,4105.4716796875,69303.24784291346
0,1917.0,306.0,1.0,3831.822265625,34651.62392145673
0,1588.0,307.0,1.0,3831.822265625,34651.62392145673
0,1663.2857142857142,308.42857142857144,7.0,4105.4716796875,242561.3674501971
0,1667.0,312.5,2.0,4013.16796875,69303.24784291346
0,1933.0,313.0,1.0,3831.822265625,34651.62392145673
0,1666.5,315.0,2.0,3831.822265625,69303.24784291346
0,1669.0,315.0,1.0,3831.822265625,34651.62392145673
0,1923.0,315.0,1.0,3831.822265625,34651.62392145673
0,1928.0,315.3333333333333,3.0,3921.7958984375,103954.8717643702
0,1933.5,315.0,2.0,4105.4716796875,69303.24784291346
0,1667.0,317.0,1.0,3831.822265625,34651.62392145673
0,1750.0,320.5,2.0,3831.822265625,69303.24784291346
0,1697.0,322.0,1.0,3921.7958984375,34651.62392145673
0,1747.0,322.5,2.0,4198.2431640625,69303.24784291346
0,1753.0,322.0,1.0,3921.7958984375,34651.62392145673
0,1762.5,327.0,2.0,3921.7958984375,69303.24784291346
0,1754.0,328.0,1.0,3831.822265625,34651.62392145673
0,1712.0,331.6666666666667,3.0,4013.16796875,103954.8717643702
0,1768.8181818181818,333.3636363636364,11.0,4105.4716796875,381167.86313602404
0,1652.0,332.0,1.0,3831.822265625,34651.62392145673
0,1654.6,334.6,5.0,3831.822265625,173258.11960728368
0,1660.8181818181818,337.8181818181818,11.0,4013.16796875,381167.86313602404
0,1661.0,341.0,1.0,3831.822265625,34651.62392145673
0,1598.5,343.0,2.0,3921.7958984375,69303.24784291346
0,1787.857142857143,353.42857142857144,7.0,4198.2431640625,242561.3674501971
0,1606.0,354.5,2.0,4013.16796875,69303.24784291346
0,1784.0,354.0,1.0,3831.822265625,34651.62392145673
0,1790.0,357.0,1.0,3831.822265625,34651.62392145673
0,1643.0,365.0,1.0,3921.7958984375,34651.62392145673
0,1794.0,366.0,1.0,3831.822265625,34651.62392145673
0,1856.0,371.0,1.0,3831.822265625,34651.62392145673
0,1785.0,372.0,1.0,3831.822265625,34651.62392145673
0,1861.0,375.0,3.0,4013.16796875,103954.8717643702
0,1843.5,377.5,4.0,3921.7958984375,138606.49568582693
0,1845.0,380.0,1.0,3831.822265625,34651.62392145673
0,1841.0,386.0,1.0,3831.822265625,34651.62392145673
0,1791.0,387.0,1.0,3831.822265625,34651.62392145673
0,1841.0,393.0,1.0,3831.822265625,34651.62392145673
0,1807.0,402.0,1.0,3831.822265625,34651.62392145673
0,1818.0,406.0,1.0,3831.822265625,34651.62392145673
0,1602.25,410.75,4.0,3921.7958984375,138606.49568582693
0,1815.3333333333333,412.1666666666667,6.0,4198.2431640625,207909.7435287404
0,1575.0,412.0,1.0,4105.4716796875,34651.62392145673
0,1587.0,414.0,1.0,3921.7958984375,34651.62392145673
0,1589.0,414.0,1.0,3831.822265625,34651.62392145673
0,1574.0,416.0,1.0,3831.822265625,34651.62392145673
0,1582.0,416.0,1.0,3831.822265625,34651.62392145673
0,1588.0,416.0,1.0,3831.822265625,34651.62392145673
0,1810.0,424.5,2.0,4105.4716796875,69303.24784291346
0,105.0,458.0,1.0,3831.822265625,34651.62392145673
0,1840.0,462.0,1.0,3831.822265625,34651.62392145673
0,116.5,472.0,2.0,4105.4716796875,69303.24784291346
0,1330.0,486.0,1.0,4013.16796875,34651.62392145673
0,1331.4,491.2,5.0,4013.16796875,173258.11960728368
0,1329.0,494.0,1.0,3831.822265625,34651.62392145673
0,1331.5,494.5,4.0,3921.7958984375,138606.49568582693
0,91.0,499.0,1.0,3831.822265625,34651.62392145673
0,1320.0,499.0,1.0,4013.16796875,34651.62392145673
0,1326.3333333333333,503.8333333333333,6.0,4105.4716796875,207909.7435287404
0,1336.0,506.0,1.0,4013.16796875,34651.62392145673
0,1326.0,507.0,1.0,3831.822265625,34651.62392145673
0,1334.25,510.75,8.0,4013.16796875,277212.99137165386
0,659.0,512.0,1.0,3921.7958984375,34651.62392145673
0,33.0,513.0,1.0,3831.822265625,34651.62392145673
0,17.0,518.3,10.0,3921.7958984375,346516.23921456735
0,32.0,515.0,1.0,3831.822265625,34651.62392145673
0,25.0,517.0,1.0,3831.822265625,34651.62392145673
0,37.64705882352941,523.1764705882352,17.0,4013.16796875,589077.6066647645
0,50.0,518.0,1.0,3921.7958984375,34651.62392145673
0,80.0,518.0,1.0,3831.822265625,34651.62392145673
0,1325.0,518.0,1.0,3831.822265625,34651.62392145673
0,40.0,519.5,2.0,3831.822265625,69303.24784291346
0,42.0,520.0,3.0,3831.822265625,103954.8717643702
0,57.0,519.0,1.0,3831.822265625,34651.62392145673
0,21.0,520.0,1.0,3831.822265625,34651.62392145673
0,24.0,520.0,1.0,3831.822265625,34651.62392145673
0,26.0,520.5,2.0,3921.7958984375,69303.24784291346
0,51.0,520.0,1.0,3831.822265625,34651.62392145673
0,69.0,520.0,1.0,4013.16796875,34651.62392145673
0,71.0,520.0,1.0,3831.822265625,34651.62392145673
0,81.33333333333333,521.6666666666666,9.0,4013.16796875,311864.6152931106
0,11.666666666666666,521.3333333333334,3.0,3831.822265625,103954.8717643702
0,74.0,521.0,3.0,4013.16796875,103954.8717643702
0,77.0,521.0,1.0,3831.822265625,34651.62392145673
0,21.0,522.0,1.0,3831.822265625,34651.62392145673
0,56.0,522.0,1.0,3831.822265625,34651.62392145673
0,61.0,522.0,1.0,3831.822265625,34651.62392145673
0,66.0,522.5,2.0,4105.4716796875,69303.24784291346
0,90.0,522.0,1.0,3831.822265625,34651.62392145673
0,747.3333333333334,522.6666666666666,3.0,4013.16796875,103954.8717643702
0,16.0,524.0,1.0,3831.822265625,34651.62392145673
0,25.5,524.5,2.0,3831.822265625,69303.24784291346
0,68.0,524.0,1.0,4013.16796875,34651.62392145673
0,72.0,525.0,3.0,4013.16796875,103954.8717643702
0,88.83333333333333,526.1666666666666,6.0,4013.16796875,207909.7435287404
0,63.5,525.0,2.0,3921.7958984375,69303.24784291346
0,76.0,527.0,1.0,3831.822265625,34651.62392145673
0,33.0,529.0,1.0,3831.822265625,34651.62392145673
0,7.0,536.0,1.0,3831.822265625,34651.62392145673
0,3.3333333333333335,542.6666666666666,6.0,3921.7958984375,207909.7435287404
0,1.0,545.0,1.0,3831.822265625,34651.62392145673
0,7.666666666666667,545.6666666666666,3.0,4105.4716796875,103954.8717643702
0,5.0,546.0,1.0,4013.16796875,34651.62392145673
0,10.4,547.2,5.0,3921.7958984375,173258.11960728368
0,1321.0,546.0,1.0,4013.16796875,34651.62392145673
0,101.0,548.0,1.0,3921.7958984375,34651.62392145673
0,1321.0,548.0,1.0,3831.822265625,34651.62392145673
0,13.0,549.0,1.0,3831.822265625,34651.62392145673
0,1317.0,549.0,1.0,3831.822265625,34651.62392145673
0,107.0,551.0,1.0,3831.822265625,34651.62392145673
0,9.0,553.0,1.0,3831.822265625,34651.62392145673
0,4.0,557.0,5.0,4013.16796875,173258.11960728368
0,107.0,555.0,1.0,3831.822265625,34651.62392145673
0,1330.0,555.0,1.0,3831.822265625,34651.62392145673
0,1326.0,558.0,1.0,3831.822265625,34651.62392145673
0,1328.3333333333333,559.6666666666666,6.0,4013.16796875,207909.7435287404
0,1329.75,562.75,4.0,3831.822265625,138606.49568582693
0,1325.857142857143,564.7142857142857,7.0,3921.7958984375,242561.3674501971
0,1335.0,564.3333333333334,3.0,3831.822265625,103954.8717643702
0,117.0,566.0,1.0,3831.822265625,34651.62392145673
0,1330.0,566.0,1.0,3831.822265625,34651.62392145673
0,115.0,567.0,1.0,3831.822265625,34651.62392145673
0,120.0,567.0,1.0,3831.822265625,34651.62392145673
0,1326.3333333333333,567.6666666666666,3.0,3921.7958984375,103954.8717643702
0,1332.5,569.25,4.0,3831.822265625,138606.49568582693
0,1329.0,569.0,1.0,3921.7958984375,34651.62392145673
0,1336.0,569.0,1.0,3831.822265625,34651.62392145673
0,1329.3333333333333,572.3333333333334,3.0,3831.822265625,103954.8717643702
0,1333.3333333333333,573.0,3.0,3831.822265625,103954.8717643702
0,1336.0,573.0,1.0,3831.822265625,34651.62392145673
0,121.0,575.0,1.0,3831.822265625,34651.62392145673
0,1336.6666666666667,575.6666666666666,3.0,3831.822265625,103954.8717643702
0,1332.1666666666667,577.6666666666666,6.0,3921.7958984375,207909.7435287404
0,1336.0,578.5,2.0,3831.822265625,69303.24784291346
0,1336.8333333333333,581.6666666666666,6.0,4013.16796875,207909.7435287404
0,1331.0,582.0,1.0,3831.822265625,34651.62392145673
0,1340.0,582.0,1.0,3831.822265625,34651.62392145673
0,123.0,583.0,1.0,3831.822265625,34651.62392145673
0,1338.0,586.4285714285714,7.0,4013.16796875,242561.3674501971
0,1.5,586.5,2.0,3831.822265625,69303.24784291346
0,122.0,587.0,1.0,4013.16796875,34651.62392145673
0,0.0,588.0,1.0,3831.822265625,34651.62392145673
0,129.66666666666666,590.0,3.0,3921.7958984375,103954.8717643702
0,1336.0,589.3333333333334,3.0,3831.822265625,103954.8717643702
0,1342.0,589.0,1.0,3831.822265625,34651.62392145673
0,1335.5,592.0,4.0,3831.822265625,138606.49568582693
0,1340.5,592.0,2.0,4013.16796875,69303.24784291346
0,1344.0,592.0,1.0,3831.822265625,34651.62392145673
0,129.0,593.0,1.0,3921.7958984375,34651.62392145673
0,1340.2857142857142,595.4285714285714,7.0,3921.7958984375,242561.3674501971
0,1345.0,597.5,4.0,4013.16796875,138606.49568582693
0,0.0,600.0,1.0,3831.822265625,34651.62392145673
0,1337.0,600.0,1.0,3831.822265625,34651.62392145673
0,0.0,602.0,1.0,4013.16796875,34651.62392145673
0,133.0,606.0,1.0,3831.822265625,34651.62392145673
0,1353.0,610.1111111111111,9.0,4105.4716796875,311864.6152931106
0,134.0,610.0,1.0,3831.822265625,34651.62392145673
0,142.0,626.0,1.0,3831.822265625,34651.62392145673
0,138.5,630.0,2.0,3921.7958984375,69303.24784291346
0,141.0,631.5,2.0,3921.7958984375,69303.24784291346
0,144.0,632.5,2.0,3921.7958984375,69303.24784291346
0,11.0,634.0,1.0,3831.822265625,34651.62392145673
0,141.0,636.5,4.0,4013.16796875,138606.49568582693
0,143.25,638.0,4.0,4013.16796875,138606.49568582693
0,1361.0,637.0,1.0,3831.822265625,34651.62392145673
0,13.0,638.5,2.0,3921.7958984375,69303.24784291346
0,1345.0,644.0,1.0,3831.822265625,34651.62392145673
0,10.0,648.0,1.0,4013.16796875,34651.62392145673
0,16.0,648.0,1.0,3831.822265625,34651.62392145673
0,11.5,649.5,2.0,3831.822265625,69303.24784291346
0,16.5,650.0,2.0,4013.16796875,69303.24784291346
0,19.0,652.0,1.0,3831.822265625,34651.62392145673
0,22.0,653.0,1.0,3921.7958984375,34651.62392145673
0,19.5,654.75,4.0,3831.822265625,138606.49568582693
0,22.61111111111111,660.2777777777778,18.0,4013.16796875,623729.2305862212
0,1359.5,660.0,2.0,3921.7958984375,69303.24784291346
0,1348.0,661.5,2.0,3921.7958984375,69303.24784291346
0,20.0,665.0,1.0,3921.7958984375,34651.62392145673
0,145.5,665.5,2.0,3831.822265625,69303.24784291346
0,23.0,666.0,1.0,3831.822265625,34651.62392145673
0,18.0,667.0,1.0,3831.822265625,34651.62392145673
0,607.0,667.0,1.0,3831.822265625,34651.62392145673
0,19.666666666666668,668.6666666666666,3.0,4013.16796875,103954.8717643702
0,18.0,671.0,1.0,3921.7958984375,34651.62392145673
0,636.0,672.0,1.0,3831.822265625,34651.62392145673
0,1527.0,674.0,1.0,3831.822265625,34651.62392145673
0,142.5,675.0,2.0,3921.7958984375,69303.24784291346
0,28.0,677.0,1.0,3831.822265625,34651.62392145673
0,136.0,677.0,1.0,3831.822265625,34651.62392145673
0,1235.0,678.0,1.0,4013.16796875,34651.62392145673
0,1224.3333333333333,679.8333333333334,6.0,4198.2431640625,207909.7435287404
0,1231.0,679.5,2.0,4013.16796875,69303.24784291346
0,1518.5,681.5,2.0,3921.7958984375,69303.24784291346
0,1218.0,683.5,2.0,4013.16796875,69303.24784291346
0,1227.2857142857142,684.5714285714286,7.0,4013.16796875,242561.3674501971
0,1230.0,683.0,1.0,3831.822265625,34651.62392145673
0,33.0,688.0,3.0,4013.16796875,103954.8717643702
0,1255.5,687.0,2.0,4013.16796875,69303.24784291346
0,1258.0,688.0,1.0,4105.4716796875,34651.62392145673
0,34.0,691.0,1.0,3921.7958984375,34651.62392145673
0,104.0,691.0,1.0,3921.7958984375,34651.62392145673
0,35.666666666666664,693.3333333333334,3.0,3831.822265625,103954.8717643702
0,119.0,693.0,1.0,3831.822265625,34651.62392145673
0,1257.0,694.0,1.0,4105.4716796875,34651.62392145673
0,1255.5,696.5,2.0,3831.822265625,69303.24784291346
0,36.0,701.0,1.0,3831.822265625,34651.62392145673
0,1512.0,702.0,3.0,4105.4716796875,103954.8717643702
0,1505.3333333333333,702.6666666666666,3.0,4105.4716796875,103954.8717643702
0,20.0,703.0,1.0,3831.822265625,34651.62392145673
0,1217.5,703.0,2.0,4105.4716796875,69303.24784291346
0,1220.0,703.0,1.0,3831.822265625,34651.62392145673
0,34.0,706.0,1.0,3831.822265625,34651.62392145673
0,23.0,708.0,1.0,3921.7958984375,34651.62392145673
0,38.0,708.0,1.0,3831.822265625,34651.62392145673
0,569.3333333333334,709.3333333333334,3.0,4105.4716796875,103954.8717643702
0,20.0,710.0,1.0,3831.822265625,34651.62392145673
0,36.666666666666664,712.6666666666666,3.0,3831.822265625,103954.8717643702
0,573.0,713.0,1.0,3831.822265625,34651.62392145673
0,578.0,717.0,1.0,3921.7958984375,34651.62392145673
0,27.0,718.0,1.0,3831.822265625,34651.62392145673
0,1213.0,723.0,1.0,3831.822265625,34651.62392145673
0,1216.0,724.0,1.0,3921.7958984375,34651.62392145673
0,27.5,726.5,4.0,4013.16796875,138606.49568582693
0,5.5,726.0,2.0,3921.7958984375,69303.24784291346
0,9.0,727.0,1.0,3831.822265625,34651.62392145673
0,8.0,731.0,1.0,3831.822265625,34651.62392145673
0,27.0,731.0,1.0,3831.822265625,34651.62392145673
0,29.0,731.0,1.0,3831.822265625,34651.62392145673
0,28.0,733.0,1.0,3831.822265625,34651.62392145673
0,1239.0,733.0,1.0,3831.822265625,34651.62392145673
0,1242.0,734.0,1.0,3921.7958984375,34651.62392145673
0,109.5,735.5,2.0,3831.822265625,69303.24784291346
0,24.0,737.3333333333334,3.0,4013.16796875,103954.8717643702
0,108.85714285714286,738.4285714285714,7.0,3921.7958984375,242561.3674501971
0,578.0,737.0,1.0,3831.822265625,34651.62392145673
0,910.2,737.4,5.0,4013.16796875,173258.11960728368
0,1002.5,739.0,2.0,3921.7958984375,69303.24784291346
0,32.0,740.5,2.0,3921.7958984375,69303.24784291346
0,908.0,740.5,2.0,3831.822265625,69303.24784291346
0,897.0,742.0,1.0,3831.822265625,34651.62392145673
0,1218.0,742.0,1.0,3831.822265625,34651.62392145673
0,1222.0,742.0,1.0,4013.16796875,34651.62392145673
0,32.0,744.0,1.0,4013.16796875,34651.62392145673
0,1003.0,744.0,1.0,3921.7958984375,34651.62392145673
0,110.0,745.0,1.0,3831.822265625,34651.62392145673
0,566.5,747.0,2.0,3921.7958984375,69303.24784291346
0,1005.25,749.25,4.0,4198.2431640625,138606.49568582693
0,894.25,753.1666666666666,12.0,4198.2431640625,415819.4870574808
0,901.0,749.5,2.0,4105.4716796875,69303.24784291346
0,919.0,749.0,1.0,3831.822265625,34651.62392145673
0,1237.0,750.0,1.0,3831.822265625,34651.62392145673
0,918.5,752.5,2.0,4013.16796875,69303.24784291346
0,898.0,758.0,1.0,3831.822265625,34651.62392145673
