event_id,n_detections,frame_start,frame_end,total_lifetime_frames,total_lifetime_seconds,active_frames,active_seconds,duty_cycle,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_detection_area_Mm2,total_area_km2,mean_detection_area_km2,original_cluster_id
17,15,0,14,15,75.0,15,75.0,1.0,631.5347619047619,540.858783068783,2.6329991751013977,2.107389098031868,627.0,538.9166666666667,635.0,546.3,9.0,8.383333333333212,1337.9183349609375,1302.831876627604,2.712012095356612,0.18080080635710746,2712012.095356612,180800.80635710747,16
18,1,0,0,1,5.0,1,5.0,1.0,1400.0,606.0,0.0,0.0,1400.0,606.0,1400.0,606.0,1.0,1.0,1284.3875732421875,1284.3875732421875,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,17
19,1,0,0,1,5.0,1,5.0,1.0,978.0,662.3333333333334,0.0,0.0,978.0,662.3333333333334,978.0,662.3333333333334,1.0,1.0,1284.1881103515625,1284.1881103515625,0.1179139938020565,0.1179139938020565,117913.9938020565,117913.9938020565,18
20,6,0,6,7,35.0,6,30.0,0.8571428571428571,960.7777777777777,680.4444444444445,1.1166528467912162,1.9759354715309783,959.6666666666666,677.5,963.0,683.0,4.333333333333371,6.5,1289.67529296875,1279.8992919921875,0.3930456851691808,0.06550761419486346,393045.6851691808,65507.61419486346,19
21,8,0,9,10,50.0,8,40.0,0.8,1225.6770833333335,670.6666666666667,0.8105612553108444,1.64147630029935,1224.25,668.5,1227.0,673.0,3.75,5.5,1325.490478515625,1305.8253021240234,0.668176800031156,0.0835221000038945,668176.8000311559,83522.10000389449,20
22,10,0,11,12,60.0,10,50.0,0.8333333333333334,2020.8545614035088,794.2618899521531,0.8048911297103192,2.1815470843927813,2019.375,790.0,2022.0,797.625,3.625,8.625,1335.436767578125,1318.3797485351563,4.4414143782416025,0.44414143782416027,4441414.378241602,444141.43782416027,21
23,4,0,5,6,30.0,4,20.0,0.6666666666666666,96.5,1014.875,0.5,1.8157298807917437,96.0,1012.0,97.0,1017.0,2.0,6.0,1292.935791015625,1281.2979431152344,0.19652297709615116,0.04913074427403779,196522.97709615115,49130.74427403779,22
40,1,0,0,1,5.0,1,5.0,1.0,1464.8166666666666,1593.7722222222221,0.0,0.0,1464.8166666666666,1593.7722222222221,1464.8166666666666,1593.7722222222221,1.0,1.0,1318.42041015625,1318.42041015625,1.0612259442185086,1.0612259442185086,1061225.9442185087,1061225.9442185087,47
41,1,0,0,1,5.0,1,5.0,1.0,927.0,1787.0,0.0,0.0,927.0,1787.0,927.0,1787.0,1.0,1.0,1295.15576171875,1295.15576171875,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,48
42,5,0,8,9,45.0,5,25.0,0.5555555555555556,946.4333333333334,1800.1,1.2849556844930772,2.8447807960856415,945.0,1797.25,948.5,1805.25,4.5,9.0,1295.271240234375,1286.92724609375,0.6681774533802477,0.13363549067604955,668177.4533802477,133635.49067604955,49
