frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
69,394.6666666666667,944.6666666666666,3.0,11403.1142578125,33238.65157035671,46,27
69,1132.2051282051282,1087.051282051282,39.0,13670.6669921875,432102.4704146373,52,4
70,445.0,530.0,1.0,10642.50390625,11079.550523452239,59,21
70,836.0,729.0,1.0,10793.04296875,11079.550523452239,66,4
70,394.0,946.0,1.0,10642.50390625,11079.550523452239,46,27
71,393.0,945.0,1.0,10642.3369140625,11079.550523452239,46,27
71,1132.5,1089.5,4.0,11403.505859375,44318.202093808955,52,4
72,1309.0,967.5,2.0,10792.65234375,22159.101046904478,68,18
73,446.0,530.0,1.0,10642.748046875,11079.550523452239,59,21
73,1863.0,752.0,1.0,10642.748046875,11079.550523452239,63,5
73,1308.5,969.5,6.0,13839.8818359375,66477.30314071343,68,18
74,23.0,1188.5,2.0,10792.736328125,22159.101046904478,31,19
75,1316.5714285714287,973.1428571428571,7.0,12029.67578125,77556.85366416567,68,18
75,23.0,1188.5,2.0,10792.9169921875,22159.101046904478,31,19
75,1176.5454545454545,1316.3636363636363,11.0,13501.958984375,121875.05575797462,19,22
76,1319.8333333333333,969.8333333333334,6.0,13501.490234375,66477.30314071343,68,18
76,1176.076923076923,1316.6923076923076,13.0,14354.890625,144034.1568048791,19,22
77,1105.5,344.0,2.0,12510.0888671875,22159.101046904478,39,18
77,1108.0,769.0,1.0,10642.54296875,11079.550523452239,49,24
77,1320.2727272727273,969.4545454545455,11.0,14880.8037109375,121875.05575797462,68,18
77,1176.047619047619,1319.142857142857,21.0,13501.763671875,232670.56099249702,19,22
78,1107.5,343.0,2.0,14010.35546875,22159.101046904478,39,18
78,1212.0,513.0,1.0,10943.0703125,11079.550523452239,2,29
79,1108.0,342.0,1.0,10642.736328125,11079.550523452239,39,18
79,1212.0,513.0,1.0,10792.560546875,11079.550523452239,2,29
79,1740.0,862.0,1.0,10792.560546875,11079.550523452239,69,2
79,1319.0,971.4285714285714,7.0,13839.81640625,77556.85366416567,68,18
79,1176.6190476190477,1319.7619047619048,21.0,14529.705078125,232670.56099249702,19,22
80,1173.5,320.0,2.0,10792.673828125,22159.101046904478,70,1
80,1911.8,697.2,5.0,12189.3544921875,55397.7526172612,47,7
80,1739.0,862.0,1.0,10642.587890625,11079.550523452239,69,2
80,390.5,936.5,2.0,10943.251953125,22159.101046904478,46,27
80,1176.6666666666667,1320.4761904761904,21.0,15058.251953125,232670.56099249702,19,22
81,449.0,531.0,1.0,10642.6494140625,11079.550523452239,59,21
81,1081.5,597.0,2.0,11557.8154296875,22159.101046904478,71,3
81,391.0,937.0,1.0,10942.986328125,11079.550523452239,46,27
81,1315.3529411764705,976.1176470588235,17.0,25714.07421875,188352.35889868805,68,18
81,1176.4583333333333,1321.0833333333333,24.0,16143.759765625,265909.2125628537,19,22
82,91.0,843.0,1.0,12349.306640625,11079.550523452239,36,4
82,1315.25,975.75,8.0,14705.2890625,88636.40418761791,68,18
82,1176.695652173913,1320.9130434782608,23.0,16886.94140625,254829.6620394015,19,22
83,447.5,530.5,2.0,10642.3173828125,22159.101046904478,59,21
83,92.0,843.0,1.0,11871.439453125,11079.550523452239,36,4
83,1316.6666666666667,974.0,3.0,12349.318359375,33238.65157035671,68,18
83,881.5,1005.0,2.0,13839.98828125,22159.101046904478,72,6
83,1176.7692307692307,1321.1923076923076,26.0,15959.6083984375,288068.3136097582,19,22
84,447.0,530.5,2.0,10642.50390625,22159.101046904478,59,21
84,1304.6666666666667,724.3333333333334,3.0,11871.478515625,33238.65157035671,73,4
84,1317.0833333333333,974.0,12.0,15959.6728515625,132954.60628142685,68,18
84,1177.142857142857,1321.047619047619,21.0,15595.912109375,232670.56099249702,19,22
85,1177.2631578947369,1321.2631578947369,19.0,15415.0,210511.45994559253,19,22
86,1316.6923076923076,974.7692307692307,13.0,16512.689453125,144034.1568048791,68,18
86,899.5,1009.0,2.0,11403.396484375,22159.101046904478,72,6
86,1177.388888888889,1321.1666666666667,18.0,15414.8671875,199431.9094221403,19,22
87,1453.6666666666667,610.3333333333334,3.0,13670.6748046875,33238.65157035671,74,7
87,326.0,801.0,1.0,10642.607421875,11079.550523452239,75,3
