event_id,n_detections,frame_start,frame_end,lifetime_seconds,lifetime_frames,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_area_Mm2,total_area_km2,mean_area_km2,cluster_id
402,3,23,26,40.0,4,79.0,1901.3333333333333,1.632993161855452,0.4714045207910317,77.0,1901.0,81.0,1902.0,5.0,2.0,768.734375,768.7122395833334,0.037098311223996254,0.012366103741332084,37098.31122399626,12366.103741332085,440
401,1,23,23,10.0,1,136.0,1900.0,0.0,0.0,136.0,1900.0,136.0,1900.0,1.0,1.0,802.12158203125,802.12158203125,0.012366009062642033,0.012366009062642033,12366.009062642033,12366.009062642033,439
395,1,23,23,10.0,1,966.0,80.0,0.0,0.0,966.0,80.0,966.0,80.0,1.0,1.0,802.12158203125,802.12158203125,0.012366009062642033,0.012366009062642033,12366.009062642033,12366.009062642033,433
396,3,23,25,30.0,3,547.0,279.6666666666667,1.632993161855452,0.4714045207910317,545.0,279.0,549.0,280.0,5.0,2.0,768.734375,768.7159423828125,0.03709824021222252,0.01236608007074084,37098.240212222525,12366.08007074084,434
397,1,23,23,10.0,1,1949.0,770.0,0.0,0.0,1949.0,770.0,1949.0,770.0,1.0,1.0,768.734375,768.734375,0.012366009062642033,0.012366009062642033,12366.009062642033,12366.009062642033,435
408,1,24,24,10.0,1,761.5,433.0,0.0,0.0,761.5,433.0,761.5,433.0,1.0,1.0,768.7255859375,768.7255859375,0.024732160141918688,0.024732160141918688,24732.160141918688,24732.160141918688,446
409,3,24,26,30.0,3,868.6666666666666,554.0,3.39934634239519,2.943920288775949,864.0,550.0,872.0,557.0,9.0,8.0,768.7255859375,768.6967366536459,0.03709845323997536,0.012366151079991788,37098.45323997536,12366.151079991789,447
405,1,24,24,10.0,1,550.0,135.0,0.0,0.0,550.0,135.0,550.0,135.0,1.0,1.0,768.7255859375,768.7255859375,0.012366080070959344,0.012366080070959344,12366.080070959344,12366.080070959344,443
406,5,24,28,50.0,5,871.4666666666666,219.58888888888887,0.9092121131323787,0.5111111111111133,870.0,219.0,872.6666666666666,220.33333333333334,3.6666666666666288,2.333333333333343,906.63916015625,802.9849609375,0.21022598858238295,0.04204519771647659,210225.98858238294,42045.19771647659,444
407,27,24,45,220.0,22,549.4276871221998,319.33102906638743,5.412509946011807,5.371471028531791,537.7647058823529,310.875,558.0,326.5,21.235294117647072,16.625,2784.74462890625,1508.0670572916667,7.617930440375574,0.282145571865762,7617930.440375574,282145.571865762,445
404,1,24,24,10.0,1,2043.0,0.0,0.0,0.0,2043.0,0.0,2043.0,0.0,1.0,1.0,768.7255859375,768.7255859375,0.012366080070959344,0.012366080070959344,12366.080070959344,12366.080070959344,442
417,2,24,25,20.0,2,867.5,1928.5,3.5,0.5,864.0,1928.0,871.0,1929.0,8.0,2.0,768.7255859375,768.7067260742188,0.024732231149580487,0.012366115574790244,24732.231149580486,12366.115574790243,455
410,1,24,24,10.0,1,1921.0,728.0,0.0,0.0,1921.0,728.0,1921.0,728.0,1.0,1.0,768.7255859375,768.7255859375,0.012366080070959344,0.012366080070959344,12366.080070959344,12366.080070959344,448
416,2,24,25,20.0,2,627.5,1915.5,0.5,5.5,627.0,1910.0,628.0,1921.0,2.0,12.0,768.7255859375,768.7067260742188,0.024732231149580487,0.012366115574790244,24732.231149580486,12366.115574790243,454
412,1,24,24,10.0,1,564.0,1282.0,0.0,0.0,564.0,1282.0,564.0,1282.0,1.0,1.0,768.7255859375,768.7255859375,0.012366080070959344,0.012366080070959344,12366.080070959344,12366.080070959344,450
413,2,24,25,20.0,2,661.8333333333333,1504.75,0.8333333333333144,1.25,661.0,1503.5,662.6666666666666,1506.0,2.6666666666666288,3.5,836.28955078125,836.2654418945312,0.06183061337778211,0.030915306688891055,61830.61337778211,30915.306688891054,451
414,6,24,29,60.0,6,344.70202020202015,1718.217171717172,0.27435912839477294,0.4830036450911341,344.5,1717.5,345.1666666666667,1719.0,1.6666666666666856,2.5,1258.698486328125,1055.9940592447917,0.5193817539172835,0.08656362565288057,519381.7539172835,86563.62565288057,452
411,11,24,34,110.0,11,448.4622350592263,825.4945468004582,2.5451751101914417,0.7845203628293967,445.0,824.0,453.0,826.8863636363636,9.0,3.886363636363626,1056.0390625,931.816328568892,3.017406622329476,0.2743096929390433,3017406.6223294763,274309.6929390433,449
415,1,24,24,10.0,1,1320.0,1840.0,0.0,0.0,1320.0,1840.0,1320.0,1840.0,1.0,1.0,768.7255859375,768.7255859375,0.012366080070959344,0.012366080070959344,12366.080070959344,12366.080070959344,453
425,6,25,29,50.0,5,221.1111111111111,744.7777777777777,3.185131351827594,2.3681268317719115,217.16666666666666,741.1666666666666,226.0,748.0,9.833333333333343,7.833333333333371,836.2861328125,785.5345255533854,0.14839523319141204,0.02473253886523534,148395.23319141203,24732.53886523534,463
431,3,25,27,30.0,3,741.9523809523811,1647.9761904761906,0.41376540945196816,0.6908865775498315,741.5,1647.0,742.5,1648.5,2.0,2.5,1095.1275634765625,957.6309000651041,0.16076053211755403,0.05358684403918468,160760.53211755404,53586.844039184674,469
434,4,25,29,50.0,5,1176.8,2036.8,0.7874007874011725,0.9055385138137593,1176.0,2036.0,1178.0,2038.2,3.0,3.2000000000000455,802.120849609375,802.0979614257812,0.09892977673015424,0.02473244418253856,98929.77673015423,24732.44418253856,472
428,5,25,31,70.0,7,189.9,1380.95,5.885575587824865,1.2288205727444506,182.0,1379.5,197.0,1383.0,16.0,4.5,802.130859375,775.3972412109375,0.1360308574807485,0.0272061714961497,136030.8574807485,27206.1714961497,466
429,1,25,25,10.0,1,159.0,1537.0,0.0,0.0,159.0,1537.0,159.0,1537.0,1.0,1.0,802.092529296875,802.092529296875,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,467
430,1,25,25,10.0,1,1274.0,1620.0,0.0,0.0,1274.0,1620.0,1274.0,1620.0,1.0,1.0,802.092529296875,802.092529296875,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,468
435,1,25,25,10.0,1,153.0,2038.0,0.0,0.0,153.0,2038.0,153.0,2038.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,473
432,1,25,25,10.0,1,239.0,1907.0,0.0,0.0,239.0,1907.0,239.0,1907.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,470
433,1,25,25,10.0,1,119.0,1919.0,0.0,0.0,119.0,1919.0,119.0,1919.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,471
419,1,25,25,10.0,1,298.5,52.75,0.0,0.0,298.5,52.75,298.5,52.75,1.0,1.0,836.2413330078125,836.2413330078125,0.049464604314484566,0.049464604314484566,49464.60431448457,49464.60431448457,457
418,3,25,28,40.0,4,687.6666666666666,45.5,3.2998316455372216,0.7071067811865476,683.0,45.0,690.0,46.5,8.0,2.5,768.739501953125,768.7184651692709,0.04946510140034151,0.01648836713344717,49465.101400341504,16488.36713344717,456
422,3,25,27,30.0,3,367.3333333333333,117.33333333333333,1.699673171197595,0.9428090415820634,365.0,116.0,369.0,118.0,5.0,3.0,768.72802734375,768.6975504557291,0.0370986662718293,0.012366222090609766,37098.6662718293,12366.222090609766,460
423,15,25,40,160.0,16,1807.4246031746034,245.7289417989418,1.9799133883276736,3.3042127695200056,1803.0,240.0,1811.0,252.5,9.0,13.5,1056.015380859375,854.4198811848959,0.7049004387966679,0.04699336258644452,704900.4387966678,46993.36258644452,461
421,2,25,25,10.0,1,464.25,83.5,1.75,2.5,462.5,81.0,466.0,86.0,4.5,6.0,836.2413330078125,802.464599609375,0.03709845323586342,0.01854922661793171,37098.453235863424,18549.226617931712,459
420,1,25,25,10.0,1,888.0,78.0,0.0,0.0,888.0,78.0,888.0,78.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,458
427,1,25,25,10.0,1,1795.0,1133.0,0.0,0.0,1795.0,1133.0,1795.0,1133.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,465
426,1,25,25,10.0,1,313.0,888.0,0.0,0.0,313.0,888.0,313.0,888.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,464
424,1,25,25,10.0,1,867.0,262.0,0.0,0.0,867.0,262.0,867.0,262.0,1.0,1.0,768.6878662109375,768.6878662109375,0.012366151078621141,0.012366151078621141,12366.151078621142,12366.151078621142,462
445,1,26,26,10.0,1,2.3333333333333335,1659.3333333333333,0.0,0.0,2.3333333333333335,1659.3333333333333,2.3333333333333335,1659.3333333333333,1.0,1.0,768.6767578125,768.6767578125,0.037098666271184626,0.037098666271184626,37098.66627118463,37098.66627118463,484
443,15,26,37,120.0,12,1725.8114126559713,1245.282892015392,5.386533888632568,1.5465883498923425,1717.75,1243.0,1734.1875,1248.4,17.4375,6.400000000000091,1920.760009765625,1031.67421875,2.2754354276165927,0.1516956951744395,2275435.4276165925,151695.69517443952,482
446,2,26,27,20.0,2,166.0,1948.0,2.0,2.0,164.0,1946.0,168.0,1950.0,5.0,5.0,768.72802734375,768.702392578125,0.02473251519320815,0.012366257596604075,24732.51519320815,12366.257596604075,485
448,1,26,26,10.0,1,1273.0,2047.0,0.0,0.0,1273.0,2047.0,1273.0,2047.0,1.0,1.0,768.6767578125,768.6767578125,0.012366222090394875,0.012366222090394875,12366.222090394875,12366.222090394875,487
436,1,26,26,10.0,1,1920.0,106.0,0.0,0.0,1920.0,106.0,1920.0,106.0,1.0,1.0,1920.68359375,1920.68359375,0.012366222090394875,0.012366222090394875,12366.222090394875,12366.222090394875,474
439,2,26,28,30.0,3,334.5,354.5,0.5,4.5,334.0,350.0,335.0,359.0,2.0,10.0,768.739501953125,768.7081298828125,0.024732586206488685,0.012366293103244342,24732.586206488686,12366.293103244343,477
438,1,26,26,10.0,1,686.0,147.0,0.0,0.0,686.0,147.0,686.0,147.0,1.0,1.0,768.6767578125,768.6767578125,0.012366222090394875,0.012366222090394875,12366.222090394875,12366.222090394875,476
437,2,26,26,10.0,1,463.5,113.0,3.5,1.0,460.0,112.0,467.0,114.0,8.0,3.0,768.6767578125,768.6767578125,0.02473244418078975,0.012366222090394875,24732.44418078975,12366.222090394875,475
444,5,26,32,70.0,7,1923.1555555555556,1385.1694444444445,3.5413605532197856,3.0378832380296146,1918.7777777777778,1382.3472222222222,1927.0,1391.0,9.222222222222172,9.652777777777828,1055.9736328125,832.831591796875,0.952220547256965,0.190444109451393,952220.5472569651,190444.10945139301,483
441,1,26,26,10.0,1,1232.0,1031.0,0.0,0.0,1232.0,1031.0,1232.0,1031.0,1.0,1.0,1479.066162109375,1479.066162109375,0.012366222090394875,0.012366222090394875,12366.222090394875,12366.222090394875,480
442,1,26,26,10.0,1,1980.0,1185.0,0.0,0.0,1980.0,1185.0,1980.0,1185.0,1.0,1.0,768.6767578125,768.6767578125,0.012366222090394875,0.012366222090394875,12366.222090394875,12366.222090394875,481
440,1,26,26,10.0,1,2041.5,921.0,0.0,0.0,2041.5,921.0,2041.5,921.0,1.0,1.0,871.07080078125,871.07080078125,0.0494648883615795,0.0494648883615795,49464.8883615795,49464.8883615795,479
447,3,26,28,30.0,3,858.1666666666666,1955.05,1.0274023338281628,0.5522680508593274,857.0,1954.4,859.5,1955.75,3.5,2.349999999999909,802.120849609375,790.9625651041666,0.1360294371725119,0.045343145724170635,136029.43717251188,45343.14572417064,486
457,1,27,27,10.0,1,877.0,1410.0,0.0,0.0,877.0,1410.0,877.0,1410.0,1.0,1.0,768.72802734375,768.72802734375,0.012366293102813276,0.012366293102813276,12366.293102813275,12366.293102813275,496
456,1,27,27,10.0,1,706.0,1397.0,0.0,0.0,706.0,1397.0,706.0,1397.0,1.0,1.0,768.72802734375,768.72802734375,0.012366293102813276,0.012366293102813276,12366.293102813275,12366.293102813275,495
459,2,27,30,40.0,4,987.0,1488.0,3.0,2.0,984.0,1486.0,990.0,1490.0,7.0,5.0,802.090087890625,785.42822265625,0.024732799249892364,0.012366399624946182,24732.799249892363,12366.399624946182,498
458,3,27,29,30.0,3,701.0833333333334,1411.0833333333333,4.053462169005103,0.11785113019775792,695.5,1411.0,705.0,1411.25,10.5,1.25,802.090087890625,790.9729817708334,0.08656490388617236,0.028854967962057453,86564.90388617235,28854.967962057453,497
460,4,27,33,70.0,7,1384.25,1644.625,0.4330127018922193,0.414578098794425,1384.0,1644.0,1385.0,1645.0,2.0,2.0,979.91015625,821.5300903320312,0.08656533002287306,0.021641332505718265,86565.33002287307,21641.332505718266,499
461,1,27,27,10.0,1,25.5,1706.5,0.0,0.0,25.5,1706.5,25.5,1706.5,1.0,1.0,768.72802734375,768.72802734375,0.02473258620562655,0.02473258620562655,24732.58620562655,24732.58620562655,500
462,2,27,29,30.0,3,600.75,1946.5,0.75,0.5,600.0,1946.0,601.5,1947.0,2.5,2.0,802.090087890625,785.4150390625,0.037099021336186394,0.018549510668093197,37099.02133618639,18549.510668093197,501
452,1,27,27,10.0,1,783.0,476.0,0.0,0.0,783.0,476.0,783.0,476.0,1.0,1.0,768.72802734375,768.72802734375,0.012366293102813276,0.012366293102813276,12366.293102813275,12366.293102813275,491
454,1,27,27,10.0,1,114.0,1023.6666666666666,0.0,0.0,114.0,1023.6666666666666,114.0,1023.6666666666666,1.0,1.0,836.22265625,836.22265625,0.03709887930843983,0.03709887930843983,37098.87930843983,37098.87930843983,493
449,3,27,30,40.0,4,711.3333333333334,43.666666666666664,1.247219128924647,0.4714045207910317,710.0,43.0,713.0,44.0,4.0,2.0,768.766357421875,768.74462890625,0.037099163365986176,0.012366387788662059,37099.163365986176,12366.38778866206,488
451,1,27,27,10.0,1,1858.0,275.0,0.0,0.0,1858.0,275.0,1858.0,275.0,1.0,1.0,768.72802734375,768.72802734375,0.012366293102813276,0.012366293102813276,12366.293102813275,12366.293102813275,490
450,5,27,33,70.0,7,325.4,99.6,2.4166091947189146,1.2,322.0,99.0,329.0,102.0,8.0,4.0,802.135498046875,775.41474609375,0.06183260177654187,0.012366520355308375,61832.60177654187,12366.520355308376,489
455,1,27,27,10.0,1,1898.5,1369.0,0.0,0.0,1898.5,1369.0,1898.5,1369.0,1.0,1.0,802.090087890625,802.090087890625,0.02473258620562655,0.02473258620562655,24732.58620562655,24732.58620562655,494
453,1,27,27,10.0,1,235.0,822.0,0.0,0.0,235.0,822.0,235.0,822.0,1.0,1.0,768.72802734375,768.72802734375,0.012366293102813276,0.012366293102813276,12366.293102813275,12366.293102813275,492
472,1,28,28,10.0,1,948.0,2012.0,0.0,0.0,948.0,2012.0,948.0,2012.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,511
473,3,28,30,30.0,3,1148.4166666666667,2034.9166666666667,0.9204467514322717,0.9646530752325188,1147.25,2034.0,1149.5,2036.25,3.25,3.25,836.318115234375,791.274658203125,0.111297845164679,0.037099281721559664,111297.845164679,37099.281721559666,512
474,1,28,28,10.0,1,942.0,2047.0,0.0,0.0,942.0,2047.0,942.0,2047.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,513
467,1,28,28,10.0,1,1931.0,678.0,0.0,0.0,1931.0,678.0,1931.0,678.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,506
469,1,28,28,10.0,1,2045.0,1703.0,0.0,0.0,2045.0,1703.0,2045.0,1703.0,1.0,1.0,2247.086181640625,2247.086181640625,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,508
470,1,28,28,10.0,1,1263.0,1717.0,0.0,0.0,1263.0,1717.0,1263.0,1717.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,509
463,7,28,32,50.0,5,580.8928571428571,144.0952380952381,4.238128678305739,1.4333254231707069,575.5,142.0,586.5,147.0,12.0,6.0,836.318115234375,792.6933244977679,0.24733040703802361,0.03533291529114623,247330.4070380236,35332.91529114623,502
471,1,28,28,10.0,1,138.0,1900.0,0.0,0.0,138.0,1900.0,138.0,1900.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,510
466,1,28,28,10.0,1,1936.0,666.0,0.0,0.0,1936.0,666.0,1936.0,666.0,1.0,1.0,768.739501953125,768.739501953125,0.01236636411609381,0.01236636411609381,12366.36411609381,12366.36411609381,505
465,1,28,28,10.0,1,1674.0,160.5,0.0,0.0,1674.0,160.5,1674.0,160.5,1.0,1.0,768.739501953125,768.739501953125,0.02473272823218762,0.02473272823218762,24732.72823218762,24732.72823218762,504
468,4,28,31,40.0,4,332.8494689542484,912.3711192810458,0.914899977064766,2.3354319694352883,331.875,909.0,334.3333333333333,914.625,3.4583333333333144,6.625,942.933349609375,880.5291137695312,0.6183236740044908,0.1545809185011227,618323.6740044908,154580.9185011227,507
464,13,28,41,140.0,14,538.3556166056167,143.64713064713064,6.9124554590559475,1.760437341667736,526.0,140.0,548.75,146.0,23.75,7.0,979.89013671875,803.1794057992788,0.5565004469421877,0.04280772668786059,556500.4469421877,42807.726687860595,503
476,2,29,31,30.0,3,677.0,52.5,4.0,1.5,673.0,51.0,681.0,54.0,9.0,4.0,768.750732421875,768.745361328125,0.024733012296428138,0.012366506148214069,24733.012296428136,12366.506148214068,515
475,1,29,29,10.0,1,371.0,13.0,0.0,0.0,371.0,13.0,371.0,13.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,514
478,1,29,29,10.0,1,146.0,191.0,0.0,0.0,146.0,191.0,146.0,191.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,517
479,1,29,29,10.0,1,898.0,223.0,0.0,0.0,898.0,223.0,898.0,223.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,518
484,25,29,41,130.0,13,562.0355383022775,1027.7060020703932,5.239634591607223,3.3580411716951684,557.0,1021.8,573.6666666666666,1033.8333333333333,17.66666666666663,13.033333333333303,871.11376953125,793.085634765625,1.5829686833678187,0.06331874733471275,1582968.6833678186,63318.74733471275,523
485,1,29,29,10.0,1,668.0,1076.5,0.0,0.0,668.0,1076.5,668.0,1076.5,1.0,1.0,871.09765625,871.09765625,0.024732870261119692,0.024732870261119692,24732.870261119693,24732.870261119693,524
483,1,29,29,10.0,1,141.0,728.0,0.0,0.0,141.0,728.0,141.0,728.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,522
481,1,29,29,10.0,1,1932.0,654.5,0.0,0.0,1932.0,654.5,1932.0,654.5,1.0,1.0,768.739990234375,768.739990234375,0.024732870261119692,0.024732870261119692,24732.870261119693,24732.870261119693,520
486,2,29,31,30.0,3,586.25,1104.75,0.75,1.25,585.5,1103.5,587.0,1106.0,2.5,3.5,836.318115234375,836.3074951171875,0.03709944742698798,0.01854972371349399,37099.44742698798,18549.72371349399,525
482,1,29,29,10.0,1,1918.0,724.0,0.0,0.0,1918.0,724.0,1918.0,724.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,521
487,1,29,29,10.0,1,872.0,1436.0,0.0,0.0,872.0,1436.0,872.0,1436.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,526
477,1,29,29,10.0,1,910.0,58.0,0.0,0.0,910.0,58.0,910.0,58.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,516
480,1,29,29,10.0,1,978.0,552.5,0.0,0.0,978.0,552.5,978.0,552.5,1.0,1.0,802.0888671875,802.0888671875,0.024732870261119692,0.024732870261119692,24732.870261119693,24732.870261119693,519
490,1,29,29,10.0,1,615.0,1939.0,0.0,0.0,615.0,1939.0,615.0,1939.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,529
489,1,29,29,10.0,1,1007.0,1500.0,0.0,0.0,1007.0,1500.0,1007.0,1500.0,1.0,1.0,768.739990234375,768.739990234375,0.012366435130559846,0.012366435130559846,12366.435130559847,12366.435130559847,528
488,38,29,50,220.0,22,1505.5729740376607,1467.2914205518312,3.8804152345819802,2.7192445542111168,1498.5,1462.5,1514.0,1474.0,16.5,12.5,3175.1455078125,1260.2521458675988,8.310699407082115,0.21870261597584514,8310699.407082115,218702.61597584514,527
498,4,30,34,50.0,5,713.0,1357.25,0.3535533905932738,1.346291201783626,712.5,1356.0,713.5,1359.5,2.0,4.5,802.130859375,777.1161499023438,0.13603313008485113,0.03400828252121278,136033.13008485112,34008.28252121278,537
503,1,30,30,10.0,1,65.0,1907.0,0.0,0.0,65.0,1907.0,65.0,1907.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,543
501,1,30,30,10.0,1,45.0,1685.0,0.0,0.0,45.0,1685.0,45.0,1685.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,541
502,51,30,57,280.0,28,1215.688141923436,1717.5288048552754,5.937507570676236,3.9571394935188575,1201.0,1710.0,1224.0,1728.0,24.0,19.0,802.195556640625,775.2680137484681,1.6077535552551114,0.031524579514806104,1607753.5552551115,31524.579514806104,542
500,3,30,32,30.0,3,173.5154761904762,1514.3130952380952,0.1000141713314684,0.8767418684281577,173.375,1513.125,173.6,1515.2142857142858,1.2249999999999943,3.0892857142857792,1056.015380859375,993.4449055989584,0.3338977965391001,0.11129926551303337,333897.7965391001,111299.26551303337,540
497,17,30,45,160.0,16,1946.9000275323804,1178.3289850128085,4.187103499275551,4.002975429139117,1938.0,1173.0,1954.0,1191.0,17.0,19.0,836.318115234375,794.3776711856617,0.8780531879298193,0.05165018752528349,878053.1879298193,51650.18752528349,536
499,2,30,31,20.0,2,899.0,1419.0,1.0,1.0,898.0,1418.0,900.0,1420.0,3.0,3.0,768.766357421875,768.758544921875,0.02473308331294738,0.01236654165647369,24733.08331294738,12366.54165647369,539
495,1,30,30,10.0,1,268.0,772.0,0.0,0.0,268.0,772.0,268.0,772.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,534
492,1,30,30,10.0,1,468.5,81.0,0.0,0.0,468.5,81.0,468.5,81.0,1.0,1.0,871.100341796875,871.100341796875,0.09893204917663272,0.09893204917663272,98932.04917663272,98932.04917663272,531
491,1,30,30,10.0,1,955.0,67.0,0.0,0.0,955.0,67.0,955.0,67.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,530
494,5,30,38,90.0,9,146.34666666666666,174.04333333333335,0.9835536476358451,3.614440174878785,145.0,168.0,148.0,178.5,4.0,11.5,906.6796875,858.14140625,0.29680232646763605,0.05936046529352721,296802.32646763604,59360.46529352721,533
493,1,30,30,10.0,1,680.0,149.0,0.0,0.0,680.0,149.0,680.0,149.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,532
496,3,30,33,40.0,4,640.3333333333334,1008.6666666666666,0.23570226039551584,0.9428090415820634,640.0,1008.0,640.5,1010.0,1.5,3.0,802.135498046875,791.0110677083334,0.06183309889196152,0.020611032963987173,61833.09889196152,20611.032963987174,535
504,1,30,30,10.0,1,120.0,1920.0,0.0,0.0,120.0,1920.0,120.0,1920.0,1.0,1.0,768.766357421875,768.766357421875,0.01236650614707909,0.01236650614707909,12366.50614707909,12366.50614707909,544
521,1,31,31,10.0,1,1248.0,1755.0,0.0,0.0,1248.0,1755.0,1248.0,1755.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,561
524,8,31,39,90.0,9,96.28125,1919.5,2.535490275568021,1.713913650100261,92.0,1917.0,99.0,1922.0,8.0,6.0,802.06201171875,772.8717041015625,0.13603518977779655,0.01700439872222457,136035.18977779656,17004.39872222457,564
525,63,31,60,300.0,30,864.2008282537105,1962.0137467433708,10.167089257089806,3.406933337699006,845.5,1954.75,885.0,1967.0,40.5,13.25,942.926025390625,796.1721850198413,5.144844870679418,0.0816642042964987,5144844.870679419,81664.2042964987,565
526,1,31,31,10.0,1,233.5,2028.0,0.0,0.0,233.5,2028.0,233.5,2028.0,1.0,1.0,768.750732421875,768.750732421875,0.024733154331736583,0.024733154331736583,24733.154331736583,24733.154331736583,566
523,7,31,41,110.0,11,609.2857142857143,1914.2857142857142,3.843892584878203,5.2020404160094635,604.0,1908.0,615.0,1922.0,12.0,15.0,802.135498046875,778.2617536272321,0.11130111217043079,0.01590015888149011,111301.11217043079,15900.158881490112,563
520,1,31,31,10.0,1,1241.0,1732.0,0.0,0.0,1241.0,1732.0,1241.0,1732.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,560
516,1,31,31,10.0,1,565.0,1285.0,0.0,0.0,565.0,1285.0,565.0,1285.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,556
511,16,31,39,90.0,9,572.9921853350673,680.8214002676796,4.974917636307206,4.813341685333615,562.8461538461538,674.1428571428571,578.2857142857143,690.0,16.439560439560523,16.85714285714289,2026.6875,1161.4995803833008,4.16765227424367,0.26047826714022937,4167652.27424367,260478.26714022938,551
510,1,31,31,10.0,1,843.0,523.0,0.0,0.0,843.0,523.0,843.0,523.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,550
509,7,31,37,70.0,7,777.257807668522,466.0761440940013,2.5053858412009844,1.5147698828693024,772.0,464.0,781.0,469.0,10.0,6.0,942.881103515625,818.0815080915179,0.3957385660008099,0.05653408085725856,395738.5660008099,56534.08085725857,549
508,1,31,31,10.0,1,1526.0,152.0,0.0,0.0,1526.0,152.0,1526.0,152.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,548
507,1,31,31,10.0,1,750.0,97.5,0.0,0.0,750.0,97.5,750.0,97.5,1.0,1.0,768.750732421875,768.750732421875,0.024733154331736583,0.024733154331736583,24733.154331736583,24733.154331736583,547
506,1,31,31,10.0,1,760.0,88.0,0.0,0.0,760.0,88.0,760.0,88.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,546
505,1,31,31,10.0,1,456.0,30.0,0.0,0.0,456.0,30.0,456.0,30.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,545
512,2,31,33,30.0,3,313.75,887.5,0.25,1.0,313.5,886.5,314.0,888.5,1.5,3.0,768.81689453125,768.7838134765625,0.04946659274488243,0.024733296372441215,49466.59274488243,24733.296372441215,552
522,1,31,31,10.0,1,110.0,1897.0,0.0,0.0,110.0,1897.0,110.0,1897.0,1.0,1.0,768.750732421875,768.750732421875,0.012366577165868291,0.012366577165868291,12366.577165868292,12366.577165868292,562
