frame,x,y,area_px,intensity,area_km2
43,160.64,146.32,25.0,7993.99169921875,866290.5980364183
43,1917.0,310.5,2.0,5188.5673828125,69303.24784291346
43,29.234610680799022,845.7983081940481,9812.0,12836.1337890625,340001733.9173335
43,878.0,858.0,1.0,5506.3935546875,34651.62392145673
43,0.0,938.5,2.0,4881.0849609375,69303.24784291346
43,263.15384615384613,1995.3076923076924,13.0,5292.9423828125,450471.11097893753
43,1816.0,2029.5,2.0,5833.6220703125,69303.24784291346
44,127.82051282051282,87.7985347985348,273.0,31075.55859375,9459893.330557687
44,197.0,126.0,1.0,5085.1826171875,34651.62392145673
44,1206.5,137.0,2.0,5085.1826171875,69303.24784291346
44,159.4,146.17142857142858,35.0,7865.345703125,1212806.8372509857
44,1916.0,311.0,1.0,4780.3837890625,34651.62392145673
44,1756.0,438.0,1.0,5615.1435546875,34651.62392145673
44,1345.4375,701.0625,16.0,5615.1435546875,554425.9827433077
44,1815.5,2027.5,2.0,5188.5205078125,69303.24784291346
45,1142.0,11.0,1.0,4881.373046875,34651.62392145673
45,128.45,87.10333333333334,300.0,30821.97265625,10395487.17643702
45,197.5,126.0,2.0,4881.373046875,69303.24784291346
45,160.0,145.56410256410257,39.0,7610.15625,1351413.3329368127
45,1757.0,437.5,4.0,8255.568359375,138606.49568582693
45,1136.0,793.0,1.0,4881.373046875,34651.62392145673
45,262.22222222222223,1995.4444444444443,9.0,4981.9697265625,311864.6152931106
46,1117.0,4.5,2.0,5188.5673828125,69303.24784291346
46,198.5,127.0,2.0,5188.5673828125,69303.24784291346
46,1758.3333333333333,438.6666666666667,3.0,7484.341796875,103954.8717643702
46,86.5,462.5,8.0,5506.3935546875,277212.99137165386
46,655.0,512.0,1.0,4780.4716796875,34651.62392145673
46,1136.0,795.0,1.0,5188.5673828125,34651.62392145673
46,0.0,812.0,1.0,4780.4716796875,34651.62392145673
47,197.5,127.0,2.0,5188.623046875,69303.24784291346
47,1208.0,137.0,1.0,4780.6396484375,34651.62392145673
47,1494.0,698.0,1.0,4881.353515625,34651.62392145673
47,1135.5,795.0,2.0,5506.6171875,69303.24784291346
48,197.5,126.5,2.0,4881.234375,69303.24784291346
48,1208.0,137.0,1.0,4881.234375,34651.62392145673
48,1728.0,366.5,2.0,5085.01953125,69303.24784291346
48,1578.904761904762,392.64285714285717,42.0,5506.580078125,1455368.2047011827
48,105.25,460.8333333333333,12.0,10943.03125,415819.4870574808
48,1426.0,698.0,1.0,4981.9609375,34651.62392145673
48,94.0,745.0,1.0,4780.5068359375,34651.62392145673
48,1135.0,795.0,1.0,6056.380859375,34651.62392145673
48,262.6666666666667,1994.3333333333333,6.0,4981.9609375,207909.7435287404
49,1116.4,6.6,5.0,6056.380859375,173258.11960728368
49,198.0,126.0,1.0,4881.234375,34651.62392145673
49,1208.0,137.0,1.0,4780.5068359375,34651.62392145673
49,1920.0,302.0,1.0,4780.5068359375,34651.62392145673
49,1727.0,366.0,1.0,4780.5068359375,34651.62392145673
49,104.66666666666667,461.1111111111111,9.0,6056.380859375,311864.6152931106
49,112.0,507.0,1.0,5506.580078125,34651.62392145673
49,1500.0,697.0,1.0,4780.5068359375,34651.62392145673
49,1134.5,795.0,4.0,5506.580078125,138606.49568582693
49,262.2,1994.0,5.0,5085.01953125,173258.11960728368
50,1115.8333333333333,3.8333333333333335,6.0,6170.580078125,207909.7435287404
50,1216.2857142857142,6.5,14.0,7610.4111328125,485122.7349003942
50,196.5,125.5,2.0,4881.353515625,69303.24784291346
50,1207.0,136.0,3.0,5085.1123046875,103954.8717643702
50,104.0,458.5,2.0,5085.1123046875,69303.24784291346
50,653.0,511.0,1.0,4780.6396484375,34651.62392145673
50,1345.0,654.0,1.0,4780.6396484375,34651.62392145673
50,1507.0,693.0,1.0,4780.6396484375,34651.62392145673
50,1134.0,794.0,1.0,4780.6396484375,34651.62392145673
51,1215.909090909091,6.2272727272727275,22.0,10493.490234375,762335.7262720481
51,1115.75,6.75,4.0,6991.833984375,138606.49568582693
51,196.0,126.0,1.0,4780.5068359375,34651.62392145673
51,1206.5,136.0,2.0,4881.234375,69303.24784291346
51,1917.0,304.0,1.0,4780.5068359375,34651.62392145673
51,1721.8333333333333,361.0,6.0,8255.5830078125,207909.7435287404
51,1494.0,692.0,1.0,4881.234375,34651.62392145673
51,39.0,914.0,1.0,4881.234375,34651.62392145673
51,376.0,1745.5,4.0,6400.064453125,138606.49568582693
52,1215.5,6.5,14.0,7235.80224609375,485122.7349003942
52,1115.5,7.5,4.0,5506.462890625,138606.49568582693
52,195.66666666666666,125.66666666666667,3.0,5399.1533203125,103954.8717643702
52,1206.5,136.0,2.0,4981.837890625,69303.24784291346
52,1506.5,692.5,2.0,4780.517578125,69303.24784291346
52,85.0,880.5,2.0,5399.1533203125,69303.24784291346
53,1216.0,9.0,3.0,6284.8154296875,103954.8717643702
53,196.5,126.0,2.0,4881.353515625,69303.24784291346
53,1206.3333333333333,136.66666666666666,3.0,4981.6005859375,103954.8717643702
53,159.44117647058823,145.33823529411765,68.0,11249.154296875,2356310.426659058
53,1281.157894736842,151.68421052631578,19.0,6751.548828125,658380.854507678
53,1919.0,299.5,2.0,4881.353515625,69303.24784291346
53,1722.5,361.5,2.0,6991.67578125,69303.24784291346
53,114.0,486.0,1.0,5085.1123046875,34651.62392145673
53,653.0,507.0,1.0,4780.6396484375,34651.62392145673
53,1492.5,693.0,2.0,5085.1123046875,69303.24784291346
54,1217.0,9.0,1.0,4981.5849609375,34651.62392145673
54,1207.0,136.66666666666666,3.0,4881.2587890625,103954.8717643702
54,1281.8333333333333,151.66666666666666,18.0,6871.150390625,623729.2305862212
54,1722.8,361.2,5.0,9764.9091796875,173258.11960728368
54,115.0,486.0,1.0,5293.19921875,34651.62392145673
54,1357.0,504.0,1.0,5085.1484375,34651.62392145673
54,38.0,918.0,1.0,4780.46875,34651.62392145673
54,966.5333333333333,1122.6666666666667,15.0,5188.2490234375,519774.35882185097
55,1129.0,14.0,1.0,4881.017578125,34651.62392145673
55,1207.0,137.0,1.0,5085.298828125,34651.62392145673
55,1282.25,151.875,16.0,7113.68212890625,554425.9827433077
55,1921.0,299.0,1.0,4881.017578125,34651.62392145673
55,116.0,486.5,2.0,5506.48828125,69303.24784291346
55,1494.0,693.0,1.0,4780.4560546875,34651.62392145673
55,851.0,1120.5,2.0,4881.017578125,69303.24784291346
55,390.125,1754.625,8.0,8255.4931640625,277212.99137165386
