frame,x,y,area_px,intensity,area_km2,cluster_id,occurrences
34,62.0,1002.0,1.0,3831.99609375,34651.62392145673,10,17
36,1460.0,372.0,1.0,4105.8447265625,34651.62392145673,38,9
37,1132.0,4.0,1.0,4292.13671875,34651.62392145673,19,19
37,63.5,999.75,12.0,4981.8447265625,415819.4870574808,10,17
39,1704.0,460.0,1.0,3921.9228515625,34651.62392145673,43,5
40,1701.3333333333333,461.3333333333333,3.0,4105.796875,103954.8717643702,43,5
41,1677.0,470.0,1.0,3921.7431640625,34651.62392145673,43,5
43,651.0,568.0,1.0,3832.166015625,34651.62392145673,52,1
44,1756.0,438.0,3.0,5615.1435546875,103954.8717643702,5,29
45,1757.0,438.0,7.0,8255.568359375,242561.3674501971,5,29
46,1758.0,439.0,7.0,7484.341796875,242561.3674501971,5,29
46,1836.0,503.5,2.0,3832.166015625,69303.24784291346,45,17
47,1426.0,698.5,2.0,4013.1650390625,69303.24784291346,26,26
48,1844.0,510.0,1.0,3921.998046875,34651.62392145673,45,17
48,1426.0,698.0,3.0,4981.9609375,103954.8717643702,26,26
49,1426.0,697.5,2.0,3921.998046875,69303.24784291346,26,26
49,377.5,1747.5,2.0,4012.931640625,69303.24784291346,53,2
50,1845.0,511.0,1.0,3921.77734375,34651.62392145673,45,17
54,1455.0,350.0,1.0,3921.912109375,34651.62392145673,38,9
54,1392.0,662.0,1.0,4105.458984375,34651.62392145673,26,26
54,1007.0,1012.0,1.0,4387.484375,34651.62392145673,16,3
56,1409.0,492.0,1.0,3831.7880859375,34651.62392145673,54,1
56,390.125,1755.375,8.0,5085.1123046875,277212.99137165386,53,2
59,1333.0,1190.0,1.0,3921.77734375,34651.62392145673,56,1
60,1454.0,386.0,1.0,4013.1650390625,34651.62392145673,38,9
61,1440.0,713.0,1.0,3921.7431640625,34651.62392145673,26,26
62,1440.0,711.0,1.0,4198.38671875,34651.62392145673,26,26
63,1440.0,710.5,2.0,4387.392578125,69303.24784291346,26,26
64,730.4,2.8,5.0,6633.4091796875,173258.11960728368,20,13
64,1440.5,709.0,2.0,4292.302734375,69303.24784291346,26,26
65,730.3333333333334,2.6666666666666665,3.0,4680.142578125,103954.8717643702,20,13
68,1022.0,956.0,3.0,4012.931640625,103954.8717643702,58,3
69,607.0,1309.0,1.0,4105.763671875,34651.62392145673,59,2
70,1039.5,624.5,2.0,4105.73046875,69303.24784291346,60,2
70,608.0,1309.0,1.0,3921.998046875,34651.62392145673,59,2
70,1444.0,1836.0,1.0,9201.2958984375,34651.62392145673,61,1
71,1723.871794871795,399.8205128205128,39.0,7993.91796875,1351413.3329368127,5,29
71,1046.0,631.0,1.0,4013.16796875,34651.62392145673,60,2
72,1723.6315789473683,399.1842105263158,38.0,8255.7421875,1316761.709015356,5,29
73,1723.878787878788,398.4848484848485,33.0,9623.005859375,1143503.5894080722,5,29
74,1723.09375,398.4375,32.0,9201.314453125,1108851.9654866154,5,29
74,1174.0,471.0,1.0,5293.2197265625,34651.62392145673,63,1
76,332.0,2044.5,2.0,4105.796875,69303.24784291346,65,1
80,1500.0,401.0,1.0,12673.705078125,34651.62392145673,66,1
82,1840.0,505.0,1.0,3831.7880859375,34651.62392145673,45,17
82,1412.0,686.0,1.0,4105.486328125,34651.62392145673,26,26
83,290.0,865.0,1.0,3831.7880859375,34651.62392145673,36,5
84,1726.5,366.5,2.0,3921.77734375,69303.24784291346,5,29
84,1750.0,409.0,1.0,3921.77734375,34651.62392145673,5,29
84,169.0,1614.0,1.0,4291.9931640625,34651.62392145673,68,21
85,1726.5,366.0,2.0,3921.6728515625,69303.24784291346,5,29
85,1837.0,501.0,1.0,3832.0849609375,34651.62392145673,45,17
85,914.0,668.0,1.0,3832.0849609375,34651.62392145673,69,3
85,291.0,864.5,2.0,4198.1669921875,69303.24784291346,36,5
86,1836.0,499.0,1.0,3832.0,34651.62392145673,45,17
87,1139.0,8.0,1.0,3831.85986328125,34651.62392145673,19,19
87,1724.0,365.0,1.0,3831.85986328125,34651.62392145673,5,29
87,1420.0,652.5,2.0,4387.32373046875,69303.24784291346,26,26
87,912.0,667.0,1.0,3831.85986328125,34651.62392145673,69,3
88,1751.0,397.0,1.0,4105.603515625,34651.62392145673,5,29
88,815.5,1549.0,2.0,4484.189453125,69303.24784291346,70,7
89,1840.0,506.0,1.0,3832.04248046875,34651.62392145673,45,17
89,816.5,1550.0,4.0,4679.81103515625,138606.49568582693,70,7
90,1726.0,370.0,1.0,3831.8193359375,34651.62392145673,5,29
90,814.5,1550.0,2.0,4013.1611328125,69303.24784291346,70,7
93,818.5,1549.0,2.0,4198.388671875,69303.24784291346,70,7
93,163.5,1610.0,2.0,4387.484375,69303.24784291346,68,21
94,818.0,1549.5,2.0,4013.2001953125,69303.24784291346,70,7
95,151.0,1610.0,1.0,4013.2294921875,34651.62392145673,68,21
96,1421.0,656.0,1.0,3831.90625,34651.62392145673,26,26
98,1418.0,649.0,3.0,3921.73291015625,103954.8717643702,26,26
99,1141.0,8.0,5.0,4198.177734375,173258.11960728368,19,19
99,1187.5,791.5,4.0,4292.154296875,138606.49568582693,72,2
100,1140.25,8.25,4.0,4483.88623046875,138606.49568582693,19,19
100,1416.0,645.0,1.0,3831.90625,34651.62392145673,26,26
100,1186.6666666666667,792.3333333333334,3.0,4387.5068359375,103954.8717643702,72,2
101,1142.3333333333333,10.333333333333334,3.0,4483.9794921875,103954.8717643702,19,19
101,1336.0,1316.5,2.0,4387.26416015625,69303.24784291346,49,3
102,1337.0,1318.0,1.0,3832.0341796875,34651.62392145673,49,3
103,1146.0,1468.0,1.0,3921.96484375,34651.62392145673,73,11
104,1145.0,1467.0,1.0,5615.16796875,34651.62392145673,73,11
105,1127.0,805.0,1.0,3922.00390625,34651.62392145673,40,4
105,219.0,1901.5,2.0,4581.8095703125,69303.24784291346,74,7
106,693.0,65.0,1.0,3831.80712890625,34651.62392145673,30,12
106,1367.5,732.5,4.0,5833.716796875,138606.49568582693,8,11
107,692.0,64.5,2.0,4292.0595703125,69303.24784291346,30,12
108,619.0,393.0,3.0,6871.09912109375,103954.8717643702,75,8
109,619.2,391.6,5.0,5506.5439453125,173258.11960728368,75,8
109,1451.0,690.0,1.0,3921.9814453125,34651.62392145673,26,26
110,1735.5,409.0,2.0,3831.81982421875,69303.24784291346,5,29
110,1141.0,1470.0,1.0,4581.91845703125,34651.62392145673,73,11
111,1142.5,1469.5,2.0,4780.46533203125,69303.24784291346,73,11
112,1724.0,365.0,1.0,3921.8359375,34651.62392145673,5,29
113,1729.0,371.0,1.0,3831.9912109375,34651.62392145673,5,29
113,818.0,1552.0,3.0,4292.1025390625,103954.8717643702,70,7
114,1137.0,0.0,1.0,3832.1259765625,34651.62392145673,19,19
114,764.0,689.0,1.0,3832.1259765625,34651.62392145673,76,5
114,818.0,1551.0,1.0,4013.017578125,34651.62392145673,70,7
114,177.83333333333334,1617.0,6.0,6515.42578125,207909.7435287404,68,21
115,762.5,689.5,2.0,4292.126953125,69303.24784291346,76,5
115,1142.0,1469.0,1.0,5188.369140625,34651.62392145673,73,11
115,219.0,1907.0,1.0,4198.0947265625,34651.62392145673,74,7
116,1141.2,0.4,5.0,5615.046875,173258.11960728368,19,19
116,763.0,690.0,3.0,4679.9970703125,103954.8717643702,76,5
116,1019.0,963.0,1.0,3921.76953125,34651.62392145673,58,3
116,1143.0,1469.6666666666667,3.0,5293.2412109375,103954.8717643702,73,11
116,178.0,1617.3333333333333,12.0,10493.56640625,415819.4870574808,68,21
117,1140.7142857142858,0.2857142857142857,7.0,4780.3837890625,242561.3674501971,19,19
117,179.33333333333334,1618.8095238095239,21.0,16512.529296875,727684.1023505913,68,21
119,1124.0,17.0,1.0,4581.93701171875,34651.62392145673,19,19
119,179.83333333333334,1618.75,24.0,18821.6875,831638.9741149616,68,21
120,174.73529411764707,1616.3823529411766,34.0,11248.8603515625,1178155.213329529,68,21
121,767.0,687.0,1.0,3921.7666015625,34651.62392145673,76,5
121,173.75555555555556,1615.7111111111112,45.0,15415.0703125,1559323.076465553,68,21
122,175.3695652173913,1615.7173913043478,46.0,20859.69140625,1593974.7003870097,68,21
123,769.0,686.5,4.0,4105.8310546875,138606.49568582693,76,5
123,1143.0,1471.5,4.0,6751.56787109375,138606.49568582693,73,11
124,1143.896551724138,5.862068965517241,29.0,7113.6396484375,1004897.0937222452,19,19
124,1418.0,642.0,1.0,3921.8857421875,34651.62392145673,26,26
124,1140.3333333333333,1470.3333333333333,3.0,8926.34765625,103954.8717643702,73,11
126,630.0,607.5,2.0,3831.7900390625,69303.24784291346,24,26
129,1142.5,1472.5,2.0,5399.0537109375,69303.24784291346,73,11
130,98.66666666666667,195.33333333333334,3.0,6399.9287109375,103954.8717643702,32,13
130,1023.0,959.0,1.0,3832.02783203125,34651.62392145673,58,3
131,1153.5,1468.0,2.0,4198.255859375,69303.24784291346,73,11
132,1143.0,1470.0,1.0,4012.99560546875,34651.62392145673,73,11
132,174.66666666666666,1615.2708333333333,48.0,16512.3984375,1663277.9482299231,68,21
133,1884.5,496.25,4.0,5188.28564453125,138606.49568582693,48,7
133,1431.0,699.0,1.0,4013.06005859375,34651.62392145673,26,26
133,173.5,1616.42,50.0,10493.5146484375,1732581.1960728366,68,21
134,98.0,190.5,2.0,5506.3564453125,69303.24784291346,32,13
134,1884.8333333333333,495.3333333333333,6.0,5188.4189453125,207909.7435287404,48,7
134,172.02439024390245,1614.4146341463415,41.0,7993.91796875,1420716.580779726,68,21
135,97.0,189.0,3.0,6170.669921875,103954.8717643702,32,13
135,1884.0,495.5,2.0,4105.4716796875,69303.24784291346,48,7
135,916.0,668.0,1.0,3831.822265625,34651.62392145673,69,3
136,96.0,189.0,3.0,5614.923828125,103954.8717643702,32,13
136,1725.5,402.5,2.0,4012.9599609375,69303.24784291346,5,29
136,1884.5,495.0,2.0,4198.111328125,69303.24784291346,48,7
137,94.0,187.0,1.0,4387.2978515625,34651.62392145673,32,13
137,1726.7142857142858,396.57142857142856,7.0,4780.47265625,242561.3674501971,5,29
137,1416.0,651.0,1.0,3832.00830078125,34651.62392145673,26,26
137,177.5,1615.85,20.0,8926.5087890625,693032.4784291347,68,21
138,95.0,189.0,3.0,4780.54052734375,103954.8717643702,32,13
138,1727.3333333333333,398.0,3.0,4105.564453125,103954.8717643702,5,29
138,178.38888888888889,1616.9444444444443,18.0,7865.2255859375,623729.2305862212,68,21
139,96.4,189.6,5.0,5293.0478515625,173258.11960728368,32,13
139,1727.3333333333333,401.3333333333333,3.0,4198.1455078125,103954.8717643702,5,29
139,181.375,1619.125,8.0,6056.587890625,277212.99137165386,68,21
140,1138.0,0.0,1.0,3831.85986328125,34651.62392145673,19,19
140,96.5,190.0,4.0,5188.42333984375,138606.49568582693,32,13
140,1460.6666666666667,381.6666666666667,3.0,4387.32373046875,103954.8717643702,38,9
140,1728.0,402.0,1.0,4105.634765625,34651.62392145673,5,29
140,1893.6666666666667,500.6666666666667,3.0,4387.32373046875,103954.8717643702,48,7
140,1418.0,654.0,1.0,3921.84765625,34651.62392145673,26,26
140,180.66666666666666,1619.3333333333333,9.0,5615.2080078125,311864.6152931106,68,21
141,1141.0,10.0,1.0,3832.002685546875,34651.62392145673,19,19
141,696.0,60.0,1.0,3832.002685546875,34651.62392145673,30,12
141,97.0,189.5,2.0,4484.03173828125,69303.24784291346,32,13
141,1460.0,382.0,1.0,3832.002685546875,34651.62392145673,38,9
141,1728.0,401.0,1.0,4013.17041015625,34651.62392145673,5,29
142,96.0,188.0,1.0,4105.6083984375,34651.62392145673,32,13
142,1726.0,402.0,1.0,4387.5302734375,34651.62392145673,5,29
143,96.0,189.0,1.0,4013.1123046875,34651.62392145673,32,13
143,1461.0,379.5,2.0,4780.6298828125,69303.24784291346,38,9
143,1309.2,651.4,5.0,5506.408203125,173258.11960728368,81,1
143,120.0,830.6666666666666,3.0,4013.1123046875,103954.8717643702,80,3
144,696.0,60.0,1.0,3831.90576171875,34651.62392145673,30,12
144,343.5,1126.0,2.0,7235.9306640625,69303.24784291346,82,1
144,223.0,1901.0,1.0,3831.90576171875,34651.62392145673,74,7
146,162.5,1614.0,2.0,4198.1083984375,69303.24784291346,68,21
147,1468.0,387.0,1.0,3921.75390625,34651.62392145673,38,9
147,1882.3333333333333,498.6666666666667,3.0,4105.65869140625,103954.8717643702,48,7
147,1438.0,716.0,1.0,4198.19091796875,34651.62392145673,26,26
148,1467.0,389.0,1.0,3831.86083984375,34651.62392145673,38,9
148,1438.0,715.5,2.0,4981.8291015625,69303.24784291346,26,26
148,629.0,1063.0,1.0,3921.76904296875,34651.62392145673,83,4
150,692.0,57.0,1.0,4012.98974609375,34651.62392145673,30,12
150,1912.3,292.95,20.0,4292.025390625,693032.4784291347,46,7
150,160.22222222222223,1615.6666666666667,9.0,5945.07666015625,311864.6152931106,68,21
151,1914.4,294.2,20.0,4198.4208984375,693032.4784291347,46,7
152,1652.0,373.0,1.0,3831.95556640625,34651.62392145673,84,15
152,164.0,1619.0,1.0,3921.9345703125,34651.62392145673,68,21
153,1915.5,295.1666666666667,18.0,4198.27685546875,623729.2305862212,46,7
154,1916.5833333333333,295.5,12.0,4292.162109375,415819.4870574808,46,7
154,456.0,788.0,1.0,3921.843994140625,34651.62392145673,85,1
154,159.11111111111111,1616.2222222222222,9.0,5723.71337890625,311864.6152931106,68,21
155,1828.75,95.5,4.0,4581.99267578125,138606.49568582693,86,2
155,1550.0,583.0,3.0,3831.96240234375,103954.8717643702,87,8
155,295.0,865.0,1.0,3921.8623046875,34651.62392145673,36,5
156,1915.875,294.125,8.0,4105.74267578125,277212.99137165386,46,7
157,1828.0,95.0,3.0,3921.72900390625,103954.8717643702,86,2
157,1724.0,383.0,1.0,4198.30078125,34651.62392145673,5,29
157,1551.0,572.0,1.0,3832.08935546875,34651.62392145673,87,8
158,1550.0,572.0,1.0,3832.02783203125,34651.62392145673,87,8
158,66.0,1119.0,1.0,3921.91943359375,34651.62392145673,88,1
159,314.4,22.6,5.0,6284.75390625,173258.11960728368,0,27
159,1421.6666666666667,856.3333333333334,3.0,4981.677734375,103954.8717643702,90,10
159,57.871428571428574,999.5142857142857,70.0,5399.21044921875,2425613.6745019713,10,17
160,314.3333333333333,22.666666666666668,3.0,5293.1865234375,103954.8717643702,0,27
160,1320.0,38.0,1.0,3921.85986328125,34651.62392145673,91,5
161,687.0,48.5,2.0,4780.603515625,69303.24784291346,30,12
162,686.6666666666666,47.333333333333336,3.0,6400.07421875,103954.8717643702,30,12
162,1548.0,576.0,1.0,3921.85986328125,34651.62392145673,87,8
162,1421.0,855.0,1.0,3921.85986328125,34651.62392145673,90,10
162,57.442622950819676,998.1147540983607,61.0,4387.50927734375,2113749.0592088606,10,17
163,687.0,50.0,1.0,4105.6748046875,34651.62392145673,30,12
163,1554.0,534.0,1.0,4105.6748046875,34651.62392145673,87,8
163,1422.0,857.6666666666666,3.0,4484.1181640625,103954.8717643702,90,10
164,316.1666666666667,25.5,6.0,4484.1220703125,207909.7435287404,0,27
164,1322.0,38.0,1.0,3921.94970703125,34651.62392145673,91,5
165,1322.0,39.0,1.0,3831.98046875,34651.62392145673,91,5
167,315.8,27.0,25.0,8654.009765625,866290.5980364183,0,27
167,1324.0,38.0,1.0,3831.932861328125,34651.62392145673,91,5
167,1426.2,856.6,5.0,5615.09765625,173258.11960728368,90,10
168,1323.0,37.0,1.0,3831.8994140625,34651.62392145673,91,5
168,1423.3125,855.625,16.0,7994.0244140625,554425.9827433077,90,10
169,1422.9285714285713,854.7142857142857,14.0,9340.93359375,485122.7349003942,90,10
169,626.0,1063.0,1.0,3921.69970703125,34651.62392145673,83,4
170,1138.5357142857142,3.8214285714285716,28.0,6751.40380859375,970245.4698007884,19,19
170,1423.0,387.0,1.0,3831.80712890625,34651.62392145673,92,1
170,1407.0,691.0,3.0,5506.4482421875,103954.8717643702,26,26
170,58.42857142857143,1000.1142857142858,35.0,4484.0234375,1212806.8372509857,10,17
170,233.0,1889.0,1.0,4582.08837890625,34651.62392145673,74,7
171,315.4,28.2,5.0,5723.73291015625,173258.11960728368,0,27
171,1745.0,414.0,1.0,3831.91357421875,34651.62392145673,5,29
171,119.5,830.5,2.0,3831.91357421875,69303.24784291346,80,3
171,1424.0714285714287,856.0,14.0,6170.72412109375,485122.7349003942,90,10
171,233.0,1887.0,3.0,4679.93408203125,103954.8717643702,74,7
172,617.7777777777778,382.22222222222223,9.0,9063.4072265625,311864.6152931106,75,8
172,1510.5,620.5,2.0,3921.8671875,69303.24784291346,93,7
172,626.0,1063.0,1.0,3831.85986328125,34651.62392145673,83,4
173,313.0,27.0,1.0,3832.052734375,34651.62392145673,0,27
173,618.4444444444445,382.6666666666667,9.0,7737.798828125,311864.6152931106,75,8
173,1551.0,546.0,1.0,3832.052734375,34651.62392145673,87,8
173,1419.5,644.5,2.0,4013.03515625,69303.24784291346,26,26
173,290.6666666666667,867.3333333333334,3.0,4013.03515625,103954.8717643702,36,5
173,624.0,1063.0,1.0,3921.94921875,34651.62392145673,83,4
174,758.0,5.5,2.0,5085.029296875,69303.24784291346,20,13
174,617.8,383.4,5.0,5506.392578125,173258.11960728368,75,8
174,1507.0,623.0,1.0,3832.0087890625,34651.62392145673,93,7
174,1421.3333333333333,855.6666666666666,3.0,4483.89990234375,103954.8717643702,90,10
174,79.0,1162.0,1.0,4680.078125,34651.62392145673,94,5
175,1135.0,0.5,2.0,4780.4404296875,69303.24784291346,19,19
175,314.3333333333333,27.666666666666668,3.0,4881.2060546875,103954.8717643702,0,27
175,618.5,384.0,2.0,6056.51220703125,69303.24784291346,75,8
175,1552.0,545.0,1.0,3831.9130859375,34651.62392145673,87,8
176,316.0,29.0,4.0,4780.5078125,138606.49568582693,0,27
176,619.5,385.0,2.0,5399.060546875,69303.24784291346,75,8
176,1548.0,581.0,1.0,3832.002685546875,34651.62392145673,87,8
176,1423.7142857142858,857.1428571428571,7.0,8926.36328125,242561.3674501971,90,10
177,1509.125,626.125,8.0,4387.3828125,277212.99137165386,93,7
178,1652.0,372.0,1.0,4013.193359375,34651.62392145673,84,15
178,604.0,387.0,1.0,3921.85986328125,34651.62392145673,75,8
178,1507.0,626.0,1.0,3921.85986328125,34651.62392145673,93,7
178,922.0,916.5,2.0,4198.22900390625,69303.24784291346,50,2
179,1508.3333333333333,622.0,3.0,3921.884033203125,103954.8717643702,93,7
180,314.0,25.5,2.0,4780.6298828125,69303.24784291346,0,27
180,1506.0,624.0,1.0,3831.884033203125,34651.62392145673,93,7
180,1134.25,793.25,8.0,4780.6298828125,277212.99137165386,40,4
180,74.0,1166.0,1.0,3831.884033203125,34651.62392145673,94,5
181,314.0,25.5,2.0,4483.9755859375,69303.24784291346,0,27
183,315.0,30.0,3.0,4387.4248046875,103954.8717643702,0,27
183,1842.0530973451328,506.42477876106193,226.0,5293.07861328125,7831267.006249221,45,17
184,314.7857142857143,26.714285714285715,14.0,9063.275390625,485122.7349003942,0,27
184,1728.0,384.5,2.0,3921.859375,69303.24784291346,5,29
184,77.0,1165.0,1.0,3921.859375,34651.62392145673,94,5
185,313.0,28.0,4.0,5085.03515625,138606.49568582693,0,27
185,1420.0,854.0,3.0,5085.03515625,103954.8717643702,90,10
185,76.5,1165.0,2.0,7610.14306640625,69303.24784291346,94,5
186,77.0,1166.0,1.0,4780.6015625,34651.62392145673,94,5
187,317.6666666666667,27.333333333333332,3.0,4679.85107421875,103954.8717643702,0,27
187,1651.0,372.0,1.0,3831.884033203125,34651.62392145673,84,15
187,1841.6511627906978,506.36046511627904,258.0,5399.1416015625,8940118.971735837,45,17
188,1652.0,372.0,1.0,3831.83203125,34651.62392145673,84,15
188,1842.5924528301887,506.8301886792453,265.0,5506.384765625,9182680.339186033,45,17
189,1841.6858237547892,506.50191570881225,261.0,5723.6796875,9044073.843500206,45,17
189,1512.0,621.0,1.0,3831.7626953125,34651.62392145673,93,7
189,1134.5,796.0,10.0,4387.3798828125,346516.23921456735,40,4
189,228.5,1890.0,4.0,6170.62890625,138606.49568582693,74,7
