track_id,first_frame,last_frame,lifespan_frames,n_detections,detection_rate,mean_x,mean_y,mean_area_px,mean_intensity,max_intensity,mean_area_km2,lifespan_seconds
10086,46,54,9,7,0.7777777777777778,1304.153494091741,91.44725781747627,31.142857142857142,2418.960379464286,2531.6689453125,1079150.5735539382,0.45
10089,46,51,6,5,0.8333333333333334,1702.3099206349204,72.25357142857142,6.4,2140.0080078125,2180.2626953125,221770.39309732307,0.3
10094,46,49,4,4,1.0,1507.351911976912,235.47034632034632,31.25,2442.347412109375,2531.8740234375,1082863.2475455229,0.2
10098,46,48,3,3,1.0,1528.3280701754386,348.5157894736842,13.0,2248.798828125,2317.3212890625,450471.11097893753,0.15
10099,46,48,3,3,1.0,1697.3777777777777,342.31111111111113,8.333333333333334,2249.6165364583335,2388.3154296875,288763.53267880616,0.15
10110,47,50,4,4,1.0,1313.5625,123.875,4.0,2163.833984375,2248.8134765625,138606.49568582693,0.2
10119,47,49,3,3,1.0,341.6522366522366,156.1024531024531,29.0,2364.6116536458335,2388.2451171875,1004897.0937222452,0.15
10122,47,50,4,3,0.75,1557.3999999999999,242.53333333333333,4.333333333333333,2302.296875,2679.2333984375,150157.03699297918,0.2
10131,47,49,3,2,0.6666666666666666,1253.125,398.0,6.0,2146.69140625,2180.271484375,207909.7435287404,0.15
10143,47,49,3,3,1.0,1463.3008341759353,349.4598331648129,43.0,2459.8948567708335,2531.8740234375,1490019.8286226394,0.15
10144,47,49,3,2,0.6666666666666666,37.45,344.35,8.0,2113.12060546875,2113.1298828125,277212.99137165386,0.15
10158,47,59,13,9,0.6923076923076923,1242.2463383838383,420.9105339105339,8.88888888888889,2150.444769965278,2180.318359375,308014.4348573932,0.65
10167,47,49,3,3,1.0,770.7055555555556,509.87222222222226,5.0,2180.265625,2180.271484375,173258.11960728368,0.15
10179,47,50,4,3,0.75,1557.4583333333333,610.3472222222222,6.0,2136.4365234375,2248.8125,207909.7435287404,0.2
10181,47,49,3,3,1.0,722.3888888888888,504.6507936507937,6.333333333333333,2580.9814453125,2679.2333984375,219460.28483589264,0.15
10191,47,49,3,2,0.6666666666666666,132.25,533.8,4.5,2180.26708984375,2180.271484375,155932.3076465553,0.15
10194,47,49,3,3,1.0,1637.7289562289563,598.7255892255893,8.0,2135.5013020833335,2180.2626953125,277212.9913716539,0.15
10196,47,49,3,2,0.6666666666666666,1568.0,589.0,4.0,2113.12060546875,2113.1298828125,138606.49568582693,0.15
10211,47,50,4,3,0.75,1570.047619047619,681.1714285714286,12.333333333333334,2203.1155598958335,2248.8125,427370.02836463304,0.2
10213,47,50,4,4,1.0,1442.3607142857145,680.8714285714286,6.75,2232.027587890625,2317.36328125,233898.46146983298,0.2
10217,47,53,7,5,0.7142857142857143,884.3771428571429,843.3371428571429,5.4,2475.256640625,2679.2626953125,187118.7691758664,0.35
10218,47,57,11,11,1.0,111.0546953046953,843.0351481851482,8.454545454545455,2274.625799005682,2459.59375,292963.7295177706,0.55
10220,47,53,7,6,0.8571428571428571,1017.0500000000001,731.3666666666667,5.5,2330.42041015625,2459.59375,190583.93156801202,0.35
10227,47,49,3,3,1.0,898.4666666666667,897.5333333333333,4.333333333333333,2556.8880208333335,2679.2333984375,150157.03699297918,0.15
10234,47,49,3,3,1.0,1085.8595441595442,838.337037037037,10.666666666666666,2318.9114583333335,2388.2451171875,369617.3218288718,0.15
10239,47,56,10,9,0.9,1151.7938271604937,809.5632716049382,6.333333333333333,2334.8173828125,2531.8369140625,219460.28483589267,0.5
10242,47,49,3,2,0.6666666666666666,276.65,885.15,4.5,2180.26708984375,2180.271484375,155932.3076465553,0.15
10252,47,53,7,7,1.0,992.1391774891775,1071.0825757575758,9.142857142857142,2259.446847098214,2388.2451171875,316814.8472818901,0.35
10253,47,63,17,15,0.8823529411764706,1001.89171994672,953.7199136049135,8.466666666666667,2390.3533203125,2679.2333984375,293383.7492016671,0.85
10255,47,49,3,2,0.6666666666666666,1135.0,950.25,4.0,2248.8173828125,2317.36328125,138606.49568582693,0.15
10267,47,49,3,2,0.6666666666666666,684.8717948717949,1280.647435897436,9.5,2390.34326171875,2531.8740234375,329190.427253839,0.15
10272,47,51,5,5,1.0,879.3243793287016,1238.6550780490486,44.2,2332.0005859375,2388.2451171875,1531601.7773283874,0.25
10286,47,52,6,4,0.6666666666666666,335.3184523809524,148.02083333333334,8.5,2163.7900390625,2248.6474609375,294538.80333238223,0.3
10298,47,51,5,5,1.0,1174.8031135531135,49.12239316239315,11.6,2375.9337890625,2605.5537109375,401958.8374888981,0.25
10299,47,50,4,3,0.75,1264.3722222222223,42.23888888888889,5.0,2180.73828125,2248.8134765625,173258.11960728368,0.2
10302,48,50,3,3,1.0,1832.199033816425,129.19275362318842,45.333333333333336,2294.5104166666665,2317.36328125,1570873.6177727052,0.15
10315,48,50,3,3,1.0,1253.047619047619,18.738095238095237,6.333333333333333,2180.7353515625,2248.8134765625,219460.28483589264,0.15
10316,48,57,10,9,0.9,225.18968130634798,171.84926616593282,9.444444444444445,2444.9794921875,2605.5068359375,327265.3370359803,0.5
10322,48,56,9,7,0.7777777777777778,1517.5105132962276,247.77284065141205,7.857142857142857,2219.568359375,2317.3544921875,272262.7593828743,0.45
10330,48,51,4,4,1.0,1897.2125,316.24375,5.5,2532.794921875,2605.5537109375,190583.93156801205,0.2
10331,48,90,43,38,0.8837209302325582,1866.2476100590352,323.92844575770374,16.236842105263158,2322.9620811060854,2531.92578125,562632.9463036527,2.15
10334,48,53,6,4,0.6666666666666666,1229.8587301587302,412.99523809523805,7.5,2163.847900390625,2248.8134765625,259887.17941092548,0.3
10345,48,50,3,2,0.6666666666666666,125.04166666666666,396.16666666666663,5.0,2146.6962890625,2180.2626953125,173258.11960728368,0.15
10360,48,50,3,3,1.0,1758.3666666666668,439.2166666666667,5.666666666666667,2341.9231770833335,2459.59375,196359.20222158814,0.15
10373,48,51,4,3,0.75,1639.400997150997,591.7948717948717,13.0,2203.1129557291665,2248.8134765625,450471.11097893753,0.2
10375,48,53,6,5,0.8333333333333334,712.3555555555556,506.75,9.6,2374.8732421875,2531.8740234375,332655.5896459847,0.3
10376,48,51,4,3,0.75,1660.8257575757577,507.47727272727275,6.333333333333333,2135.498046875,2180.271484375,219460.28483589264,0.2
10380,48,50,3,2,0.6666666666666666,709.7083333333333,518.2916666666667,5.0,2352.7998046875,2388.2451171875,173258.11960728368,0.15
10382,48,51,4,4,1.0,1596.1760957792208,665.2260146103896,13.75,2180.6123046875,2248.8125,476459.82892003004,0.2
10391,48,53,6,5,0.8333333333333334,1387.861306042885,710.2699805068225,17.8,2405.1861328125,2679.2333984375,616798.9058019299,0.3
10395,48,50,3,3,1.0,961.75,654.75,4.666666666666667,2249.583984375,2388.2265625,161707.57830013143,0.15
10397,48,50,3,2,0.6666666666666666,560.5,759.125,4.0,2180.26708984375,2180.271484375,138606.49568582693,0.15
10408,48,51,4,4,1.0,1461.0625,711.6875,5.75,2318.5244140625,2388.2451171875,199246.8375483762,0.2
10410,48,64,17,13,0.7647058823529411,1087.8138895041611,844.6767608208786,11.23076923076923,2297.398137019231,2459.404296875,389164.3917332834,0.85
10412,48,55,8,8,1.0,1107.151609848485,793.9028093434343,8.75,2406.961669921875,2531.8740234375,303201.7093127464,0.4
10413,48,55,8,7,0.875,857.3147186147187,888.5246753246753,9.714285714285714,2409.0185546875,2532.0078125,336615.7752370083,0.4
10414,48,71,24,18,0.75,1290.3951058201058,808.4496031746031,5.5,2421.2649197048613,2605.642578125,190583.93156801205,1.2
10419,48,50,3,3,1.0,1265.4666666666667,929.25,5.666666666666667,2203.58203125,2317.36328125,196359.20222158814,0.15
10421,48,55,8,5,0.625,1142.6833333333334,852.0083333333332,8.0,2332.80078125,2531.6689453125,277212.99137165386,0.4
10426,48,52,5,4,0.8,259.3034090909091,882.7503787878788,7.75,2302.100341796875,2459.59375,268550.0853912897,0.25
10430,48,55,8,8,1.0,973.85,913.3979166666667,5.5,2284.119384765625,2459.59375,190583.93156801205,0.4
10433,48,52,5,4,0.8,1500.484595959596,938.9689393939393,7.25,2497.606201171875,2679.2626953125,251224.2734305613,0.25
10434,48,55,8,5,0.625,1142.3857487922705,952.1335748792269,14.6,2262.4892578125,2317.36328125,505913.7092532683,0.4
10436,48,62,15,9,0.6,1099.168344856517,1034.8371618371618,12.88888888888889,2180.723090277778,2248.8349609375,446620.9305432202,0.75
10439,48,51,4,4,1.0,916.21875,973.03125,5.0,2164.1767578125,2248.8134765625,173258.11960728368,0.2
10446,48,50,3,2,0.6666666666666666,730.95,1263.7,4.5,2146.6962890625,2180.2626953125,155932.3076465553,0.15
10447,48,51,4,3,0.75,732.1833333333334,1269.75,5.333333333333333,2113.5865885416665,2180.2626953125,184808.6609144359,0.2
10450,48,57,10,6,0.6,268.30833333333334,1294.0,5.5,2214.51171875,2248.8134765625,190583.93156801202,0.5
10451,48,51,4,3,0.75,1006.968253968254,1081.9444444444443,6.666666666666667,2157.87890625,2180.2626953125,231010.8261430449,0.2
10454,48,52,5,4,0.8,144.7625,120.79166666666666,20.25,2301.694580078125,2388.2451171875,701695.3844094989,0.25
10458,48,52,5,3,0.6,1310.711111111111,140.74444444444444,5.666666666666667,2319.0748697916665,2459.5986328125,196359.20222158814,0.25
10465,48,69,22,19,0.8636363636363636,34.95109034548093,169.50953834946216,9.68421052631579,2371.1638569078946,2605.5068359375,335573.6211341073,1.1
10466,48,50,3,3,1.0,1129.8095238095239,8.904761904761905,5.0,2532.7975260416665,2679.2333984375,173258.11960728365,0.15
10480,49,59,11,10,0.9090909090909091,37.84409369262255,176.77666627995526,14.8,2298.28193359375,2459.5986328125,512844.03403755964,0.55
10483,49,51,3,2,0.6666666666666666,1718.3298319327732,137.05252100840335,15.5,2214.5380859375,2248.8134765625,537100.1707825793,0.15
10495,49,52,4,3,0.75,1288.6888888888889,359.37777777777774,7.333333333333333,2113.662109375,2180.2626953125,254111.90875734936,0.2
10496,49,54,6,6,1.0,1557.7281746031742,266.1170634920635,6.0,2249.1552734375,2388.2265625,207909.7435287404,0.3
10505,49,52,4,3,0.75,1697.611111111111,335.0,5.333333333333333,2319.0748697916665,2459.5986328125,184808.6609144359,0.2
10509,49,52,4,4,1.0,1551.0044642857142,341.66517857142856,5.75,2163.493408203125,2180.318359375,199246.8375483762,0.2
10514,49,56,8,5,0.625,1228.197094017094,406.89367521367524,8.4,2235.0697265625,2317.3544921875,291073.64094023657,0.4
10516,49,52,4,3,0.75,1245.2619047619048,416.2857142857143,5.0,2069.3697916666665,2113.3642578125,173258.11960728365,0.2
10530,49,52,4,3,0.75,1407.3125,394.4375,8.0,2203.59765625,2317.36328125,277212.9913716539,0.2
10539,49,53,5,4,0.8,1229.8764354066984,427.6721291866029,17.25,2197.40478515625,2248.8134765625,597740.5126451286,0.25
10548,49,53,5,3,0.6,1400.818181818182,469.4015151515152,9.666666666666666,2294.5100911458335,2317.36328125,334965.69790741504,0.25
10556,49,51,3,3,1.0,1668.3719508982667,494.81852027466067,27.666666666666668,2508.2376302083335,2605.5537109375,958694.9284936363,0.15
10558,49,52,4,3,0.75,717.8540870893812,495.18487394957987,11.666666666666666,2294.384765625,2317.36328125,404268.94575032854,0.2
10576,49,51,3,2,0.6666666666666666,1413.875,552.9821428571429,5.5,2113.111328125,2113.111328125,190583.93156801202,0.15
10587,49,55,7,6,0.8571428571428571,1115.9055555555556,793.1134920634919,6.333333333333333,2342.8255208333335,2605.5068359375,219460.28483589264,0.35
10593,49,52,4,4,1.0,101.7797619047619,851.4404761904761,6.25,2407.430419921875,2531.8740234375,216572.64950910455,0.2
10599,49,51,3,2,0.6666666666666666,1087.3,789.5,7.5,2568.7138671875,2605.5537109375,259887.1794109255,0.15
10606,49,61,13,8,0.6153846153846154,1015.7859577922078,897.9969561688312,9.125,2240.357666015625,2317.3544921875,316196.0682832927,0.65
10609,49,53,5,4,0.8,671.3375,990.8,4.25,2301.509521484375,2459.5986328125,147269.40166619112,0.25
10611,49,58,10,7,0.7,986.8783691254279,924.0534508247745,17.285714285714285,2481.298270089286,2605.5537109375,598978.0706423235,0.5
10612,49,52,4,4,1.0,990.6391414141415,928.0069444444445,9.5,2532.185791015625,2605.4296875,329190.427253839,0.2
10619,49,53,5,3,0.6,509.3129078014185,1176.3845390070921,49.0,2364.6087239583335,2388.2451171875,1697929.57215138,0.25
10624,49,54,6,6,1.0,274.897607022607,1288.726881914382,7.166666666666667,2317.6497395833335,2388.2451171875,248336.63810377326,0.3
10629,49,51,3,2,0.6666666666666666,953.7027027027027,1073.2258687258686,25.5,2283.08837890625,2317.36328125,883616.4099971467,0.15
10632,49,52,4,3,0.75,1715.638888888889,106.87037037037037,5.666666666666667,2113.2018229166665,2113.3642578125,196359.20222158814,0.2
10634,49,58,10,7,0.7,871.0327949827949,1237.8998390498393,10.571428571428571,2318.0125558035716,2388.2265625,366317.1671696855,0.5
10636,49,61,13,12,0.9230769230769231,273.7525689223058,1257.1193991924256,6.75,2266.3543294270835,2388.3447265625,233898.46146983295,0.65
10637,49,54,6,4,0.6666666666666666,694.4714285714285,1257.4797619047617,5.75,2197.39306640625,2248.7197265625,199246.8375483762,0.3
10640,49,52,4,3,0.75,1166.2366161616162,42.53712121212121,20.333333333333332,2341.9248046875,2459.5986328125,704583.0197362868,0.2
10644,50,55,6,6,1.0,121.93050745550745,33.18458994708995,14.5,2341.60888671875,2532.0078125,502448.5468611226,0.3
10648,50,52,3,3,1.0,1.1666666666666667,161.0,5.333333333333333,2157.9661458333335,2180.271484375,184808.6609144359,0.15
10649,50,61,12,8,0.6666666666666666,1895.7208161630035,331.0327209249084,14.0,2424.5191650390625,2605.5068359375,485122.7349003942,0.6
10669,50,52,3,2,0.6666666666666666,1543.05,361.69166666666666,19.0,2248.72998046875,2248.8125,658380.854507678,0.15
10671,50,54,5,4,0.8,1770.762254901961,422.7156862745098,9.25,2283.57275390625,2388.2265625,320527.5212734748,0.25
10677,50,55,6,4,0.6666666666666666,1656.3199159663864,390.96991596638657,14.0,2248.77001953125,2317.3544921875,485122.73490039434,0.3
10678,50,53,4,4,1.0,1301.1861111111111,390.17638888888894,10.5,2163.54248046875,2180.271484375,363842.0511752957,0.2
10687,50,55,6,4,0.6666666666666666,1499.4253246753246,421.625,6.5,2129.912841796875,2180.318359375,225235.55548946874,0.3
10692,50,59,10,7,0.7,1535.7281746031747,375.90476190476187,7.857142857142857,2161.6877790178573,2248.8125,272262.75938287436,0.5
10712,50,52,3,2,0.6666666666666666,1415.7857142857142,497.0,7.0,2180.294921875,2180.318359375,242561.3674501971,0.15
10719,50,52,3,2,0.6666666666666666,756.5833333333333,517.2083333333333,5.0,2080.375,2113.3642578125,173258.11960728368,0.15
10723,50,56,7,5,0.7142857142857143,1595.85,629.275,4.8,2153.4599609375,2180.271484375,166327.79482299235,0.35
10729,50,58,9,7,0.7777777777777778,1641.6048546691404,585.7746753246753,6.857142857142857,2161.4743303571427,2248.8134765625,237611.13546141764,0.45
10730,50,54,5,3,0.6,1630.851851851852,593.7777777777778,7.0,2157.8984375,2180.2939453125,242561.3674501971,0.25
10737,50,52,3,3,1.0,132.1161387631976,512.4901960784314,15.666666666666666,2485.3971354166665,2679.2626953125,542875.4414361555,0.15
10742,50,52,3,3,1.0,1603.6792836792836,628.2165242165242,9.666666666666666,2113.2018229166665,2113.3642578125,334965.6979074151,0.15
10743,50,57,8,5,0.625,1458.517619047619,689.8490476190476,5.2,2153.45625,2180.271484375,180188.444391575,0.4
10750,50,57,8,5,0.625,1453.6110868140868,658.7312772317773,35.4,2263.000390625,2388.2451171875,1226667.4868195683,0.4
10753,50,54,5,4,0.8,1444.8576631701633,675.2480332167833,11.0,2181.001953125,2248.8125,381167.86313602404,0.25
10759,50,56,7,7,1.0,890.9855514855515,689.12873713588,17.428571428571427,2307.812081473214,2388.2265625,603928.3026311031,0.35
10763,50,52,3,2,0.6666666666666666,1312.876254180602,696.0016722408027,24.5,2569.4140625,2679.2626953125,848964.78607569,0.15
10764,50,52,3,3,1.0,1514.0214285714285,645.4571428571429,7.0,2248.7607421875,2317.36328125,242561.36745019714,0.15
10767,50,57,8,8,1.0,1190.8748954884984,712.647785098888,10.0,2257.792236328125,2388.154296875,346516.23921456735,0.4
10768,50,58,9,6,0.6666666666666666,1015.3386770092652,721.3482434640523,15.166666666666666,2484.3898111979165,2605.5068359375,525549.6294754272,0.45
10769,50,56,7,7,1.0,1203.700876504448,735.7357404500261,8.428571428571429,2473.282784598214,2679.2626953125,292063.68733799254,0.35
10770,50,58,9,6,0.6666666666666666,1537.323202614379,674.2986928104575,9.666666666666666,2203.0911458333335,2248.8134765625,334965.6979074151,0.45
10773,50,52,3,2,0.6666666666666666,1214.0833333333335,781.25,6.0,2459.94775390625,2531.8369140625,207909.7435287404,0.15
10779,50,52,3,2,0.6666666666666666,1453.1785714285716,698.1488095238095,9.5,2248.83642578125,2317.3544921875,329190.427253839,0.15
10780,50,53,4,4,1.0,879.9530597326649,707.1114505012531,20.5,2335.5654296875,2388.2451171875,710358.2903898631,0.2
10784,50,52,3,3,1.0,866.1756613756614,834.267724867725,7.0,2272.7718098958335,2388.2265625,242561.36745019714,0.15
10785,50,53,4,4,1.0,871.5678571428573,836.4119047619048,14.5,2496.61669921875,2605.4296875,502448.5468611226,0.2
10786,50,53,4,4,1.0,1256.5375,927.0375,4.5,2197.660400390625,2316.9775390625,155932.3076465553,0.2
10788,50,67,18,17,0.9444444444444444,584.4292069858246,754.2945040253862,11.352941176470589,2314.9943704044117,2531.9345703125,393397.84804947936,0.9
10790,50,55,6,4,0.6666666666666666,269.57142857142856,886.8988095238095,6.75,2318.52294921875,2388.2451171875,233898.46146983292,0.3
10794,50,55,6,4,0.6666666666666666,1007.3575756688718,902.6799953164335,27.0,2423.92724609375,2459.59375,935593.8458793318,0.3
10795,50,52,3,2,0.6666666666666666,1196.6,800.85,4.5,2248.83642578125,2317.3544921875,155932.3076465553,0.15
10800,50,53,4,3,0.75,1424.774125874126,922.6324009324009,11.333333333333334,2605.5257161458335,2679.2333984375,392718.4044431763,0.2
10805,50,59,10,9,0.9,879.562962962963,853.9938271604938,5.666666666666667,2327.0859375,2531.8369140625,196359.20222158817,0.5
10806,50,52,3,2,0.6666666666666666,1450.3035714285716,862.0892857142858,5.5,2214.45947265625,2248.6474609375,190583.93156801202,0.15
10808,50,52,3,2,0.6666666666666666,1010.9711538461538,1093.1442307692307,8.5,2248.83642578125,2317.3544921875,294538.80333238223,0.15
10809,50,53,4,3,0.75,961.6944444444445,901.1388888888888,4.666666666666667,2181.0791015625,2316.9775390625,161707.57830013143,0.2
10810,50,52,3,2,0.6666666666666666,1414.6785714285716,908.4285714285714,6.5,2286.46484375,2459.5654296875,225235.55548946874,0.15
10811,50,55,6,5,0.8333333333333334,932.6628851540615,911.5962184873948,7.6,2166.8427734375,2180.2939453125,263352.3418030712,0.3
10817,50,53,4,3,0.75,1092.8500000000001,1027.4333333333334,4.333333333333333,2180.73828125,2248.8134765625,150157.03699297918,0.2
10818,50,60,11,8,0.7272727272727273,1135.815882034632,931.6621347402597,8.125,2266.2060546875,2388.2265625,281544.44436183595,0.55
10821,50,54,5,4,0.8,50.88789682539682,987.1906746031746,9.25,2231.96435546875,2316.9775390625,320527.5212734748,0.25
10823,50,54,5,5,1.0,661.0427760577916,1256.849484004128,12.8,2332.015234375,2459.5654296875,443540.78619464615,0.25
10830,50,54,5,3,0.6,1096.8985042735042,1032.3942307692307,19.333333333333332,2203.4990234375,2248.7197265625,669931.3958148301,0.25
10831,50,52,3,3,1.0,760.934472934473,1279.022015022015,11.0,2225.9075520833335,2248.8125,381167.86313602404,0.15
10832,50,53,4,4,1.0,602.946455505279,1315.4533056812468,14.25,2317.897216796875,2388.05859375,493785.6408807584,0.2
10833,50,59,10,6,0.6,593.5908730158731,1317.3853174603173,5.333333333333333,2262.3701171875,2459.404296875,184808.6609144359,0.5
10841,50,53,4,4,1.0,1277.9890692640693,101.64231601731602,9.75,2265.85400390625,2316.9775390625,337853.33323420316,0.2
10844,50,52,3,3,1.0,223.84006734006732,169.2828282828283,10.0,2533.0699869791665,2605.5537109375,346516.23921456735,0.15
10847,50,52,3,2,0.6666666666666666,1286.325,366.225,7.0,2113.2470703125,2113.3642578125,242561.36745019714,0.15
10849,50,53,4,3,0.75,1581.8412698412696,276.92857142857144,6.666666666666667,2157.9065755208335,2180.318359375,231010.82614304486,0.2
10850,50,52,3,2,0.6666666666666666,1235.047619047619,149.32142857142856,6.5,2423.91259765625,2459.5986328125,225235.55548946874,0.15
10853,50,52,3,2,0.6666666666666666,340.7210144927536,154.6478260869565,26.5,2317.166015625,2317.3544921875,918268.0339186033,0.15
10857,51,53,3,3,1.0,8.533333333333333,152.98888888888885,5.333333333333333,2340.8590494791665,2388.2451171875,184808.6609144359,0.15
10864,51,58,8,7,0.875,1248.612244897959,107.43877551020408,6.285714285714286,2480.441824776786,2531.8740234375,217810.20750629948,0.4
10870,51,53,3,2,0.6666666666666666,1480.5,371.1875,7.0,2113.12060546875,2113.1298828125,242561.3674501971,0.15
10879,51,65,15,10,0.6666666666666666,1680.9349242424244,391.92571428571426,6.8,2255.6609375,2317.3544921875,235631.04266590578,0.75
10885,51,57,7,6,0.8571428571428571,1860.9416666666666,298.34166666666664,5.333333333333333,2271.9861653645835,2388.2265625,184808.66091443595,0.35
10896,51,64,14,11,0.7857142857142857,1676.926044935597,387.0294979168626,22.90909090909091,2363.423650568182,2532.0078125,793837.2025642815,0.7
10897,51,53,3,2,0.6666666666666666,1751.5833333333335,381.66666666666663,5.0,2113.12060546875,2113.1298828125,173258.11960728368,0.15
10902,51,53,3,2,0.6666666666666666,1351.0,425.25,4.0,2113.12060546875,2113.1298828125,138606.49568582693,0.15
10904,51,55,5,3,0.6,1455.0238095238094,498.156746031746,11.666666666666666,2157.9641927083335,2180.265625,404268.94575032854,0.25
10913,51,67,17,12,0.7058823529411765,1639.5266007141006,401.5562021312021,9.75,2226.0796712239585,2317.359375,337853.3332342032,0.85
10915,51,63,13,9,0.6923076923076923,704.8633597883597,515.3257936507936,6.555555555555555,2288.115776909722,2388.484375,227160.64570732747,0.65
10926,51,53,3,3,1.0,1426.6944444444443,474.6944444444444,5.0,2158.2962239583335,2248.6474609375,173258.11960728368,0.15
10928,51,58,8,7,0.875,623.3521008403362,470.5129785247432,13.142857142857142,2209.8486328125,2317.36328125,455421.3429677171,0.4
10930,51,63,13,12,0.9230769230769231,914.2582761772969,643.2382724487989,14.25,2460.731201171875,2605.603515625,493785.64088075847,0.65
10932,51,61,11,7,0.6363636363636364,1452.304532069238,511.68915112665115,20.857142857142858,2209.6837332589284,2248.8125,722733.8703618118,0.55
10938,51,53,3,2,0.6666666666666666,1621.1555555555556,568.1333333333333,7.0,2113.12060546875,2113.1298828125,242561.36745019714,0.15
10941,51,53,3,2,0.6666666666666666,1521.4326923076924,552.7259615384615,10.5,2146.69140625,2180.271484375,363842.0511752957,0.15
10948,51,54,4,3,0.75,1621.6607142857144,589.797619047619,6.333333333333333,2159.197265625,2316.9775390625,219460.28483589264,0.2
10950,51,59,9,8,0.8888888888888888,1136.4006006758764,769.9669962492574,10.5,2319.35791015625,2531.8740234375,363842.0511752957,0.45
10951,51,55,5,5,1.0,1193.77,764.76,5.6,2305.3486328125,2531.6689453125,194049.09396015774,0.25
10952,51,53,3,2,0.6666666666666666,1599.6,670.5999999999999,5.0,2113.12060546875,2113.1298828125,173258.11960728368,0.15
10959,51,53,3,3,1.0,1265.5166666666667,694.1,8.0,2157.9661458333335,2180.271484375,277212.9913716539,0.15
10963,51,56,6,5,0.8333333333333334,1210.6692857142857,836.1407142857145,8.4,2249.2673828125,2388.154296875,291073.64094023657,0.3
10966,51,53,3,2,0.6666666666666666,1212.7954545454545,810.7045454545455,7.5,2283.087890625,2317.36328125,259887.17941092548,0.15
10970,51,53,3,3,1.0,909.1666666666666,892.8333333333334,4.666666666666667,2413.4283854166665,2531.8740234375,161707.5783001314,0.15
10973,51,54,4,3,0.75,1476.3968253968253,863.6031746031746,5.666666666666667,2113.6442057291665,2180.318359375,196359.20222158814,0.2
10979,51,54,4,4,1.0,766.3069597069597,1157.4496336996335,14.25,2532.134521484375,2605.4296875,493785.6408807584,0.2
10992,51,53,3,3,1.0,677.0545454545454,1190.409090909091,8.333333333333334,2271.6077473958335,2317.36328125,288763.5326788061,0.15
10996,51,56,6,5,0.8333333333333334,957.2083333333333,1061.9916666666666,5.6,2140.315234375,2180.318359375,194049.09396015768,0.3
11000,51,55,5,3,0.6,668.7944444444444,1244.988888888889,5.0,2203.5227864583335,2248.8095703125,173258.11960728365,0.25
11002,51,55,5,4,0.8,735.7126082251082,3.995725108225108,10.25,2569.02685546875,2605.642578125,355179.14519493154,0.25
11005,51,57,7,5,0.7142857142857143,1190.7702240896358,57.01398879551821,20.6,2446.7357421875,2679.2333984375,713823.4527820086,0.35
11008,51,55,5,3,0.6,661.375901875902,1310.7914862914865,8.0,2248.6832682291665,2316.9775390625,277212.9913716538,0.25
11017,51,61,11,7,0.6363636363636364,339.62369343032793,153.27127295837073,40.714285714285715,2378.3807198660716,2531.8369140625,1410816.116802167,0.55
11027,52,57,6,5,0.8333333333333334,260.6529914529914,1309.5777777777778,8.6,2262.9357421875,2388.3447265625,298003.96572452795,0.3
11029,52,57,6,4,0.6666666666666666,280.04999999999995,1269.8,7.5,2249.781005859375,2388.2265625,259887.17941092554,0.3
11033,52,54,3,2,0.6666666666666666,120.58333333333334,147.91666666666669,6.0,2642.45263671875,2679.2626953125,207909.7435287404,0.15
11039,52,59,8,7,0.875,12.958333333333334,116.88690476190474,7.714285714285714,2219.6710379464284,2317.3544921875,267312.5273940948,0.4
11042,52,54,3,3,1.0,1410.1166666666668,181.0,5.0,2113.2496744791665,2113.3642578125,173258.11960728365,0.15
11052,52,58,7,5,0.7142857142857143,1886.6399999999999,229.41333333333333,6.8,2167.174609375,2248.8134765625,235631.04266590578,0.35
11057,52,58,7,6,0.8571428571428571,1684.995238095238,334.86746031746026,5.666666666666667,2248.7862955729165,2317.36328125,196359.20222158814,0.35
11059,52,59,8,7,0.875,1411.5071428571428,170.23333333333332,6.285714285714286,2278.1356026785716,2317.36328125,217810.20750629948,0.4
11063,52,56,5,3,0.6,50.72222222222222,309.22222222222223,5.333333333333333,2113.7464192708335,2180.271484375,184808.6609144359,0.25
11083,52,54,3,2,0.6666666666666666,1255.5714285714284,431.80357142857144,9.5,2181.0419921875,2248.7197265625,329190.427253839,0.15
11084,52,57,6,4,0.6666666666666666,1403.425,426.80227272727274,9.0,2180.28662109375,2180.318359375,311864.6152931106,0.3
11085,52,54,3,3,1.0,1295.75,368.5509259259259,7.0,2113.2496744791665,2113.3642578125,242561.36745019714,0.15
11088,52,60,9,7,0.7777777777777778,994.6241522366524,474.7340728715729,9.714285714285714,2180.673270089286,2248.8134765625,336615.77523700835,0.45
11097,52,54,3,2,0.6666666666666666,1391.125,491.5,4.0,2080.291015625,2113.2548828125,138606.49568582693,0.15
11107,52,54,3,3,1.0,769.7833333333333,506.72499999999997,8.666666666666666,2294.3505859375,2317.3544921875,300314.07398595836,0.15
11111,52,56,5,4,0.8,623.8642857142856,461.38928571428573,5.25,2113.567626953125,2180.265625,181921.02558764786,0.25
11112,52,54,3,2,0.6666666666666666,1506.8833333333332,458.15,8.5,2180.30615234375,2180.318359375,294538.80333238223,0.15
11117,52,54,3,2,0.6666666666666666,1807.576923076923,524.5961538461538,9.5,2180.30615234375,2180.318359375,329190.427253839,0.15
11118,52,55,4,4,1.0,1797.201785714286,519.4642857142858,5.25,2146.7294921875,2180.318359375,181921.02558764786,0.2
