event_id,n_detections,frame_start,frame_end,lifetime_frames,lifetime_seconds,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_area_Mm2,total_area_km2,mean_area_km2,original_cluster_id
11,1,0,0,1,10.0,568.0,1140.0,0.0,0.0,568.0,1140.0,568.0,1140.0,1.0,1.0,1315.14111328125,1315.14111328125,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,10
12,9,0,8,9,90.0,1855.8046021501168,1159.1203083051366,0.782980335093851,1.5659295820315848,1855.0,1156.2820512820513,1857.0641025641025,1161.6947368421052,3.064102564102541,6.4126855600538875,1333.586669921875,1320.19287109375,9.472387157277781,1.0524874619197535,9472387.157277782,1052487.4619197536,11
13,23,0,22,23,230.0,1688.2568213187778,1290.9668127765954,0.7134876334575389,1.8022112651574522,1686.5,1287.6923076923076,1689.0,1294.4,3.5,7.707692307692469,1318.0859375,1314.1359173318615,7.625048398079405,0.3315238433947567,7625048.398079405,331523.8433947567,13
14,14,0,9,10,100.0,1865.5400226757372,1395.2970521541952,4.725072490237435,3.524039662621457,1857.0,1391.0,1870.5,1404.0,14.5,14.0,1335.552490234375,1326.8500279017858,2.5154899253518175,0.1796778518108441,2515489.9253518176,179677.85181084412,14
15,4,0,3,4,40.0,447.34375,1397.875,0.6924537439425106,2.072890493972125,446.375,1396.0,448.0,1401.0,2.625,6.0,1338.716064453125,1322.2098388671875,0.5502648816174786,0.13756622040436964,550264.8816174786,137566.22040436964,15
19,1,0,0,1,10.0,920.5,1922.0,0.0,0.0,920.5,1922.0,920.5,1922.0,1.0,1.0,1313.4129638671875,1313.4129638671875,0.078609329201371,0.078609329201371,78609.329201371,78609.329201371,24
20,1,0,0,1,10.0,952.0,2011.0,0.0,0.0,952.0,2011.0,952.0,2011.0,1.0,1.0,1309.5576171875,1309.5576171875,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,27
21,1,0,0,1,10.0,511.0,2013.0,0.0,0.0,511.0,2013.0,511.0,2013.0,1.0,1.0,1327.7705078125,1327.7705078125,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,28
18,1,0,0,1,10.0,1463.9166666666667,1593.5833333333333,0.0,0.0,1463.9166666666667,1593.5833333333333,1463.9166666666667,1593.5833333333333,1.0,1.0,1318.42041015625,1318.42041015625,0.314437316805484,0.314437316805484,314437.316805484,314437.316805484,22
16,1,0,0,1,10.0,534.0,1427.0,0.0,0.0,534.0,1427.0,534.0,1427.0,1.0,1.0,1338.0069580078125,1338.0069580078125,0.0393046646006855,0.0393046646006855,39304.6646006855,39304.6646006855,17
17,32,0,30,31,310.0,1154.12210536859,1517.876342147436,2.592301400685969,2.1830728150165815,1152.25,1512.0,1168.0,1522.0,16.75,11.0,1321.941162109375,1315.2767181396484,7.07475576875728,0.221086117773665,7074755.76875728,221086.117773665,19
23,2,1,2,2,20.0,1582.5,405.75,0.5,1.25,1582.0,404.5,1583.0,407.0,2.0,3.5,1308.535400390625,1308.0831909179688,0.11791380162415968,0.05895690081207984,117913.80162415968,58956.90081207984,32
22,1,1,1,1,10.0,533.0,62.0,0.0,0.0,533.0,62.0,533.0,62.0,1.0,1.0,1325.582275390625,1325.582275390625,0.03930462616482436,0.03930462616482436,39304.62616482436,39304.62616482436,30
25,29,1,29,29,290.0,108.96886973180077,1042.4985632183907,1.3391198130991848,1.774411229720785,106.0,1040.75,110.66666666666667,1048.0,5.666666666666671,8.25,1319.29541015625,1310.8127273033406,4.284145643121655,0.14772916010764328,4284145.643121655,147729.16010764329,34
24,1,1,1,1,10.0,422.0,501.0,0.0,0.0,422.0,501.0,422.0,501.0,1.0,1.0,1315.381591796875,1315.381591796875,0.03930462616482436,0.03930462616482436,39304.62616482436,39304.62616482436,33
26,6,1,6,6,60.0,1318.388888888889,1933.277777777778,0.9312808119022347,1.4614384931073088,1317.0,1931.0,1320.0,1935.0,4.0,5.0,1319.825439453125,1309.7658081054688,0.471654745318348,0.07860912421972467,471654.745318348,78609.12421972468,35
30,1,2,2,1,10.0,1544.0,1582.0,0.0,0.0,1544.0,1582.0,1544.0,1582.0,1.0,1.0,1312.0089111328125,1312.0089111328125,0.03930458772966766,0.03930458772966766,39304.58772966766,39304.58772966766,39
31,8,2,8,7,70.0,1464.5833333333335,1591.125,2.290908965648555,4.6493353766365875,1459.0,1587.5,1467.0,1603.0,9.0,16.5,1317.0093994140625,1313.6465148925781,1.1398295468278437,0.14247869335348046,1139829.5468278436,142478.69335348046,40
27,1,2,2,1,10.0,63.0,614.0,0.0,0.0,63.0,614.0,63.0,614.0,1.0,1.0,1303.5191650390625,1303.5191650390625,0.03930458772966766,0.03930458772966766,39304.58772966766,39304.58772966766,36
29,1,2,2,1,10.0,1581.0,1422.0,0.0,0.0,1581.0,1422.0,1581.0,1422.0,1.0,1.0,1332.1328125,1332.1328125,0.03930458772966766,0.03930458772966766,39304.58772966766,39304.58772966766,38
28,2,2,3,2,20.0,536.0,1421.75,0.0,0.75,536.0,1421.0,536.0,1422.5,1.0,2.5,1336.607421875,1322.6508178710938,0.11791372475267828,0.05895686237633914,117913.72475267827,58956.86237633914,37
32,1,3,3,1,10.0,655.0,93.0,0.0,0.0,655.0,93.0,655.0,93.0,1.0,1.0,1325.112060546875,1325.112060546875,0.03930454929334295,0.03930454929334295,39304.54929334295,39304.54929334295,41
33,1,3,3,1,10.0,538.0,296.0,0.0,0.0,538.0,296.0,538.0,296.0,1.0,1.0,1314.6981201171875,1314.6981201171875,0.03930454929334295,0.03930454929334295,39304.54929334295,39304.54929334295,42
34,1,3,3,1,10.0,475.0,1267.0,0.0,0.0,475.0,1267.0,475.0,1267.0,1.0,1.0,1303.8857421875,1303.8857421875,0.03930454929334295,0.03930454929334295,39304.54929334295,39304.54929334295,43
35,1,3,3,1,10.0,670.0,1886.0,0.0,0.0,670.0,1886.0,670.0,1886.0,1.0,1.0,1302.77001953125,1302.77001953125,0.03930454929334295,0.03930454929334295,39304.54929334295,39304.54929334295,44
36,1,3,3,1,10.0,1138.0,1953.0,0.0,0.0,1138.0,1953.0,1138.0,1953.0,1.0,1.0,1305.745361328125,1305.745361328125,0.03930454929334295,0.03930454929334295,39304.54929334295,39304.54929334295,45
37,11,3,14,12,120.0,1213.8022727272728,2020.5325757575758,0.7920381178739448,1.2293776374954501,1212.5,2018.625,1215.2,2022.3333333333333,3.7000000000000455,4.7083333333332575,1340.671630859375,1335.5302068536932,1.021913631466125,0.09290123922419319,1021913.631466125,92901.23922419318,46
38,2,4,5,2,20.0,535.0,59.5,0.0,0.5,535.0,59.0,535.0,60.0,1.0,2.0,1356.856201171875,1348.06982421875,0.07860898330557502,0.03930449165278751,78608.98330557502,39304.49165278751,48
39,1,4,4,1,10.0,1086.0,310.0,0.0,0.0,1086.0,310.0,1086.0,310.0,1.0,1.0,1331.4820556640625,1331.4820556640625,0.039304510869425734,0.039304510869425734,39304.510869425736,39304.510869425736,49
40,6,4,9,6,60.0,1581.3333333333333,404.1666666666667,0.9428090415820634,1.674979270186815,1580.0,402.0,1583.0,406.0,4.0,5.0,1308.3890380859375,1306.281758626302,0.2358264887152206,0.0393044147858701,235826.4887152206,39304.4147858701,50
41,2,4,5,2,20.0,1981.75,1106.5,0.25,2.5,1981.5,1104.0,1982.0,1109.0,1.5,6.0,1321.8619384765625,1320.1369018554688,0.11791349417500074,0.05895674708750037,117913.49417500074,58956.74708750037,52
42,2,4,5,2,20.0,1049.5,1439.5,0.0,0.5,1049.5,1439.0,1049.5,1440.0,1.0,2.0,1333.22900390625,1330.183349609375,0.15721796661115003,0.07860898330557502,157217.96661115004,78608.98330557502,53
43,2,4,5,2,20.0,1362.0,1515.5,4.0,0.5,1358.0,1515.0,1366.0,1516.0,9.0,2.0,1323.734130859375,1314.2667846679688,0.07860898330557502,0.03930449165278751,78608.98330557502,39304.49165278751,54
44,3,4,6,3,30.0,1673.3333333333333,1568.1666666666667,0.4714045207910317,0.8498365855987975,1673.0,1567.0,1674.0,1569.0,2.0,3.0,1310.447021484375,1306.341064453125,0.1572178897434282,0.052405963247809405,157217.8897434282,52405.963247809406,55
45,5,4,8,5,50.0,701.0,2006.7,0.0,0.6000000000000001,701.0,2006.0,701.0,2007.5,1.0,2.5,1328.646240234375,1323.39365234375,0.4716533233277798,0.09433066466555597,471653.3233277798,94330.66466555596,56
46,1,5,5,1,10.0,686.6666666666666,78.66666666666667,0.0,0.0,686.6666666666666,78.66666666666667,686.6666666666666,78.66666666666667,1.0,1.0,1311.6046142578125,1311.6046142578125,0.11791341730844784,0.11791341730844784,117913.41730844784,117913.41730844784,57
47,3,5,7,3,30.0,671.0,105.33333333333333,2.8284271247461903,6.128258770283413,669.0,101.0,675.0,114.0,7.0,14.0,1313.501220703125,1311.1221923828125,0.11791330200663541,0.039304434002211806,117913.30200663541,39304.434002211805,58
48,9,5,12,8,80.0,9.344444444444443,311.0962962962963,2.263178143373158,3.5252333586865108,3.0,308.0,10.666666666666666,320.5,8.666666666666666,13.5,1361.6959228515625,1340.7457139756943,0.9433043407025226,0.1048115934113914,943304.3407025225,104811.5934113914,59
49,26,5,30,26,260.0,533.6794871794872,1424.0160256410256,1.125579695776819,1.8616718933954934,531.5,1420.0,535.5,1427.5,5.0,8.5,1347.355224609375,1338.5382220928486,2.358236601502576,0.09070140775009908,2358236.601502576,90701.40775009908,61
50,2,5,6,2,20.0,63.0,1498.0,0.0,0.0,63.0,1498.0,63.0,1498.0,1.0,1.0,1303.56689453125,1303.405517578125,0.07860890643785319,0.039304453218926595,78608.90643785319,39304.453218926596,62
51,2,6,7,2,20.0,980.375,41.5625,0.375,0.0625,980.0,41.5,980.75,41.625,1.75,1.125,1316.095458984375,1315.7689208984375,0.275130961146084,0.137565480573042,275130.961146084,137565.480573042,63
52,1,6,6,1,10.0,1869.0,180.0,0.0,0.0,1869.0,180.0,1869.0,180.0,1.0,1.0,1306.205810546875,1306.205810546875,0.03930443400170391,0.03930443400170391,39304.43400170391,39304.43400170391,64
53,2,6,7,2,20.0,1226.0,672.75,0.0,0.25,1226.0,672.5,1226.0,673.0,1.0,1.5,1316.475830078125,1311.5181884765625,0.11791322513926836,0.05895661256963418,117913.22513926835,58956.61256963418,65
54,3,6,8,3,30.0,1585.0,1423.0,5.656854249492381,0.816496580927726,1581.0,1422.0,1593.0,1424.0,13.0,3.0,1317.2264404296875,1313.40869140625,0.11791318670623185,0.039304395568743954,117913.18670623185,39304.39556874395,66
55,1,6,6,1,10.0,1514.0,1573.0,0.0,0.0,1514.0,1573.0,1514.0,1573.0,1.0,1.0,1305.5848388671875,1305.5848388671875,0.03930443400170391,0.03930443400170391,39304.43400170391,39304.43400170391,67
56,1,6,6,1,10.0,921.0,1925.0,0.0,0.0,921.0,1925.0,921.0,1925.0,1.0,1.0,1304.47607421875,1304.47607421875,0.03930443400170391,0.03930443400170391,39304.43400170391,39304.43400170391,68
57,1,7,7,1,10.0,687.0,473.0,0.0,0.0,687.0,473.0,687.0,473.0,1.0,1.0,1331.05419921875,1331.05419921875,0.03930439556878222,0.03930439556878222,39304.39556878222,39304.39556878222,69
58,1,7,7,1,10.0,1981.0,1106.0,0.0,0.0,1981.0,1106.0,1981.0,1106.0,1.0,1.0,1309.176025390625,1309.176025390625,0.03930439556878222,0.03930439556878222,39304.39556878222,39304.39556878222,70
59,3,8,10,3,30.0,1729.6666666666667,117.33333333333333,0.4714045207910317,0.4714045207910317,1729.0,117.0,1730.0,118.0,2.0,2.0,1313.2532958984375,1309.0679524739583,0.11791295611445657,0.039304318704818854,117912.95611445657,39304.318704818856,71
60,1,8,8,1,10.0,633.0,540.0,0.0,0.0,633.0,540.0,633.0,540.0,1.0,1.0,1311.505126953125,1311.505126953125,0.039304357135745725,0.039304357135745725,39304.357135745726,39304.357135745726,72
61,18,8,24,17,170.0,564.2729885895457,1141.8029310155407,2.362325941231181,2.9556593758360323,560.0,1135.0,569.0,1145.4,10.0,11.400000000000091,1333.762939453125,1325.9030897352432,6.485173194313546,0.3602873996840859,6485173.194313547,360287.3996840859,73
62,21,9,28,20,200.0,973.1543650793649,43.123015873015866,2.3556355075636866,2.0742036541019413,969.0,38.875,978.0,47.0,10.0,9.125,1335.96630859375,1316.4779634021577,4.048312198278356,0.19277677134658835,4048312.1982783554,192776.77134658836,74
63,1,9,9,1,10.0,1981.0,1103.0,0.0,0.0,1981.0,1103.0,1981.0,1103.0,1.0,1.0,1331.056396484375,1331.056396484375,0.03930431870341375,0.03930431870341375,39304.31870341375,39304.31870341375,75
64,1,9,9,1,10.0,1776.0,1181.0,0.0,0.0,1776.0,1181.0,1776.0,1181.0,1.0,1.0,1307.2049560546875,1307.2049560546875,0.03930431870341375,0.03930431870341375,39304.31870341375,39304.31870341375,76
65,5,9,13,5,50.0,1049.1799999999998,1438.77,0.49959983987187984,1.2456323695216187,1048.5,1437.0,1050.0,1440.0,2.5,4.0,1342.6246337890625,1333.744677734375,0.6681722266335828,0.13363444532671656,668172.2266335827,133634.44532671655,77
66,6,9,14,6,60.0,904.8611111111112,1740.763888888889,1.2771737702858308,1.1246570121871802,902.9166666666667,1739.0,906.0,1742.0833333333335,4.0833333333332575,4.083333333333485,1320.469970703125,1317.6542154947917,0.7860838761386151,0.13101397935643586,786083.8761386151,131013.97935643586,78
67,1,9,9,1,10.0,710.0,1932.0,0.0,0.0,710.0,1932.0,710.0,1932.0,1.0,1.0,1329.709228515625,1329.709228515625,0.03930431870341375,0.03930431870341375,39304.31870341375,39304.31870341375,79
68,1,9,9,1,10.0,671.0,1967.75,0.0,0.0,671.0,1967.75,671.0,1967.75,1.0,1.0,1322.287109375,1322.287109375,0.11791295611024125,0.11791295611024125,117912.95611024124,117912.95611024124,80
69,1,10,10,1,10.0,536.0,295.0,0.0,0.0,536.0,295.0,536.0,295.0,1.0,1.0,1326.3489990234375,1326.3489990234375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,81
70,1,10,10,1,10.0,565.0,457.0,0.0,0.0,565.0,457.0,565.0,457.0,1.0,1.0,1333.8858642578125,1333.8858642578125,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,82
71,1,10,10,1,10.0,451.0,1093.0,0.0,0.0,451.0,1093.0,451.0,1093.0,1.0,1.0,1317.43505859375,1317.43505859375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,83
72,7,10,15,6,60.0,1853.3622935074004,1159.6961252504489,5.053327917542272,1.5124495176178372,1841.0,1157.7567567567567,1855.6451612903227,1163.0,15.645161290322676,6.243243243243342,1320.81396484375,1318.8059953962054,8.018054306625064,1.1454363295178662,8018054.306625064,1145436.3295178663,84
73,1,10,10,1,10.0,1573.0,1264.0,0.0,0.0,1573.0,1264.0,1573.0,1264.0,1.0,1.0,1303.6383056640625,1303.6383056640625,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,85
74,1,10,10,1,10.0,1467.0,1558.0,0.0,0.0,1467.0,1558.0,1467.0,1558.0,1.0,1.0,1304.5146484375,1304.5146484375,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,86
75,10,10,19,10,100.0,1464.066388888889,1591.1924999999999,2.8572088950150607,1.5024727817423362,1458.25,1588.3333333333333,1467.7,1593.75,10.450000000000045,6.4166666666667425,1325.625732421875,1317.4129272460937,3.5766741709765855,0.35766741709765854,3576674.1709765852,357667.41709765856,87
76,6,10,12,3,30.0,1725.7035488665922,1788.1485507246377,4.053584248735615,7.205109243366786,1721.0,1780.0,1730.0256410256409,1796.3623188405797,10.02564102564088,17.362318840579746,1322.3427734375,1315.0540364583333,3.4980775239156436,0.5830129206526072,3498077.523915644,583012.9206526072,88
77,1,10,10,1,10.0,1472.0,1975.0,0.0,0.0,1472.0,1975.0,1472.0,1975.0,1.0,1.0,1330.330322265625,1330.330322265625,0.03930428027529708,0.03930428027529708,39304.28027529708,39304.28027529708,89
78,3,11,13,3,30.0,1980.0,1102.0,1.632993161855452,4.242640687119285,1978.0,1096.0,1982.0,1105.0,5.0,10.0,1310.23681640625,1306.6134440104167,0.11791261023813801,0.03930420341271267,117912.610238138,39304.203412712675,90
79,2,11,12,2,20.0,1131.75,1703.5,0.25,0.5,1131.5,1703.0,1132.0,1704.0,1.5,2.0,1326.0966796875,1321.428955078125,0.11791264865875825,0.058956324329379126,117912.64865875825,58956.324329379124,91
80,1,12,12,1,10.0,1234.0,835.0,0.0,0.0,1234.0,835.0,1234.0,835.0,1.0,1.0,1314.9298095703125,1314.9298095703125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,92
81,1,12,12,1,10.0,637.0,1171.0,0.0,0.0,637.0,1171.0,637.0,1171.0,1.0,1.0,1319.3251953125,1319.3251953125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,93
82,1,12,12,1,10.0,1867.0,1394.0,0.0,0.0,1867.0,1394.0,1867.0,1394.0,1.0,1.0,1314.082763671875,1314.082763671875,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,94
83,3,12,13,2,20.0,1365.0,1514.0,3.559026084010437,2.943920288775949,1360.0,1511.0,1368.0,1518.0,9.0,8.0,1329.8140869140625,1322.8041178385417,0.11791253338507562,0.03930417779502521,117912.53338507563,39304.17779502521,95
84,1,12,12,1,10.0,1052.0,1769.0,0.0,0.0,1052.0,1769.0,1052.0,1769.0,1.0,1.0,1329.993408203125,1329.993408203125,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,96
85,1,12,12,1,10.0,1156.0,1805.0,0.0,0.0,1156.0,1805.0,1156.0,1805.0,1.0,1.0,1319.943359375,1319.943359375,0.03930420340877205,0.03930420340877205,39304.203408772046,39304.203408772046,97
86,11,13,23,11,110.0,534.0359307359307,60.53463203463204,0.6101436365400575,1.1495602323160337,533.0,59.2,535.2,62.5,3.2000000000000455,4.299999999999997,1356.5081787109375,1351.3242853338068,1.4935527351337154,0.13577752137579233,1493552.7351337154,135777.52137579233,98
87,1,13,13,1,10.0,346.0,96.0,0.0,0.0,346.0,96.0,346.0,96.0,1.0,1.0,1318.2674560546875,1318.2674560546875,0.03930416498815179,0.03930416498815179,39304.164988151795,39304.164988151795,99
88,1,13,13,1,10.0,622.0,120.0,0.0,0.0,622.0,120.0,622.0,120.0,1.0,1.0,1303.8922119140625,1303.8922119140625,0.03930416498815179,0.03930416498815179,39304.164988151795,39304.164988151795,100
89,11,13,23,11,110.0,563.2424242424241,459.30303030303025,0.8538789577942658,1.0070914762353864,562.0,458.0,564.6666666666666,461.0,3.6666666666666288,4.0,1340.8819580078125,1330.3599964488637,0.9825996280078297,0.08932723890980271,982599.6280078298,89327.2389098027,102
90,1,13,13,1,10.0,1364.0,586.0,0.0,0.0,1364.0,586.0,1364.0,586.0,1.0,1.0,1323.6697998046875,1323.6697998046875,0.03930416498815179,0.03930416498815179,39304.164988151795,39304.164988151795,103
91,26,13,35,23,230.0,1577.653846153846,1269.951923076923,3.8954480001189213,6.043077778484899,1568.0,1255.0,1580.6666666666667,1275.0,13.666666666666742,21.0,1319.109130859375,1312.822514460637,2.59404937026837,0.09977112962570653,2594049.3702683696,99771.12962570653,104
92,2,14,15,2,20.0,1729.0,119.0,0.0,0.0,1729.0,119.0,1729.0,119.0,1.0,1.0,1317.677490234375,1317.3464965820312,0.07860821467653642,0.03930410733826821,78608.21467653642,39304.10733826821,105
93,1,14,14,1,10.0,11.0,309.0,0.0,0.0,11.0,309.0,11.0,309.0,1.0,1.0,1306.0992431640625,1306.0992431640625,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,106
94,1,14,14,1,10.0,418.75,479.75,0.0,0.0,418.75,479.75,418.75,479.75,1.0,1.0,1324.041748046875,1324.041748046875,0.19652063276979398,0.19652063276979398,196520.63276979397,196520.63276979397,107
95,1,14,14,1,10.0,471.0,1269.0,0.0,0.0,471.0,1269.0,471.0,1269.0,1.0,1.0,1330.16845703125,1330.16845703125,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,108
96,1,14,14,1,10.0,1678.0,1576.0,0.0,0.0,1678.0,1576.0,1678.0,1576.0,1.0,1.0,1304.00830078125,1304.00830078125,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,109
97,1,14,14,1,10.0,1132.0,1704.0,0.0,0.0,1132.0,1704.0,1132.0,1704.0,1.0,1.0,1306.3909912109375,1306.3909912109375,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,110
98,1,14,14,1,10.0,673.0,2004.0,0.0,0.0,673.0,2004.0,673.0,2004.0,1.0,1.0,1318.74169921875,1318.74169921875,0.0393041265539588,0.0393041265539588,39304.1265539588,39304.1265539588,112
99,2,15,16,2,20.0,1527.0,270.0,0.0,0.5,1527.0,269.5,1527.0,270.5,1.0,2.0,1315.9163818359375,1315.8413696289062,0.15721627562006113,0.07860813781003056,157216.27562006112,78608.13781003056,113
100,2,15,16,2,20.0,1566.0,390.5,1.0,0.5,1565.0,390.0,1567.0,391.0,3.0,2.0,1321.3441162109375,1320.4664916992188,0.11791222593260817,0.05895611296630408,117912.22593260817,58956.112966304085,114
101,1,15,15,1,10.0,1631.0,860.0,0.0,0.0,1631.0,860.0,1631.0,860.0,1.0,1.0,1315.496826171875,1315.496826171875,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,115
102,1,15,15,1,10.0,995.0,1079.0,0.0,0.0,995.0,1079.0,995.0,1079.0,1.0,1.0,1321.034423828125,1321.034423828125,0.039304088122577616,0.039304088122577616,39304.08812257762,39304.08812257762,116
103,1,15,15,1,10.0,671.5,1971.5,0.0,0.0,671.5,1971.5,671.5,1971.5,1.0,1.0,1316.452392578125,1316.452392578125,0.07860817624515523,0.07860817624515523,78608.17624515523,78608.17624515523,117
104,1,16,16,1,10.0,1744.0,410.0,0.0,0.0,1744.0,410.0,1744.0,410.0,1.0,1.0,1312.473876953125,1312.473876953125,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,118
105,1,16,16,1,10.0,1234.5,836.5,0.0,0.0,1234.5,836.5,1234.5,836.5,1.0,1.0,1309.833984375,1309.833984375,0.07860809937490588,0.07860809937490588,78608.09937490588,78608.09937490588,119
106,1,16,16,1,10.0,1977.0,1107.0,0.0,0.0,1977.0,1107.0,1977.0,1107.0,1.0,1.0,1308.56689453125,1308.56689453125,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,120
107,1,16,16,1,10.0,472.0,1271.0,0.0,0.0,472.0,1271.0,472.0,1271.0,1.0,1.0,1305.5888671875,1305.5888671875,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,121
108,1,16,16,1,10.0,1903.0,1567.0,0.0,0.0,1903.0,1567.0,1903.0,1567.0,1.0,1.0,1305.22998046875,1305.22998046875,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,122
109,1,16,16,1,10.0,1124.0,1877.0,0.0,0.0,1124.0,1877.0,1124.0,1877.0,1.0,1.0,1318.640869140625,1318.640869140625,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,123
110,1,16,16,1,10.0,1214.0,2022.0,0.0,0.0,1214.0,2022.0,1214.0,2022.0,1.0,1.0,1323.160400390625,1323.160400390625,0.03930404968745294,0.03930404968745294,39304.04968745294,39304.04968745294,124
111,1,17,17,1,10.0,994.0,1081.0,0.0,0.0,994.0,1081.0,994.0,1081.0,1.0,1.0,1316.947265625,1316.947265625,0.03930401125209654,0.03930401125209654,39304.01125209654,39304.01125209654,125
112,3,17,19,3,30.0,1856.0,1400.0,0.816496580927726,0.816496580927726,1855.0,1399.0,1857.0,1401.0,3.0,3.0,1325.43408203125,1322.2157796223958,0.11791191845912363,0.03930397281970788,117911.91845912363,39303.97281970788,127
113,1,17,17,1,10.0,1512.0,1574.0,0.0,0.0,1512.0,1574.0,1512.0,1574.0,1.0,1.0,1308.68212890625,1308.68212890625,0.03930401125209654,0.03930401125209654,39304.01125209654,39304.01125209654,128
114,1,17,17,1,10.0,702.0,2005.0,0.0,0.0,702.0,2005.0,702.0,2005.0,1.0,1.0,1321.056640625,1321.056640625,0.03930401125209654,0.03930401125209654,39304.01125209654,39304.01125209654,129
115,2,18,19,2,20.0,1475.0,361.0,0.0,0.0,1475.0,361.0,1475.0,361.0,1.0,1.0,1331.613525390625,1331.44580078125,0.0786079072070271,0.03930395360351355,78607.90720702709,39303.953603513546,130
116,6,18,23,6,60.0,1564.0925925925924,391.39351851851853,0.6301060289203487,1.286645623935055,1563.0,389.75,1565.0,393.0,3.0,4.25,1327.61767578125,1318.7516682942708,0.7074696660039153,0.11791161100065255,707469.6660039152,117911.61100065254,131
