event_id,n_detections,frame_start,frame_end,total_lifetime_frames,total_lifetime_seconds,active_frames,active_seconds,duty_cycle,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_detection_area_Mm2,total_area_km2,mean_detection_area_km2,original_cluster_id
11,24,0,49,50,250.0,24,120.0,0.48,959.548611111111,681.3923611111111,2.2311344724042557,3.9588800182915884,952.0,672.0,963.0,687.0,12.0,16.0,1289.67529296875,1276.2446034749348,1.2970271448700381,0.054042797702918255,1297027.1448700381,54042.79770291826,13
12,8,0,9,10,50.0,8,40.0,0.8,1225.6770833333335,670.6666666666667,0.8105612553108444,1.64147630029935,1224.25,668.5,1227.0,673.0,3.75,5.5,1325.490478515625,1305.8253021240234,0.668176800031156,0.0835221000038945,668176.8000311559,83522.10000389449,14
13,10,0,11,12,60.0,10,50.0,0.8333333333333334,2020.8545614035088,794.2618899521531,0.8048911297103192,2.1815470843927813,2019.375,790.0,2022.0,797.625,3.625,8.625,1335.436767578125,1318.3797485351563,4.4414143782416025,0.44414143782416027,4441414.378241602,444141.43782416027,15
14,7,0,16,17,85.0,7,35.0,0.4117647058823529,94.42857142857143,1007.5,2.498979383505129,8.64787339672097,91.0,997.0,97.0,1017.0,7.0,21.0,1292.935791015625,1272.8167201450892,0.3144354720335903,0.04491935314765576,314435.4720335903,44919.353147655755,16
15,44,0,46,47,235.0,44,220.0,0.9361702127659575,1978.2242266414144,1107.6178188131314,6.593123728935199,3.820102227401106,1965.8333333333333,1096.0,1995.0,1116.3333333333333,30.166666666666742,21.333333333333258,1331.056396484375,1289.3177712180398,6.603089493987823,0.15007021577245053,6603089.493987823,150070.21577245052,19
16,25,0,25,26,130.0,25,125.0,0.9615384615384616,562.9784418248418,1143.264209374939,2.364741365152857,2.714815363655442,558.0,1135.0,569.0,1147.9,12.0,13.900000000000091,1333.762939453125,1313.558525390625,10.8872408634764,0.435489634539056,10887240.8634764,435489.634539056,20
17,26,0,30,31,155.0,26,130.0,0.8387096774193549,1950.976923076923,1136.602564102564,3.0671546327323176,2.2136556198189092,1947.5,1131.0,1960.0,1143.0,13.5,13.0,1294.477783203125,1270.6536818284255,1.9259033538045964,0.07407320591556141,1925903.3538045965,74073.20591556141,21
18,7,0,22,23,115.0,7,35.0,0.30434782608695654,447.5904761904762,1398.561904761905,0.6594163570710037,2.872553676757021,446.3333333333333,1395.5,448.0,1404.0,2.6666666666666856,9.5,1338.716064453125,1300.9317452566963,0.9826144627194074,0.14037349467420107,982614.4627194074,140373.49467420107,26
19,33,0,35,36,180.0,33,165.0,0.9166666666666666,533.9171717171718,1424.139393939394,1.1943503710792112,1.974610809293501,531.5,1420.0,536.0,1427.5,5.5,8.5,1347.355224609375,1330.2355032256155,3.3015326794925373,0.10004644483310719,3301532.6794925374,100046.44483310719,29
20,27,0,33,34,170.0,27,135.0,0.7941176470588235,1582.4479344729343,1432.4977366255146,5.4011634777158894,8.398543230959563,1575.3333333333335,1419.0,1593.0,1444.0,18.666666666666515,26.0,1332.1328125,1291.84832989728,4.205497460027386,0.15575916518619948,4205497.460027386,155759.16518619948,30
21,45,0,48,49,245.0,45,225.0,0.9183673469387755,1362.8585222688296,1515.9797099164641,2.819761938657382,3.0545873215521446,1355.0,1509.25,1367.5,1522.9,13.5,14.650000000000091,1337.50244140625,1302.268709309896,12.655703003970835,0.28123784453268524,12655703.003970835,281237.84453268524,32
22,43,0,49,50,250.0,43,215.0,0.86,1153.591127613836,1517.939420884633,2.7662491344837665,2.0615520293361165,1144.5,1514.25,1158.0,1523.0,14.5,9.75,1331.01318359375,1313.1937369413154,8.961335242683852,0.20840314517869424,8961335.242683852,208403.14517869425,33
23,16,0,42,43,215.0,16,80.0,0.37209302325581395,1513.4375,1574.078125,3.983854132620822,1.9758675902941978,1509.0,1570.0,1524.0,1578.0,16.0,9.0,1308.68212890625,1275.038703918457,0.903994449472463,0.05649965309202894,903994.449472463,56499.65309202894,36
24,34,0,49,50,250.0,34,170.0,0.68,945.3553921568628,1802.1421568627452,4.110270733152228,2.6543472644382193,939.0,1797.0,954.0,1806.5,16.0,10.5,1295.271240234375,1280.3015100815717,3.065684592780391,0.09016719390530561,3065684.592780391,90167.19390530561,38
25,3,0,4,5,25.0,3,15.0,0.6,1974.5833333333333,1830.0833333333333,1.3591255358583407,1.296362432175337,1972.75,1828.25,1976.0,1831.0,4.25,3.75,1298.481689453125,1272.0493977864583,0.19652282337378704,0.06550760779126234,196522.82337378705,65507.607791262344,39
26,10,0,15,16,80.0,10,50.0,0.625,1318.705,1933.8933333333334,1.2341900177849434,1.6522409025320792,1316.0,1931.5,1320.5,1936.5,5.5,6.0,1319.825439453125,1304.0619873046876,1.3363534079482902,0.13363534079482903,1336353.4079482902,133635.34079482904,41
27,3,0,4,5,25.0,3,15.0,0.6,953.6666666666666,2008.1666666666667,0.8498365855987975,2.3921166824012206,952.5,2006.0,954.5,2011.5,3.0,6.5,1309.5576171875,1285.9431966145833,0.19652293865748263,0.06550764621916087,196522.93865748262,65507.64621916087,44
28,50,0,49,50,250.0,50,250.0,1.0,197.48,2023.506666666667,0.09797958971132711,0.07423685817107051,197.0,2023.3333333333333,197.5,2024.0,1.5,1.6666666666667425,1963.6666259765625,1638.0266284179688,3.9303711877211023,0.07860742375442205,3930371.1877211025,78607.42375442205,45
29,13,1,36,36,180.0,13,65.0,0.3611111111111111,155.34615384615384,370.65384615384613,1.3356734887834876,2.0322838174804474,153.0,367.0,158.0,374.0,6.0,8.0,1297.19384765625,1271.2155104417068,0.668166730949512,0.05139744084227015,668166.730949512,51397.44084227015,47
30,7,2,23,22,110.0,7,35.0,0.3181818181818182,70.0,616.4285714285714,8.635475005547093,7.9616427389101565,60.0,601.0,84.0,627.0,25.0,27.0,1303.5191650390625,1274.7437395368304,0.2751293085703153,0.039304186938616474,275129.3085703153,39304.186938616476,48
31,7,2,9,8,40.0,7,35.0,0.875,62.952380952380956,1496.1190476190475,0.11664236870396169,1.4439646857196315,62.666666666666664,1494.0,63.0,1498.3333333333333,1.3333333333333357,5.3333333333332575,1303.56689453125,1290.6043875558037,0.3930445706090061,0.056149224372715155,393044.5706090061,56149.22437271516,49
32,3,2,11,10,50.0,3,15.0,0.3,1544.0,1581.3333333333333,0.0,1.699673171197595,1544.0,1579.0,1544.0,1583.0,1.0,5.0,1312.0089111328125,1295.4061279296875,0.11791330200703112,0.03930443400234371,117913.30200703112,39304.43400234371,50
33,3,2,7,6,30.0,3,15.0,0.5,1997.6666666666667,1820.3333333333333,0.4714045207910317,1.8856180831641267,1997.0,1819.0,1998.0,1823.0,2.0,5.0,1277.7354736328125,1262.5916748046875,0.11791353259179284,0.03930451086393095,117913.53259179284,39304.51086393095,51
34,8,2,47,46,230.0,8,40.0,0.17391304347826086,1011.8333333333333,1876.375,4.003470716488107,5.02338282435253,1008.0,1870.0,1021.0,1882.0,14.0,13.0,1294.8681640625,1268.4669647216797,0.3930384984649713,0.04912981230812141,393038.4984649713,49129.812308121414,52
35,2,2,4,3,15.0,2,10.0,0.6666666666666666,543.0,1950.75,0.0,0.75,543.0,1950.0,543.0,1951.5,1.0,2.5,1298.4156494140625,1293.4352416992188,0.11791360946851913,0.058956804734259564,117913.60946851913,58956.80473425957,53
36,26,3,48,46,230.0,26,130.0,0.5652173913043478,617.5512820512821,122.91346153846153,1.6993709436752615,5.496914478776457,614.3333333333334,106.0,622.0,129.0,8.666666666666629,24.0,1347.9276123046875,1289.9567213792068,1.6114414795888838,0.0619785184457263,1611441.479588884,61978.5184457263,54
37,2,3,11,9,45.0,2,10.0,0.2222222222222222,1980.75,445.25,0.25,2.75,1980.5,442.5,1981.0,448.0,1.5,6.5,1277.7440185546875,1267.7821655273438,0.11791334042790005,0.05895667021395003,117913.34042790005,58956.67021395003,55
38,3,3,18,16,80.0,3,15.0,0.1875,541.6666666666666,1141.6666666666667,2.6246692913372702,3.299831645537222,538.0,1138.0,544.0,1146.0,7.0,9.0,1278.3558349609375,1267.3629150390625,0.11791295611494901,0.039304318704983,117912.956114949,39304.318704983,56
39,24,3,49,47,235.0,24,120.0,0.5106382978723404,548.7680555555556,1185.1243055555556,3.6479919535560765,2.088260723923213,540.5,1180.0,553.0,1189.5,13.5,10.5,1316.919677734375,1278.307337443034,2.201018404608244,0.09170910019201017,2201018.404608244,91709.10019201017,57
40,13,3,20,18,90.0,13,65.0,0.7222222222222222,470.5,1270.4743589743591,2.2870874995874626,1.6931815925427036,467.0,1267.0,475.0,1274.0,9.0,8.0,1330.16845703125,1284.2379338191106,0.8253866959713624,0.06349128430548942,825386.6959713624,63491.28430548942,58
41,6,3,30,28,140.0,6,30.0,0.21428571428571427,1899.6666666666667,1649.5,4.384315479321968,10.56330125166055,1893.0,1631.0,1907.0,1662.0,15.0,32.0,1283.4830322265625,1265.6594848632812,0.2358247208702096,0.03930412014503493,235824.7208702096,39304.12014503493,59
42,3,3,12,10,50.0,3,15.0,0.3,885.0,1927.3333333333333,4.96655480858378,0.9428090415820634,881.0,1926.0,892.0,1928.0,12.0,3.0,1267.1981201171875,1260.3819580078125,0.1179131867038189,0.03930439556793963,117913.1867038189,39304.39556793963,60
43,13,3,35,33,165.0,13,65.0,0.3939393939393939,701.1384615384615,2007.6076923076923,0.539997808454902,2.513184170441198,700.0,2004.0,702.0,2012.0,3.0,9.0,1328.646240234375,1303.2630239633413,1.0219085969703217,0.07860835361310167,1021908.5969703216,78608.35361310167,61
44,23,3,35,33,165.0,23,115.0,0.696969696969697,1213.5768115942028,2022.131884057971,1.3974505697655588,2.1494686066340427,1210.1666666666665,2019.0,1217.0,2026.0,7.833333333333485,8.0,1345.1029052734375,1330.4304623811142,2.3975445712639822,0.10424106831582532,2397544.5712639824,104241.06831582532,62
45,2,4,5,2,10.0,2,10.0,1.0,746.0,105.0,0.0,1.0,746.0,104.0,746.0,106.0,1.0,3.0,1284.60205078125,1269.3099975585938,0.07860898330557502,0.03930449165278751,78608.98330557502,39304.49165278751,64
46,4,4,7,4,20.0,4,20.0,1.0,587.5,530.875,1.1726039399558574,0.21650635094610965,585.5,530.5,588.5,531.0,4.0,1.5,1300.970458984375,1279.4048461914062,0.27513123018334007,0.06878280754583502,275131.2301833401,68782.80754583502,65
47,8,4,13,10,50.0,8,40.0,0.8,1049.3,1438.91875,0.3427827300200555,1.0951419713900248,1049.0,1437.25,1050.0,1440.25,2.0,4.0,1342.6246337890625,1323.6295928955078,0.9826072759014364,0.12282590948767955,982607.2759014363,122825.90948767954,66
48,7,4,12,9,45.0,7,35.0,0.7777777777777778,1846.5,1512.5714285714287,7.275202500863562,5.900536122303824,1835.0,1503.0,1855.0,1520.0,21.0,18.0,1295.586181640625,1268.7913992745537,0.31443516456530174,0.044919309223614534,314435.16456530173,44919.30922361453,67
49,24,4,49,46,230.0,24,120.0,0.5217391304347826,1900.4953703703704,1567.638888888889,3.0982669997791428,4.229776684704422,1894.0,1559.0,1908.0,1579.0,15.0,21.0,1309.38818359375,1276.2236785888672,1.7686603685484932,0.07369418202285388,1768660.3685484931,73694.18202285389,68
50,23,5,32,28,140.0,23,115.0,0.8214285714285714,9.527380952380954,311.5153209109731,1.3956866819622669,2.343747498059009,6.375,308.1666666666667,11.0,316.25,5.625,9.083333333333314,1361.6959228515625,1337.124564792799,3.891088543963054,0.16917776278100236,3891088.543963054,169177.76278100236,69
51,6,5,16,12,60.0,6,30.0,0.5,558.4166666666666,526.25,3.610363170405745,2.4790791301072526,555.0,524.0,563.0,530.0,9.0,7.0,1280.155517578125,1266.036641438802,0.27512973135275715,0.04585495522545952,275129.73135275714,45854.955225459526,70
52,3,5,23,19,95.0,3,15.0,0.15789473684210525,880.8333333333334,1837.8333333333333,3.0641293851417055,2.3921166824012206,876.5,1834.5,883.0,1840.0,7.5,6.5,1282.0224609375,1269.6661783854167,0.15721627559552667,0.05240542519850889,157216.27559552668,52405.425198508885,71
53,13,5,45,41,205.0,13,65.0,0.3170731707317073,675.1153846153846,2004.4358974358975,2.7256181102348576,1.8975225205452362,672.0,2002.0,680.0,2008.0,9.0,7.0,1318.74169921875,1284.4891451322114,0.7074641320098523,0.05442031784691171,707464.1320098522,54420.31784691171,72
54,9,6,15,10,50.0,9,45.0,0.9,1729.5,118.22222222222223,0.408248290463863,1.003081671403766,1729.0,116.5,1730.0,120.0,2.0,4.5,1317.677490234375,1297.3564860026042,0.6681724572273031,0.07424138413636701,668172.4572273031,74241.384136367,73
55,2,6,7,2,10.0,2,10.0,1.0,687.0,473.0,0.0,0.0,687.0,473.0,687.0,473.0,1.0,1.0,1331.05419921875,1308.4296875,0.07860882957048612,0.03930441478524306,78608.82957048612,39304.41478524306,74
56,36,6,49,44,220.0,36,180.0,0.8181818181818182,1776.2903328924162,1182.477237654321,2.049554191142285,3.327389235871103,1771.5,1168.0,1782.0,1186.5,11.5,19.5,1323.22900390625,1285.5824754503037,4.795022963920661,0.13319508233112948,4795022.963920661,133195.08233112947,75
57,2,7,23,17,85.0,2,10.0,0.11764705882352941,349.5,448.0,3.5,0.0,346.0,448.0,353.0,448.0,8.0,1.0,1263.54638671875,1260.22900390625,0.07860817622786384,0.03930408811393192,78608.17622786383,39304.08811393192,76
58,9,7,15,9,45.0,9,45.0,1.0,904.3145502645502,1741.2362433862434,1.3328705000003673,1.091702239170392,902.5,1739.1666666666665,906.0,1742.142857142857,4.5,3.9761904761905953,1320.469970703125,1303.2138671875,1.3756473116547834,0.15284970129497594,1375647.3116547833,152849.70129497594,77
59,7,7,18,12,60.0,7,35.0,0.5833333333333334,211.57142857142858,2037.857142857143,0.41649656391752143,0.6388765649999398,211.0,2037.0,212.0,2039.0,2.0,3.0,1295.696044921875,1282.029820033482,0.3537371389544895,0.0505338769934985,353737.1389544895,50533.876993498496,78
60,19,8,48,41,205.0,19,95.0,0.4634146341463415,920.2076023391813,566.7076023391813,1.5683376892821486,3.655886581168445,916.0,561.0,923.0,575.0,8.0,15.0,1277.91748046875,1269.4203523334704,2.2402937843921165,0.11791019917853245,2240293.7843921166,117910.19917853245,79
61,2,9,10,2,10.0,2,10.0,1.0,1638.0,1176.0,1.0,2.0,1637.0,1174.0,1639.0,1178.0,3.0,5.0,1271.124267578125,1266.5109252929688,0.07860859897871084,0.03930429948935542,78608.59897871084,39304.29948935542,80
62,4,9,14,6,30.0,4,20.0,0.6666666666666666,965.875,1884.3125,1.0825317547305484,0.8172935519138763,964.5,1883.0,967.5,1885.0,4.0,3.0,1287.9619140625,1274.9434509277344,0.3144334735933308,0.0786083683983327,314433.47359333077,78608.36839833269,81
63,20,10,33,24,120.0,20,100.0,0.8333333333333334,564.0716666666667,460.4358333333333,1.7101827387738444,3.1832298194339264,562.0,457.0,568.0,468.0,7.0,12.0,1340.8819580078125,1320.7509338378907,2.279624582086532,0.11398122910432659,2279624.582086532,113981.22910432659,82
64,40,10,48,39,195.0,40,200.0,1.0256410256410255,1577.1818650793653,1269.4842460317461,3.321139880495867,4.668637022962855,1568.3333333333333,1256.8,1582.0,1274.6666666666667,14.666666666666742,18.866666666666788,1319.109130859375,1304.13125,7.703522679045952,0.1925880669761488,7703522.679045952,192588.0669761488,83
65,5,10,14,5,25.0,5,25.0,1.0,1131.9,1703.4,0.19999999999999998,0.8,1131.5,1702.0,1132.0,1704.0,1.5,3.0,1326.0966796875,1306.3852294921876,0.23582522047616591,0.047165044095233186,235825.2204761659,47165.044095233185,84
66,32,10,49,40,200.0,32,160.0,0.8,744.5837673611111,1740.3238399621212,3.2117262084324096,2.54522693128301,738.5,1736.0,751.0,1745.0,13.5,10.0,1311.1353759765625,1296.1050033569336,6.485085686479076,0.20265892770247113,6485085.686479076,202658.92770247112,85
67,4,11,14,4,20.0,4,20.0,1.0,1363.5,586.25,0.6123724356957945,0.5590169943749475,1363.0,585.5,1364.5,587.0,2.5,2.5,1323.6697998046875,1281.0451965332031,0.23582502833420738,0.058956257083551844,235825.02833420737,58956.25708355184,87
68,4,11,14,4,20.0,4,20.0,1.0,1781.125,1151.375,0.739509972887452,0.960143218483576,1780.0,1150.0,1782.0,1152.5,3.0,3.5,1290.6121826171875,1274.1883544921875,0.19652094020086883,0.04913023505021721,196520.94020086882,49130.235050217205,88
69,12,12,32,21,105.0,12,60.0,0.5714285714285714,1479.4166666666667,350.6388888888889,2.9568658332016953,7.879542585583551,1475.0,339.0,1484.0,363.0,10.0,25.0,1331.613525390625,1283.5453796386719,0.7074702810060217,0.05895585675050181,707470.2810060218,58955.85675050181,89
70,2,12,14,3,15.0,2,10.0,0.6666666666666666,311.5,444.5,0.5,0.5,311.0,444.0,312.0,445.0,2.0,2.0,1291.9007568359375,1285.4329223632812,0.07860832996273084,0.03930416498136542,78608.32996273084,39304.16498136542,90
71,4,12,17,6,30.0,4,20.0,0.6666666666666666,1234.375,836.5,0.414578098794425,0.9354143466934853,1234.0,835.5,1235.0,838.0,2.0,3.5,1314.9298095703125,1296.5827331542969,0.23582460556712415,0.058956151391781036,235824.60556712415,58956.15139178104,91
72,3,12,14,3,15.0,3,15.0,1.0,1156.3333333333333,1805.3333333333333,0.4714045207910317,0.4714045207910317,1156.0,1805.0,1157.0,1806.0,2.0,2.0,1319.943359375,1294.1444905598958,0.11791249495088263,0.03930416498362754,117912.49495088262,39304.16498362755,92
73,5,13,19,7,35.0,5,25.0,0.7142857142857143,999.4666666666666,688.4333333333334,1.0022197585581958,1.7178798302300056,998.0,686.0,1001.0,691.0,4.0,6.0,1278.4727783203125,1269.727685546875,0.3144326281069989,0.06288652562139978,314432.6281069989,62886.52562139978,93
74,2,14,23,10,50.0,2,10.0,0.2,1541.0,232.5,0.0,0.5,1541.0,232.0,1541.0,233.0,1.0,2.0,1298.7568359375,1289.0221557617188,0.07860790721304041,0.039303953606520205,78607.90721304041,39303.953606520205,94
75,2,14,15,2,10.0,2,10.0,1.0,1631.1666666666665,860.1666666666667,0.16666666666662877,0.16666666666668561,1631.0,860.0,1631.3333333333333,860.3333333333334,1.3333333333332575,1.3333333333333712,1315.496826171875,1302.2643432617188,0.15721646778445403,0.07860823389222701,157216.46778445403,78608.23389222701,95
76,12,14,31,18,90.0,12,60.0,0.6666666666666666,50.93055555555555,1055.4722222222224,0.5246618546534474,1.7818962711077297,50.0,1053.0,52.0,1059.0,3.0,7.0,1300.7435302734375,1283.4861653645833,0.5895563640850768,0.04912969700708974,589556.3640850768,49129.69700708974,96
77,2,15,16,2,10.0,2,10.0,1.0,1527.0,270.0,0.0,0.5,1527.0,269.5,1527.0,270.5,1.0,2.0,1315.9163818359375,1315.8413696289062,0.15721627562006113,0.07860813781003056,157216.27562006112,78608.13781003056,97
78,7,15,30,16,80.0,7,35.0,0.4375,993.8571428571429,1081.857142857143,0.9529760045804525,1.7261494247992246,992.5,1079.0,995.0,1084.0,3.5,6.0,1321.034423828125,1294.790248325893,0.3537344871764446,0.05053349816806352,353734.4871764446,50533.49816806352,98
79,5,16,41,26,130.0,5,25.0,0.19230769230769232,568.9,490.9,4.454211490264018,2.5768197453450252,566.0,486.0,577.5,493.5,12.5,8.5,1292.3985595703125,1274.3080810546876,0.31442694024748497,0.06288538804949699,314426.94024748495,62885.38804949699,99
80,7,20,49,30,150.0,7,35.0,0.23333333333333334,897.7142857142857,599.5714285714286,3.0572763655760995,3.288818409491811,894.0,596.0,904.0,606.0,11.0,11.0,1285.2315673828125,1272.0359061104912,0.27512204511581595,0.03930314930225942,275122.04511581594,39303.14930225942,100
81,10,20,44,25,125.0,10,50.0,0.4,1701.275,1760.855,6.275398393727684,3.5403707432979363,1690.0,1755.0,1709.5,1766.0,20.5,12.0,1312.979248046875,1283.2240112304687,0.7467616484139399,0.07467616484139399,746761.6484139399,74676.16484139398,101
82,2,20,21,2,10.0,2,10.0,1.0,953.5,1821.5,0.5,0.5,953.0,1821.0,954.0,1822.0,2.0,2.0,1275.498291015625,1266.3427124023438,0.07860775347639545,0.03930387673819773,78607.75347639545,39303.87673819772,102
83,16,20,37,18,90.0,16,80.0,0.8888888888888888,1343.1734064020345,1931.755105825225,1.9442498512310524,2.151610831488269,1340.0,1929.0,1347.0,1936.0,8.0,8.0,1317.578369140625,1295.7717361450195,4.1661874145731925,0.26038671341082453,4166187.4145731926,260386.71341082454,103
84,19,21,49,29,145.0,19,95.0,0.6551724137931034,1892.6545611509237,396.9226917819023,1.7796255853319771,2.361253055576011,1889.0,393.5,1895.7916666666667,402.22222222222223,7.7916666666667425,9.722222222222229,1327.7100830078125,1312.9829230057567,5.777553454748978,0.30408176077626203,5777553.454748978,304081.76077626203,104
85,6,21,26,6,30.0,6,30.0,1.0,536.75,1798.25,0.6291528696058958,0.3818813079129867,535.5,1798.0,537.5,1799.0,3.0,2.0,1317.455810546875,1292.031229654948,0.35373383379426643,0.05895563896571107,353733.83379426645,58955.63896571107,105
86,2,24,33,10,50.0,2,10.0,0.2,1747.0,1209.5,1.0,4.5,1746.0,1205.0,1748.0,1214.0,3.0,10.0,1271.096435546875,1266.7130737304688,0.0786071385743457,0.03930356928717285,78607.1385743457,39303.56928717285,106
87,7,24,39,16,80.0,7,35.0,0.4375,1934.607142857143,1570.9285714285713,0.884965120954562,1.7408653724219914,1933.0,1569.0,1936.0,1573.5,4.0,5.5,1321.55859375,1281.6015101841517,0.3537304903224717,0.050532927188924534,353730.4903224717,50532.927188924536,107
88,19,25,48,24,120.0,19,95.0,0.7916666666666666,1301.2280701754385,1549.0614035087717,2.3297030194464856,6.661886559608102,1296.0,1531.0,1304.5,1556.3333333333333,9.5,26.333333333333258,1317.10595703125,1276.6939890008223,1.2184005216002372,0.06412634324211774,1218400.521600237,64126.34324211774,108
89,14,26,39,14,70.0,14,70.0,1.0,1953.914527932385,3.5074469181612042,0.8120734383097398,1.398795779921763,1952.6666666666667,0.5,1955.3333333333333,5.333333333333333,3.666666666666515,5.833333333333333,1340.412109375,1321.2828020368304,2.8298483421875193,0.20213202444196568,2829848.342187519,202132.02444196568,109
90,4,27,30,4,20.0,4,20.0,1.0,1540.875,128.5,0.739509972887452,0.5,1540.0,128.0,1542.0,129.0,3.0,2.0,1293.16845703125,1285.2977294921875,0.1965178656865975,0.04912946642164937,196517.86568659748,49129.46642164937,110
91,17,27,49,23,115.0,17,85.0,0.7391304347826086,1218.9411764705883,842.8529411764706,1.7310516434778958,2.140400635136497,1217.0,840.0,1223.0,846.0,7.0,7.0,1326.39013671875,1317.89743939568,1.2970081597553345,0.07629459763266673,1297008.1597553345,76294.59763266673,111
92,4,27,46,20,100.0,4,20.0,0.2,225.625,1434.25,1.709349291397168,2.277608394786075,224.0,1432.0,228.0,1437.0,5.0,6.0,1297.944091796875,1283.794677734375,0.19651594415148282,0.049128986037870706,196515.94415148284,49128.98603787071,112
93,3,27,41,15,75.0,3,15.0,0.2,1547.6666666666667,1457.3333333333333,1.699673171197595,1.699673171197595,1546.0,1455.0,1550.0,1459.0,5.0,5.0,1302.1163330078125,1282.2152099609375,0.11790992004872942,0.03930330668290981,117909.92004872943,39303.30668290981,113
94,6,27,46,20,100.0,6,30.0,0.3,1521.9166666666667,1500.8333333333333,2.008661798865658,2.91070819942883,1519.5,1498.0,1526.0,1506.0,7.5,9.0,1287.24072265625,1267.935323079427,0.27512250626222956,0.04585375104370493,275122.5062622296,45853.75104370493,114
95,5,28,35,8,40.0,5,25.0,0.625,7.5,344.5,0.8944271909999159,1.6733200530681511,6.5,342.0,9.0,346.0,3.5,5.0,1338.3477783203125,1287.759765625,0.275124081923366,0.0550248163846732,275124.081923366,55024.8163846732,115
96,4,28,49,22,110.0,4,20.0,0.18181818181818182,1589.25,1931.375,0.82915619758885,3.149900792088538,1588.0,1928.0,1590.0,1935.0,3.0,8.0,1319.7725830078125,1298.0510864257812,0.19651548303008448,0.04912887075752112,196515.4830300845,49128.87075752112,116
97,4,29,32,4,20.0,4,20.0,1.0,513.125,307.33333333333337,1.1388041973930374,0.7359800721939873,512.0,306.5,514.5,308.5,3.5,3.0,1316.8695068359375,1295.9681091308594,0.35373141269986397,0.08843285317496599,353731.41269986395,88432.85317496599,117
98,20,29,49,21,105.0,20,100.0,0.9523809523809523,2020.9021099414701,796.0304516393192,1.5103730840257965,2.2985781029115118,2017.0,793.25,2023.7826086956522,803.0,7.782608695652243,10.75,1336.451416015625,1322.0309814453126,9.43271520620798,0.471635760310399,9432715.206207981,471635.760310399,118
