event_id,n_detections,frame_start,frame_end,total_lifetime_frames,total_lifetime_seconds,active_frames,active_seconds,duty_cycle,x_centroid,y_centroid,x_std,y_std,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width_px,bbox_height_px,peak_intensity,mean_intensity,total_area_Mm2,mean_detection_area_Mm2,total_area_km2,mean_detection_area_km2,original_cluster_id
21,3,0,7,8,40.0,3,15.0,0.375,325.71944444444443,1968.0481481481481,0.8706195466802678,1.137332571075448,324.9,1966.5,326.925,1969.2,3.025000000000034,3.7000000000000455,1314.9417724609375,1310.1077473958333,1.297049204545676,0.4323497348485587,1297049.204545676,432349.7348485587,30
22,50,0,49,50,250.0,50,250.0,1.0,197.48,2023.506666666667,0.09797958971132711,0.07423685817107051,197.0,2023.3333333333333,197.5,2024.0,1.5,1.6666666666667425,1963.6666259765625,1638.0266284179688,3.9303711877211023,0.07860742375442205,3930371.1877211025,78607.42375442205,31
23,21,0,24,25,125.0,21,105.0,0.84,534.5113378684808,59.79563492063492,0.9170124520125381,1.8223836414318275,533.0,56.0,536.0,64.0,4.0,9.0,1356.856201171875,1324.1585460844494,2.711984616598783,0.12914212459994204,2711984.616598783,129142.12459994204,32
25,3,0,4,5,25.0,3,15.0,0.6,239.0,174.0,0.816496580927726,1.632993161855452,238.0,172.0,240.0,176.0,3.0,5.0,1323.8822021484375,1283.7275797526042,0.11791380163493559,0.03930460054497853,117913.80163493559,39304.60054497853,35
29,6,0,5,6,30.0,6,30.0,1.0,447.5222222222222,1397.6555555555558,0.688978488796781,1.9688939051854524,446.3333333333333,1395.5,448.0,1401.3333333333333,2.6666666666666856,6.8333333333332575,1338.716064453125,1304.4911702473958,0.9433106436279088,0.15721844060465148,943310.6436279089,157218.4406046515,40
26,40,0,40,41,205.0,40,200.0,0.975609756097561,1550.6022926032301,288.4973876470752,2.843784547756969,2.307918364688881,1544.0,284.2307692307692,1556.0833333333335,293.25,13.083333333333485,10.019230769230774,1333.1536865234375,1322.0166229248048,10.14044770161973,0.25351119254049326,10140447.70161973,253511.19254049327,36
27,15,0,14,15,75.0,15,75.0,1.0,631.5347619047619,540.858783068783,2.6329991751013977,2.107389098031868,627.0,538.9166666666667,635.0,546.3,9.0,8.383333333333212,1337.9183349609375,1302.831876627604,2.712012095356612,0.18080080635710746,2712012.095356612,180800.80635710747,37
28,24,0,25,26,130.0,24,120.0,0.9230769230769231,1950.3430555555558,1136.298611111111,2.191095810037853,1.8647740694912431,1947.5,1131.0,1956.0,1140.0,9.5,10.0,1294.477783203125,1270.5552520751953,1.7293844120646429,0.07205768383602679,1729384.4120646429,72057.68383602679,38
56,11,0,25,26,130.0,11,55.0,0.4230769230769231,708.8636363636364,91.9090909090909,1.7849230832792602,1.427301678918871,706.5,89.0,711.0,94.0,5.5,6.0,1299.1629638671875,1276.7202592329545,0.7467769439990576,0.06788881309082341,746776.9439990576,67888.81309082342,75
48,40,0,44,45,225.0,40,200.0,0.8888888888888888,973.6784431193806,43.921514769952275,3.1722413352706287,2.549995564733375,969.5,38.8125,984.0,49.666666666666664,15.5,11.854166666666664,1335.96630859375,1310.7747650146484,13.048901260199841,0.326222531504996,13048901.260199841,326222.531504996,66
24,7,1,14,14,70.0,7,35.0,0.5,655.1904761904763,94.54761904761904,1.001699236569647,1.4439646857196486,654.0,93.0,657.0,97.0,4.0,5.0,1325.112060546875,1281.7982526506696,0.5895674324060669,0.08422391891515242,589567.4324060669,84223.91891515242,33
31,4,1,8,8,40.0,4,20.0,0.5,156.625,368.875,1.0825317547305484,1.5155444566227676,155.0,367.0,158.0,371.0,4.0,5.0,1278.00244140625,1268.310302734375,0.2358272573465913,0.058956814336647824,235827.2573465913,58956.814336647825,45
39,24,1,47,47,235.0,24,120.0,0.5106382978723404,945.6319444444443,1802.96875,3.6273074286719544,2.0301278951911725,939.25,1799.5,952.1666666666666,1806.5,13.916666666666629,8.0,1295.271240234375,1280.339619954427,2.0437841815146083,0.08515767422977534,2043784.1815146082,85157.67422977534,54
30,3,2,12,11,55.0,3,15.0,0.2727272727272727,704.2707231040564,100.92438271604938,0.5968304522365344,1.2693589634349935,703.4285714285714,99.91071428571428,704.7407407407408,102.71428571428572,2.312169312169317,3.803571428571445,1335.922607421875,1330.677001953125,1.1791330968695803,0.39304436562319345,1179133.0968695804,393044.36562319344,44
32,8,2,14,13,65.0,8,40.0,0.6153846153846154,980.75,657.625,0.9682458365518543,1.1110243021644486,980.0,656.0,983.0,659.0,4.0,4.0,1284.114501953125,1268.5216522216797,0.3144345496644326,0.03930431870805408,314434.54966443265,39304.31870805408,46
35,3,2,4,3,15.0,3,15.0,1.0,1577.0,1438.5,0.408248290463863,0.7071067811865476,1576.5,1438.0,1577.5,1439.5,2.0,2.5,1279.83984375,1274.3734130859375,0.19652274649152973,0.06550758216384324,196522.74649152975,65507.58216384324,49
36,7,2,9,8,40.0,7,35.0,0.875,62.952380952380956,1496.1190476190475,0.11664236870396169,1.4439646857196315,62.666666666666664,1494.0,63.0,1498.3333333333333,1.3333333333333357,5.3333333333332575,1303.56689453125,1290.6043875558037,0.3930445706090061,0.056149224372715155,393044.5706090061,56149.22437271516,50
37,6,2,16,15,75.0,6,30.0,0.4,1460.2704792429793,1582.9561955636955,0.6068908237356121,0.6837921857788027,1459.142857142857,1582.015873015873,1460.9102564102564,1583.892857142857,2.7673992673992416,2.876984126984098,1317.0093994140625,1315.5598754882812,4.913045141818763,0.8188408569697939,4913045.141818764,818840.8569697939,52
38,3,2,11,10,50.0,3,15.0,0.3,1544.0,1581.3333333333333,0.0,1.699673171197595,1544.0,1579.0,1544.0,1583.0,1.0,5.0,1312.0089111328125,1295.4061279296875,0.11791330200703112,0.03930443400234371,117913.30200703112,39304.43400234371,53
33,14,2,20,19,95.0,14,70.0,0.7368421052631579,1980.7059027777777,1105.3714781746032,1.8545832633101054,2.164470811635038,1977.0,1100.5,1982.6666666666667,1107.15625,6.6666666666667425,7.65625,1331.056396484375,1298.985063825335,2.6726990524657905,0.1909070751761279,2672699.0524657904,190907.0751761279,47
34,6,2,9,8,40.0,6,30.0,0.75,1581.3055555555554,1422.0555555555554,0.36535962327682975,1.4582671942673986,1581.0,1419.0,1582.0,1423.3333333333333,2.0,5.3333333333332575,1332.1328125,1289.747090657552,0.3537400597385263,0.05895667662308771,353740.0597385263,58956.67662308771,48
40,11,3,26,24,120.0,11,55.0,0.4583333333333333,551.6212121212121,1184.8939393939393,0.7145349165182772,1.3730316071768844,550.0,1182.3333333333333,553.0,1187.0,4.0,5.6666666666667425,1296.584228515625,1274.652987393466,0.7074765453267748,0.06431604957516135,707476.5453267748,64316.04957516135,55
42,23,3,35,33,165.0,23,115.0,0.696969696969697,1213.5768115942028,2022.131884057971,1.3974505697655588,2.1494686066340427,1210.1666666666665,2019.0,1217.0,2026.0,7.833333333333485,8.0,1345.1029052734375,1330.4304623811142,2.3975445712639822,0.10424106831582532,2397544.5712639824,104241.06831582532,58
41,8,3,17,15,75.0,8,40.0,0.5333333333333333,701.225,2005.925,0.4520785330006335,1.3423393758658924,700.8,2004.0,702.0,2007.5,2.2000000000000455,4.5,1328.646240234375,1314.1098022460938,0.7860881804260764,0.09826102255325955,786088.1804260764,98261.02255325955,57
52,13,3,20,18,90.0,13,65.0,0.7222222222222222,470.5,1270.4743589743591,2.2870874995874626,1.6931815925427036,467.0,1267.0,475.0,1274.0,9.0,8.0,1330.16845703125,1284.2379338191106,0.8253866959713624,0.06349128430548942,825386.6959713624,63491.28430548942,70
59,3,3,8,6,30.0,3,15.0,0.5,1572.3772402820778,394.65339482284145,1.1216968242404408,1.53497330509392,1571.3491228070175,393.5019607843137,1573.9375,396.8228070175439,3.5883771929825343,4.3208462332301565,1328.8843994140625,1327.5957845052083,3.3015726480979826,1.100524216032661,3301572.6480979826,1100524.216032661,78
44,8,4,13,10,50.0,8,40.0,0.8,1049.3,1438.91875,0.3427827300200555,1.0951419713900248,1049.0,1437.25,1050.0,1440.25,2.0,4.0,1342.6246337890625,1323.6295928955078,0.9826072759014364,0.12282590948767955,982607.2759014363,122825.90948767954,62
43,4,4,7,4,20.0,4,20.0,1.0,587.5,530.875,1.1726039399558574,0.21650635094610965,585.5,530.5,588.5,531.0,4.0,1.5,1300.970458984375,1279.4048461914062,0.27513123018334007,0.06878280754583502,275131.2301833401,68782.80754583502,60
47,6,4,26,23,115.0,6,30.0,0.2608695652173913,671.6250000000001,1969.3194444444443,0.7557648811340554,1.8310697305194494,670.0,1966.1666666666667,672.3333333333334,1972.0,3.3333333333333712,6.8333333333332575,1322.287109375,1303.9964396158855,1.1005121229349681,0.18341868715582801,1100512.1229349682,183418.68715582803,65
46,5,4,21,18,90.0,5,25.0,0.2777777777777778,1465.904017094017,1590.2635897435898,1.6795156605749852,0.7558723472469816,1463.7,1589.3666666666668,1468.5833333333335,1591.2051282051282,5.883333333333439,2.838461538461388,1318.668701171875,1314.4185302734375,3.773207716702159,0.7546415433404319,3773207.716702159,754641.5433404319,64
45,19,4,48,45,225.0,19,95.0,0.4222222222222222,1899.7573099415206,1567.3859649122808,1.7903621232215479,3.390001911184297,1897.0,1562.5,1903.5,1572.5,7.5,11.0,1309.38818359375,1278.7978130139802,1.4935390920429163,0.0786073206338377,1493539.0920429165,78607.3206338377,63
50,3,5,16,12,60.0,3,15.0,0.25,555.0,524.0,0.0,0.0,555.0,524.0,555.0,524.0,1.0,1.0,1266.4967041015625,1263.04833984375,0.11791291769238443,0.03930430589746148,117912.91769238444,39304.305897461476,68
51,4,5,13,9,45.0,4,20.0,0.4444444444444444,547.15,1185.3916666666667,0.20615528128088165,1.6961353129983656,547.0,1183.0,547.5,1187.4,1.5,5.400000000000091,1281.6632080078125,1273.5843505859375,0.5895660104255181,0.14739150260637954,589566.0104255182,147391.50260637954,69
49,23,5,32,28,140.0,23,115.0,0.8214285714285714,9.527380952380954,311.5153209109731,1.3956866819622669,2.343747498059009,6.375,308.1666666666667,11.0,316.25,5.625,9.083333333333314,1361.6959228515625,1337.124564792799,3.891088543963054,0.16917776278100236,3891088.543963054,169177.76278100236,67
54,34,6,49,44,220.0,34,170.0,0.7727272727272727,1776.3074112978522,1183.0739379084969,2.030334756924832,2.051655018415748,1771.5,1178.5,1782.0,1186.5,11.5,9.0,1323.22900390625,1285.0614229090074,4.55920143286847,0.1340941597902491,4559201.4328684695,134094.1597902491,72
53,9,6,15,10,50.0,9,45.0,0.9,1729.5,118.22222222222223,0.408248290463863,1.003081671403766,1729.0,116.5,1730.0,120.0,2.0,4.5,1317.677490234375,1297.3564860026042,0.6681724572273031,0.07424138413636701,668172.4572273031,74241.384136367,71
55,10,6,22,17,85.0,10,50.0,0.5882352941176471,238.96666666666664,1573.353888888889,1.396026106091461,1.0044839286733034,237.5,1572.0,242.0,1575.0,5.5,4.0,1343.71630859375,1305.7300903320313,1.218425424997324,0.1218425424997324,1218425.4249973241,121842.5424997324,74
57,9,7,15,9,45.0,9,45.0,1.0,904.3145502645502,1741.2362433862434,1.3328705000003673,1.091702239170392,902.5,1739.1666666666665,906.0,1742.142857142857,4.5,3.9761904761905953,1320.469970703125,1303.2138671875,1.3756473116547834,0.15284970129497594,1375647.3116547833,152849.70129497594,76
58,7,7,18,12,60.0,7,35.0,0.5833333333333334,211.57142857142858,2037.857142857143,0.41649656391752143,0.6388765649999398,211.0,2037.0,212.0,2039.0,2.0,3.0,1295.696044921875,1282.029820033482,0.3537371389544895,0.0505338769934985,353737.1389544895,50533.876993498496,77
60,17,8,48,41,205.0,17,85.0,0.4146341463414634,920.533496732026,565.8129084967321,1.2235125655228214,2.6977361708831102,917.6666666666666,561.0,923.0,569.4444444444445,6.333333333333371,9.444444444444457,1277.91748046875,1268.6958295036766,2.0044746744718513,0.11791027496893243,2004474.6744718514,117910.27496893243,79
61,5,8,25,18,90.0,5,25.0,0.2777777777777778,1840.8,1162.9,0.5099019513592785,0.66332495807108,1840.0,1162.0,1841.5,1164.0,2.5,3.0,1309.4976806640625,1287.8980224609375,0.39304230313276234,0.07860846062655247,393042.3031327623,78608.46062655246,80
62,4,8,13,6,30.0,4,20.0,0.6666666666666666,1592.5,1423.5,0.8660254037844386,2.0615528128088303,1591.0,1421.0,1593.0,1426.0,3.0,6.0,1315.5677490234375,1283.1802978515625,0.15721700580796663,0.03930425145199166,157217.00580796663,39304.25145199166,81
63,4,9,14,6,30.0,4,20.0,0.6666666666666666,965.875,1884.3125,1.0825317547305484,0.8172935519138763,964.5,1883.0,967.5,1885.0,4.0,3.0,1287.9619140625,1274.9434509277344,0.3144334735933308,0.0786083683983327,314433.47359333077,78608.36839833269,82
64,17,10,27,18,90.0,17,85.0,0.9444444444444444,563.4470588235295,459.1794117647059,0.908730984987161,1.1690386169695897,562.0,457.0,565.0,461.6666666666667,4.0,5.666666666666686,1340.8819580078125,1322.3661965762867,2.0438039349361334,0.12022376087859608,2043803.9349361334,120223.76087859608,83
65,3,10,14,5,25.0,3,15.0,0.6,1574.625,1264.295634920635,0.7414637675022241,0.8047879288863692,1574.0,1263.2916666666667,1575.6666666666667,1265.2619047619048,2.6666666666667425,2.9702380952380736,1315.45947265625,1311.2107747395833,0.9039956409444181,0.301331880314806,903995.640944418,301331.880314806,84
66,4,10,22,13,65.0,4,20.0,0.3076923076923077,1253.6666666666667,1524.5,0.408248290463863,0.8660254037844386,1253.0,1523.0,1254.0,1525.0,2.0,3.0,1294.252685546875,1271.4701538085938,0.2358246055757427,0.058956151393935674,235824.6055757427,58956.151393935674,85
67,5,10,14,5,25.0,5,25.0,1.0,1131.9,1703.4,0.19999999999999998,0.8,1131.5,1702.0,1132.0,1704.0,1.5,3.0,1326.0966796875,1306.3852294921876,0.23582522047616591,0.047165044095233186,235825.2204761659,47165.044095233185,86
68,21,10,39,30,150.0,21,105.0,0.7,742.9649470899471,1741.612914862915,2.3232714010806874,1.9950083851088924,738.5,1738.0,746.5,1745.0,9.0,8.0,1311.1353759765625,1295.5648135230654,4.284115628312189,0.20400550611010423,4284115.628312189,204005.50611010424,87
69,10,10,20,11,55.0,10,50.0,0.9090909090909091,1720.5583333333336,1782.2333333333336,1.0408663592305119,1.84421015914974,1719.0,1778.5,1722.0,1785.0,4.0,7.5,1311.0753173828125,1287.57705078125,1.021907059694561,0.10219070596945609,1021907.059694561,102190.70596945609,88
70,4,11,14,4,20.0,4,20.0,1.0,1363.5,586.25,0.6123724356957945,0.5590169943749475,1363.0,585.5,1364.5,587.0,2.5,2.5,1323.6697998046875,1281.0451965332031,0.23582502833420738,0.058956257083551844,235825.02833420737,58956.25708355184,89
71,3,11,16,6,30.0,3,15.0,0.5,91.66666666666667,997.6666666666666,0.9428090415820634,0.9428090415820634,91.0,997.0,93.0,999.0,3.0,3.0,1265.916015625,1261.5084228515625,0.11791249493743916,0.039304164979146385,117912.49493743916,39304.164979146386,90
72,4,11,14,4,20.0,4,20.0,1.0,1781.125,1151.375,0.739509972887452,0.960143218483576,1780.0,1150.0,1782.0,1152.5,3.0,3.5,1290.6121826171875,1274.1883544921875,0.19652094020086883,0.04913023505021721,196520.94020086882,49130.235050217205,91
73,3,11,15,5,25.0,3,15.0,0.6,1457.1434587985113,1577.8479195463406,0.5499541162467442,0.10134180037399974,1456.5227272727273,1577.76,1457.859649122807,1577.989898989899,2.3369218500797615,1.229898989899084,1319.009521484375,1317.5499674479167,3.6945902018712244,1.2315300672904081,3694590.201871224,1231530.067290408,92
74,4,12,22,11,55.0,4,20.0,0.36363636363636365,1481.25,343.625,0.82915619758885,0.414578098794425,1480.0,343.0,1482.0,344.0,3.0,2.0,1288.3282470703125,1274.4222717285156,0.19652036373076587,0.04913009093269147,196520.36373076588,49130.09093269147,93
75,3,12,15,4,20.0,3,15.0,0.75,960.6666666666666,672.6666666666666,0.4714045207910317,0.9428090415820634,960.0,672.0,961.0,674.0,2.0,3.0,1278.8206787109375,1266.2510579427083,0.11791241808530846,0.039304139361769484,117912.41808530845,39304.139361769485,94
76,4,12,17,6,30.0,4,20.0,0.6666666666666666,1234.375,836.5,0.414578098794425,0.9354143466934853,1234.0,835.5,1235.0,838.0,2.0,3.5,1314.9298095703125,1296.5827331542969,0.23582460556712415,0.058956151391781036,235824.60556712415,58956.15139178104,95
77,3,12,14,3,15.0,3,15.0,1.0,1156.3333333333333,1805.3333333333333,0.4714045207910317,0.4714045207910317,1156.0,1805.0,1157.0,1806.0,2.0,2.0,1319.943359375,1294.1444905598958,0.11791249495088263,0.03930416498362754,117912.49495088262,39304.16498362755,96
93,6,12,27,16,80.0,6,30.0,0.375,1576.9722222222224,1441.3888888888887,0.8188557207212647,1.7812466157646178,1575.3333333333335,1438.8333333333333,1578.0,1444.0,3.666666666666515,6.1666666666667425,1312.352294921875,1288.574198404948,0.6288604905997487,0.10481008176662478,628860.4905997487,104810.08176662477,113
91,3,12,20,9,45.0,3,15.0,0.3333333333333333,542.5,1188.4444444444446,1.4719601443879744,1.1573703697776885,540.5,1186.8333333333335,544.0,1189.5,4.5,3.666666666666515,1299.0162353515625,1283.0533447265625,0.31443193627521643,0.10481064542507214,314431.9362752164,104810.64542507214,111
85,4,12,17,6,30.0,4,20.0,0.6666666666666666,1569.70625,1258.35625,1.2238284505554704,1.3192666181338004,1568.3333333333333,1256.8,1571.6666666666667,1260.3333333333333,4.333333333333485,4.533333333333303,1314.248046875,1301.97314453125,0.7467774820951174,0.18669437052377935,746777.4820951174,186694.37052377936,104
80,4,13,25,13,65.0,4,20.0,0.3076923076923077,940.25,1798.875,0.82915619758885,1.243734296383275,939.0,1797.0,941.0,1800.0,3.0,4.0,1286.9755859375,1277.8367919921875,0.19651971039980343,0.04912992759995086,196519.7103998034,49129.92759995085,99
79,5,13,19,7,35.0,5,25.0,0.7142857142857143,999.4666666666666,688.4333333333334,1.0022197585581958,1.7178798302300056,998.0,686.0,1001.0,691.0,4.0,6.0,1278.4727783203125,1269.727685546875,0.3144326281069989,0.06288652562139978,314432.6281069989,62886.52562139978,98
78,4,13,17,5,25.0,4,20.0,0.8,1402.125,603.7083333333334,1.1265421528829784,0.7671646933134293,1401.1666666666667,603.0,1404.0,604.8333333333334,3.8333333333332575,2.8333333333333712,1319.76025390625,1293.4346923828125,0.4323444696856675,0.10808611742141687,432344.4696856675,108086.11742141687,97
81,12,14,31,18,90.0,12,60.0,0.6666666666666666,50.93055555555555,1055.4722222222224,0.5246618546534474,1.7818962711077297,50.0,1053.0,52.0,1059.0,3.0,7.0,1300.7435302734375,1283.4861653645833,0.5895563640850768,0.04912969700708974,589556.3640850768,49129.69700708974,100
83,4,14,21,8,40.0,4,20.0,0.5,674.125,2006.0416666666667,0.739509972887452,1.4451787663353806,673.0,2004.0,675.0,2008.0,3.0,5.0,1318.74169921875,1294.885498046875,0.2751275022807747,0.06878187557019368,275127.5022807747,68781.87557019368,102
82,6,14,37,24,120.0,6,30.0,0.25,261.3333333333333,1595.8333333333333,1.2133516482134197,1.1785113019775793,260.0,1594.0,263.0,1598.0,4.0,5.0,1318.584228515625,1300.6944173177083,0.4323427018786572,0.0720571169797762,432342.7018786572,72057.1169797762,101
84,7,15,30,16,80.0,7,35.0,0.4375,993.8571428571429,1081.857142857143,0.9529760045804525,1.7261494247992246,992.5,1079.0,995.0,1084.0,3.5,6.0,1321.034423828125,1294.790248325893,0.3537344871764446,0.05053349816806352,353734.4871764446,50533.49816806352,103
86,33,15,48,34,170.0,33,165.0,0.9705882352941176,1578.3204425204426,1271.3047859547858,2.1150734678996868,2.319049269172099,1573.0,1265.5,1582.0,1274.6666666666667,10.0,10.166666666666742,1319.109130859375,1303.7492453835227,6.052749556006417,0.18341665321231568,6052749.556006418,183416.65321231566,105
89,4,16,19,4,20.0,4,20.0,1.0,1856.0,1399.375,1.3693063937629153,0.960143218483576,1854.5,1398.0,1858.0,1400.5,4.5,3.5,1325.43408203125,1311.0368347167969,0.2751278866057002,0.06878197165142505,275127.8866057002,68781.97165142505,108
87,5,16,30,15,75.0,5,25.0,0.3333333333333333,1476.2,359.23333333333335,0.7483314773547883,2.6616619703569446,1475.0,355.1666666666667,1477.0,363.0,3.0,8.833333333333314,1331.613525390625,1298.96806640625,0.39303926703277275,0.07860785340655455,393039.26703277277,78607.85340655454,106
100,3,16,31,16,80.0,3,15.0,0.1875,566.0,491.6666666666667,0.0,0.4714045207910317,566.0,491.0,566.0,492.0,1.0,2.0,1281.818115234375,1270.6995035807292,0.11791126513185471,0.03930375504395157,117911.26513185471,39303.75504395157,122
88,16,17,42,26,130.0,16,80.0,0.6153846153846154,1970.9598958333336,1109.8947916666666,2.2821682298698,3.6439767594297074,1965.8333333333333,1104.0,1974.3333333333333,1116.3333333333333,9.5,13.333333333333258,1323.6513671875,1288.4574356079102,2.436831057543439,0.15230194109646494,2436831.0575434393,152301.94109646496,107
92,3,18,28,11,55.0,3,15.0,0.2727272727272727,672.5578775369797,1960.4453761036577,0.47952425655283376,1.2296014960755894,671.9666666666667,1958.7305555555556,673.1411764705883,1961.5526315789473,2.1745098039216373,3.8220760233916735,1328.475830078125,1327.9511311848958,2.9870858701161023,0.9956952900387007,2987085.870116102,995695.2900387007,112
